Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Elo,Age,Rating,Potential,Cluster,Cluster Name
Enzo Tchato,2002-11-23,Ligue1,Montpellier,Right,Cameroon,Fullbacks,1899,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.07,0.08,2.09,2.94,4.5,0.19,0.09,50.0,0.0,0.0,24.7,0.0,0.03,0.0,0.0,35.88,47.87,75.0,600.66,222.89,16.02,18.86,84.9,16.16,20.28,79.7,2.7,5.5,49.1,0.06,0.66,2.18,0.62,0.57,38.25,9.29,0.95,0.05,0.0,3.65,8.34,0.0,0.0,0.0,0.0,0.33,1.33,1.56,1.28,0.24,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,1.23,1.23,0.85,0.19,1.23,2.09,59.1,0.85,1.42,0.47,1.04,3.32,2.8,0.0,57.06,3.74,16.4,27.35,13.98,0.66,57.06,0.66,0.28,42.9,0.33,50.0,25.21,146.11,82.23,1.61,0.14,0.76,0.24,31.75,0.0,1.0,0.76,0.09,0.0,0.0,0.0,2.84,0.9,0.57,61.3,1490,23.0,69.58518294602001,69.58518294602001,3,Robust Wide Stoppers
Rico Lewis,2004-11-21,PremierLeague,Manchester City,Right,England,Fullbacks,1893,0.05,0.1,0.14,0.05,0.0,0.0,0.24,0.05,0.07,0.07,0.01,0.08,1.85,5.09,3.71,0.48,0.1,20.0,0.1,0.5,15.8,0.0,0.14,-0.02,-0.02,57.1,62.38,91.5,821.51,153.47,34.28,36.23,94.6,20.82,22.16,94.0,1.33,2.09,63.6,0.05,0.33,4.37,0.67,0.0,56.34,6.04,1.19,0.14,0.0,0.29,4.85,0.0,0.0,0.0,0.0,0.0,1.05,1.47,1.43,0.0,0.0,0.0,0.05,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,1.43,0.9,0.62,0.57,0.24,0.62,1.0,61.9,0.38,1.33,0.33,0.62,2.04,2.14,0.05,70.22,2.52,13.74,34.56,22.68,2.19,70.22,1.0,0.43,42.9,0.52,52.4,41.13,200.4,102.46,1.95,0.38,0.95,0.9,50.44,0.05,0.57,1.62,0.0,0.0,0.0,0.0,4.52,0.29,0.67,30.0,1960,21.0,79.15316883495532,86.81529580610191,0,Inverted Facilitators
Santiago Arias,1992-01-13,CampeonatoBrasileiro,Bahia,Right,Colombia,Fullbacks,1884,0.0,0.05,0.05,0.0,0.0,0.0,0.1,0.05,0.03,0.03,0.15,0.17,2.72,5.49,8.84,0.53,0.1,18.2,0.0,0.0,15.6,0.0,0.05,-0.03,-0.03,51.21,62.29,82.2,795.24,311.94,26.75,29.19,91.7,21.07,25.37,83.1,2.25,3.97,56.6,0.16,1.39,3.68,1.96,0.96,53.26,8.93,0.57,0.0,0.1,3.2,8.36,0.0,0.0,0.0,0.0,0.1,1.77,2.53,2.1,0.1,0.05,0.14,0.1,0.05,0.14,0.05,0.0,0.05,0.05,0.0,0.0,2.05,1.53,1.19,0.62,0.24,1.05,1.72,61.1,0.67,0.67,0.29,0.96,3.01,2.25,0.05,69.98,2.91,18.44,31.15,20.68,1.48,69.98,0.81,0.33,41.2,0.38,47.1,37.45,164.04,97.79,1.62,0.24,0.48,0.53,45.33,0.0,1.19,1.19,0.19,0.0,0.05,0.0,4.49,0.81,0.96,45.9,1507,33.0,72.22779233835811,72.22779233835811,0,Inverted Facilitators
Ashley Young,1985-07-09,PremierLeague,Everton,Right,England,Fullbacks,1875,0.05,0.14,0.19,0.05,0.0,0.0,0.34,0.05,0.01,0.01,0.11,0.12,1.15,4.32,1.54,0.29,0.14,50.0,0.17,0.33,24.5,0.14,0.04,0.03,0.03,33.98,47.95,70.9,626.45,278.83,16.18,18.24,88.7,13.06,17.14,76.2,4.42,10.27,43.0,0.14,1.25,3.74,1.2,0.67,36.96,10.66,1.2,0.14,0.19,3.6,8.64,0.72,0.38,0.29,0.0,0.34,0.96,2.26,1.63,0.38,0.0,0.05,0.1,0.1,0.29,0.19,0.0,0.0,0.05,0.0,0.05,2.78,1.58,1.2,1.2,0.38,1.68,2.74,61.4,1.06,0.67,0.19,1.2,3.98,3.07,0.1,57.31,2.93,17.71,25.34,14.64,0.43,57.31,0.96,0.34,35.0,0.43,45.0,23.38,117.46,66.14,1.25,0.05,0.53,0.05,29.66,0.0,1.44,1.06,0.0,0.0,0.0,0.0,3.6,0.48,0.53,47.6,1794,40.0,77.13195095439201,77.13195095439201,4,Two-Way Modernisers
Juninho Capixaba,1997-07-06,CampeonatoBrasileiro,Red Bull Bragantino,Left,Brazil,Fullbacks,1872,0.1,0.0,0.1,0.1,0.0,0.0,0.19,0.0,0.07,0.07,0.03,0.11,1.68,4.33,3.51,1.01,0.34,33.3,0.1,0.29,16.1,0.0,0.07,0.02,0.02,41.01,54.62,75.1,774.62,314.28,16.3,19.13,85.2,18.46,23.94,77.1,5.38,8.61,62.6,0.06,0.67,4.18,0.43,0.24,44.52,10.1,1.88,0.05,0.72,2.07,8.08,0.05,0.0,0.05,0.0,0.0,1.39,1.54,1.11,0.24,0.0,0.1,0.1,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,2.98,2.07,1.68,1.01,0.29,1.54,2.74,56.1,1.2,1.3,0.38,1.59,4.57,3.51,0.1,68.27,4.52,20.58,33.46,14.9,1.88,68.27,1.54,0.63,40.6,0.82,53.1,32.55,173.85,80.63,1.35,0.05,1.39,0.82,36.83,0.0,1.92,1.44,0.05,0.0,0.05,0.0,4.57,2.55,2.12,54.6,1565,28.0,72.17545435336936,72.17545435336936,0,Inverted Facilitators
Weverson,2000-07-05,PrimeiraLiga,Arouca,Left,Brazil,Fullbacks,1871,0.05,0.1,0.14,0.05,0.0,0.0,0.19,0.0,0.03,0.03,0.06,0.09,2.07,2.07,5.05,0.53,0.1,18.2,0.09,0.5,22.6,0.05,0.06,0.02,0.02,33.58,45.17,74.3,559.77,187.55,16.93,19.24,88.0,12.7,16.16,78.6,3.03,6.64,45.7,0.06,0.72,1.4,0.53,0.38,34.97,10.05,1.3,0.05,0.29,3.08,8.42,0.34,0.19,0.1,0.0,0.14,1.49,1.97,1.44,0.24,0.1,0.1,0.1,0.0,0.14,0.1,0.05,0.0,0.0,0.0,0.0,2.02,1.25,0.96,0.96,0.1,0.91,1.44,63.3,0.53,1.2,0.43,1.01,3.03,3.46,0.14,56.33,3.46,19.72,22.37,14.77,1.15,56.33,1.59,1.01,63.6,0.53,33.3,28.38,147.82,73.5,1.15,0.29,1.35,0.72,31.31,0.0,1.06,0.91,0.14,0.05,0.05,0.0,2.89,1.4,0.91,60.4,1472,25.0,68.46694126126194,68.46694126126194,3,Robust Wide Stoppers
Malo Gusto,2003-05-19,PremierLeague,Chelsea,Right,France,Fullbacks,1862,0.0,0.05,0.05,0.0,0.0,0.0,0.19,0.0,0.08,0.08,0.07,0.15,2.42,5.75,4.11,1.06,0.19,18.2,0.0,0.0,21.3,0.0,0.08,-0.08,-0.08,57.91,66.94,86.5,944.37,236.46,28.28,30.35,93.2,24.99,28.28,88.4,3.29,5.41,60.7,0.09,1.06,5.37,0.92,0.34,59.45,7.4,1.79,0.1,0.15,2.56,5.61,0.0,0.0,0.0,0.0,0.1,1.26,2.8,2.76,0.0,0.0,0.05,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,2.18,1.4,1.31,0.73,0.15,1.21,2.32,52.1,1.11,1.4,0.39,1.16,3.34,2.37,0.24,77.09,3.09,18.71,37.31,21.8,2.08,77.09,0.77,0.19,25.0,0.53,68.8,42.63,218.14,108.66,1.74,0.39,0.87,0.82,51.82,0.0,0.97,0.97,0.1,0.0,0.0,0.0,5.75,0.44,0.73,37.5,1903,22.0,79.45228197275712,84.96319344308944,0,Inverted Facilitators
Lukas Kübler,1992-08-30,Bundesliga,Freiburg,Right,Germany,Fullbacks,1842,0.24,0.05,0.29,0.24,0.0,0.0,0.24,0.0,0.13,0.13,0.04,0.17,1.17,3.81,2.39,0.88,0.49,55.6,0.28,0.5,15.9,0.0,0.15,0.11,0.11,39.09,50.67,77.1,669.43,215.03,17.25,20.03,86.1,17.44,21.55,81.0,3.37,6.5,51.9,0.05,0.54,3.76,0.73,0.24,41.63,8.7,0.78,0.0,0.15,1.47,7.92,0.0,0.0,0.0,0.0,0.34,0.73,1.27,1.03,0.05,0.0,0.2,0.0,0.0,0.2,0.15,0.0,0.0,0.05,0.0,0.0,1.95,1.03,0.83,0.98,0.15,1.32,2.35,56.3,1.03,1.56,0.64,2.59,4.54,2.98,0.15,61.95,3.66,18.08,31.76,12.61,1.27,61.95,0.44,0.0,0.0,0.34,77.8,25.36,115.94,53.31,0.83,0.15,0.59,0.34,33.27,0.0,1.22,1.12,0.05,0.0,0.0,0.0,3.57,2.05,1.07,65.6,1684,33.0,73.0302014079904,73.0302014079904,3,Robust Wide Stoppers
Dion De Neve,2002-06-12,BelgianPro,Kortrijk,Left,Belgium,Fullbacks,1835,0.1,0.15,0.25,0.1,0.0,0.0,0.0,0.0,0.06,0.06,0.18,0.24,2.99,2.75,7.99,0.83,0.29,35.3,0.12,0.33,16.2,0.0,0.07,0.03,0.03,25.7,38.16,67.4,382.95,150.96,13.83,17.02,81.3,8.98,14.57,61.6,1.42,3.97,35.8,0.13,1.37,2.01,1.32,0.83,32.47,5.64,0.15,0.0,0.0,5.74,5.4,0.1,0.1,0.0,0.0,0.05,1.37,2.5,2.11,0.15,0.15,0.1,0.0,0.0,0.2,0.15,0.0,0.0,0.05,0.0,0.0,2.16,1.32,1.18,0.54,0.44,0.93,1.86,50.0,0.93,1.67,0.2,0.54,2.7,2.35,0.05,49.83,1.86,9.56,19.37,21.53,1.91,49.83,1.47,0.49,33.3,0.93,63.3,29.13,221.3,96.62,1.72,0.39,2.01,0.98,27.27,0.0,0.39,0.1,0.1,0.0,0.0,0.0,3.58,0.54,1.77,23.4,1391,23.0,68.60905514086029,68.60905514086029,1,Dynamic Engines
Josha Vagnoman,2000-12-11,Bundesliga,Stuttgart,Right,Germany,Fullbacks,1834,0.05,0.05,0.1,0.05,0.0,0.0,0.2,0.0,0.07,0.07,0.1,0.17,1.18,2.31,4.71,0.74,0.29,40.0,0.07,0.17,16.2,0.0,0.1,-0.02,-0.02,35.58,44.26,80.4,555.85,154.78,18.8,21.35,88.0,13.4,16.24,82.5,2.4,4.02,59.8,0.11,1.08,1.77,0.88,0.44,38.33,5.94,0.54,0.05,0.05,2.11,5.4,0.0,0.0,0.0,0.0,0.0,1.33,1.42,1.23,0.05,0.05,0.05,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,1.28,0.69,0.54,0.64,0.1,0.83,1.67,50.0,0.83,0.79,0.1,0.69,1.96,2.8,0.05,54.23,2.99,15.95,23.75,14.82,1.77,54.23,1.37,0.39,28.6,0.83,60.7,26.55,126.41,47.4,0.93,0.49,1.33,0.93,33.12,0.0,0.88,0.98,0.0,0.0,0.05,0.0,4.51,1.08,0.98,52.4,1719,25.0,74.17283419961396,74.17283419961396,3,Robust Wide Stoppers
Jonas Föhrenbach,1996-01-26,Bundesliga,Heidenheim,Left,Germany,Fullbacks,1832,0.0,0.05,0.05,0.0,0.0,0.0,0.15,0.0,0.01,0.01,0.06,0.08,1.77,2.9,2.46,0.39,0.05,12.5,0.0,0.0,21.8,0.0,0.03,-0.01,-0.01,32.37,44.66,72.5,590.85,258.55,13.17,15.47,85.1,14.89,18.82,79.1,3.49,7.57,46.1,0.1,0.69,3.05,0.74,0.54,36.4,8.2,0.39,0.0,0.1,2.9,7.81,0.0,0.0,0.0,0.0,0.05,1.82,1.67,1.47,0.05,0.05,0.05,0.05,0.0,0.2,0.15,0.05,0.0,0.0,0.0,0.0,2.21,1.18,1.23,0.74,0.25,1.08,1.72,62.9,0.64,1.42,0.15,0.79,3.0,2.8,0.0,54.63,3.54,20.44,23.73,10.86,0.84,54.63,0.84,0.34,41.2,0.44,52.9,25.6,133.38,72.41,0.54,0.2,0.79,0.15,28.69,0.0,0.69,0.2,0.05,0.0,0.0,0.0,3.29,0.69,0.84,45.2,1559,29.0,71.576915421301,71.576915421301,4,Two-Way Modernisers
Mërgim Vojvoda,1995-02-01,SerieA,Como,Right,Kosovo,Fullbacks,1822,0.05,0.1,0.15,0.05,0.0,0.0,0.3,0.0,0.03,0.03,0.12,0.15,1.68,5.29,3.66,0.44,0.05,11.1,0.11,1.0,19.5,0.0,0.07,0.02,0.02,51.22,61.84,82.8,894.02,292.97,22.52,24.99,90.1,23.51,27.07,86.9,4.35,7.71,56.4,0.09,1.14,3.85,1.33,0.64,54.43,7.31,0.99,0.1,0.44,3.26,5.58,0.74,0.35,0.1,0.0,0.1,0.74,2.32,1.93,0.2,0.1,0.05,0.05,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.33,0.79,0.49,0.64,0.2,0.69,1.14,60.9,0.44,0.99,0.35,0.49,1.83,2.07,0.05,68.96,3.7,21.73,33.1,14.52,0.99,68.96,1.09,0.44,40.9,0.49,45.5,42.97,196.5,93.46,1.14,0.25,0.59,0.59,46.88,0.0,1.04,0.3,0.1,0.0,0.0,0.0,4.0,0.69,0.79,46.7,1648,30.0,74.28892702507785,74.28892702507785,0,Inverted Facilitators
Jay Dasilva,1998-04-22,EFLChampionship,Coventry City,Left,Wales,Fullbacks,1807,0.0,0.05,0.05,0.0,0.0,0.0,0.1,0.05,0.01,0.01,0.05,0.06,1.99,4.43,4.53,0.25,0.05,20.0,0.0,0.0,17.7,0.0,0.04,-0.01,-0.01,46.12,56.98,80.9,648.23,205.35,28.44,31.18,91.2,14.39,17.68,81.4,1.69,4.73,35.8,0.08,0.7,3.19,1.25,0.25,46.72,9.91,0.5,0.0,0.1,2.44,9.41,0.0,0.0,0.0,0.0,0.35,0.8,1.79,1.64,0.0,0.1,0.05,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,2.84,1.79,1.64,0.8,0.4,1.69,2.69,63.0,1.0,1.39,0.2,1.15,3.98,2.44,0.0,66.84,2.09,18.08,29.14,20.27,0.9,66.84,1.54,1.0,64.5,0.55,35.5,31.83,143.29,75.16,1.84,0.25,1.1,0.8,37.4,0.0,1.05,0.25,0.05,0.0,0.0,0.0,4.53,0.75,0.95,44.1,1546,27.0,71.11266637817631,71.11266637817631,0,Inverted Facilitators
Deiver Machado,1993-09-02,Ligue1,Lens,Left,Colombia,Fullbacks,1805,0.05,0.2,0.25,0.05,0.0,0.0,0.35,0.1,0.11,0.11,0.1,0.21,2.09,2.24,3.99,1.15,0.25,21.7,0.04,0.2,19.2,0.05,0.1,-0.06,-0.06,38.04,45.52,83.6,519.61,169.48,23.43,25.18,93.1,11.02,13.91,79.2,1.6,2.84,56.1,0.14,1.0,1.5,0.95,0.75,37.99,7.43,0.4,0.05,0.05,2.54,6.78,0.25,0.15,0.0,0.0,0.1,0.8,2.24,1.4,0.2,0.15,0.35,0.05,0.1,0.4,0.3,0.0,0.05,0.05,0.0,0.0,1.8,1.3,0.7,0.7,0.4,0.85,1.5,56.7,0.65,1.0,0.2,0.8,2.59,1.7,0.1,55.99,2.49,14.06,24.73,17.85,1.65,55.99,2.34,1.15,48.9,1.05,44.7,30.17,163.75,82.67,1.2,0.35,1.65,1.0,32.96,0.05,1.4,1.5,0.25,0.0,0.0,0.0,4.44,0.8,0.8,50.0,1693,32.0,74.98374842319276,74.98374842319276,1,Dynamic Engines
José Luis Gayà,1995-05-25,LaLiga,Valencia,Left,Spain,Fullbacks,1803,0.0,0.05,0.05,0.0,0.0,0.0,0.35,0.0,0.05,0.05,0.13,0.18,1.45,2.95,7.79,0.6,0.2,33.3,0.0,0.0,19.3,0.0,0.09,-0.05,-0.05,38.69,49.72,77.8,681.61,203.06,17.72,19.77,89.6,16.92,20.17,83.9,3.64,7.64,47.7,0.16,1.2,2.2,1.55,1.15,41.08,8.49,0.65,0.05,0.25,4.19,7.84,0.0,0.0,0.0,0.0,0.15,1.0,1.95,1.75,0.05,0.1,0.05,0.0,0.0,0.25,0.2,0.0,0.05,0.0,0.0,0.0,2.85,2.0,1.95,0.75,0.15,2.0,2.9,69.0,0.9,0.8,0.1,1.25,4.09,3.04,0.0,60.0,2.55,17.27,24.96,18.07,0.9,60.0,1.0,0.35,35.0,0.55,55.0,27.7,125.79,61.7,1.35,0.2,0.8,0.2,33.84,0.0,1.4,0.7,0.15,0.0,0.0,0.0,4.64,0.5,0.55,47.6,1679,30.0,74.69918661645721,74.69918661645721,4,Two-Way Modernisers
Djed Spence,2000-08-09,PremierLeague,Tottenham Hotspur,Right,England,Fullbacks,1792,0.05,0.1,0.15,0.05,0.0,0.0,0.2,0.05,0.03,0.03,0.09,0.12,2.96,5.27,3.52,0.5,0.15,30.0,0.1,0.33,23.9,0.0,0.06,0.02,0.02,49.77,58.26,85.4,714.43,214.4,29.18,31.04,94.0,17.38,20.24,85.9,1.61,3.37,47.8,0.07,0.55,3.92,0.9,0.4,48.87,9.19,1.51,0.1,0.1,1.26,7.68,0.0,0.0,0.0,0.0,0.2,0.95,1.46,1.16,0.05,0.2,0.05,0.0,0.0,0.25,0.15,0.05,0.05,0.0,0.0,0.0,2.36,1.71,1.26,0.75,0.35,1.16,1.51,76.7,0.35,1.41,0.45,1.05,3.42,3.72,0.1,71.62,4.07,25.06,32.24,15.42,1.26,71.62,3.77,1.86,49.3,1.56,41.3,39.83,234.09,124.05,2.21,0.35,1.41,1.66,43.74,0.05,1.05,1.16,0.1,0.0,0.0,0.05,5.47,1.05,0.7,60.0,1774,25.0,76.43597964895793,76.47660288169016,0,Inverted Facilitators
Gabriel Gudmundsson,1999-04-29,Ligue1,Lille,Left,Sweden,Fullbacks,1785,0.1,0.0,0.1,0.1,0.0,0.0,0.15,0.0,0.04,0.04,0.07,0.11,3.58,4.59,5.8,0.91,0.25,27.8,0.11,0.4,18.8,0.0,0.04,0.07,0.07,43.66,53.19,82.1,701.29,195.58,22.64,25.92,87.4,17.6,20.32,86.6,2.62,4.64,56.5,0.1,0.81,3.03,0.91,0.5,44.47,8.72,1.01,0.05,0.4,2.97,7.41,0.2,0.0,0.1,0.0,0.0,1.26,1.51,1.16,0.1,0.05,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.26,0.76,0.76,0.3,1.16,1.82,63.9,0.66,0.96,0.35,0.86,2.67,2.07,0.15,63.88,3.48,16.39,27.58,20.47,1.92,63.88,2.57,1.01,39.2,1.26,49.0,36.71,249.28,134.47,2.07,0.45,1.01,0.96,42.2,0.0,1.51,2.12,0.25,0.0,0.0,0.0,4.18,0.61,0.4,60.0,1782,26.0,76.00678418555711,76.00678418555711,0,Inverted Facilitators
David Raum,1998-04-22,Bundesliga,RB Leipzig,Left,Germany,Fullbacks,1783,0.05,0.25,0.3,0.05,0.0,0.0,0.25,0.0,0.03,0.03,0.33,0.35,1.82,3.58,6.41,0.45,0.2,44.4,0.11,0.25,17.9,0.15,0.05,0.03,0.03,42.45,61.18,69.4,732.22,330.57,19.18,22.21,86.4,18.12,24.89,72.8,3.94,10.35,38.0,0.37,2.42,2.78,1.06,0.66,46.69,14.18,2.32,0.05,0.25,9.49,8.93,2.93,1.36,1.21,0.0,0.3,1.62,3.68,2.12,1.31,0.1,0.05,0.0,0.1,0.35,0.15,0.15,0.0,0.05,0.0,0.0,1.92,1.41,0.81,0.71,0.4,1.01,1.77,57.1,0.76,1.26,0.4,0.45,2.37,2.37,0.2,70.11,2.93,18.93,26.8,25.09,2.83,70.11,1.41,0.56,39.3,0.66,46.4,29.93,130.23,71.73,1.06,0.2,0.81,0.45,39.73,0.0,1.16,0.5,0.3,0.0,0.0,0.0,4.64,0.66,1.01,39.4,1716,27.0,76.4175017223668,76.4175017223668,1,Dynamic Engines
Anton Gaaei,2002-11-19,Eredivisie,Ajax,Right,Denmark,Fullbacks,1781,0.15,0.2,0.35,0.15,0.0,0.0,0.25,0.05,0.09,0.09,0.22,0.3,3.23,4.45,7.93,1.01,0.4,40.0,0.15,0.38,21.3,0.15,0.09,0.07,0.07,47.15,60.59,77.8,784.78,230.99,23.19,25.42,91.3,19.4,24.05,80.7,3.74,8.14,46.0,0.21,1.26,3.39,1.16,0.51,51.14,9.4,1.16,0.15,0.56,7.02,6.82,1.41,1.11,0.1,0.0,0.05,1.26,2.43,2.12,0.25,0.0,0.05,0.0,0.0,0.25,0.2,0.05,0.0,0.0,0.0,0.0,1.57,0.91,0.66,0.66,0.25,0.86,1.16,73.9,0.3,0.76,0.1,0.66,2.22,2.43,0.0,70.49,2.32,16.88,29.41,24.76,1.92,70.49,0.91,0.25,27.8,0.56,61.1,36.64,214.56,110.62,1.87,0.51,1.41,0.76,44.92,0.0,0.66,0.56,0.1,0.0,0.0,0.0,3.69,1.41,0.86,62.2,1664,23.0,74.04690296232155,75.58544101190935,1,Dynamic Engines
Matteo Darmian,1989-12-02,SerieA,Internazionale,Right,Italy,Fullbacks,1781,0.15,0.1,0.25,0.15,0.0,0.0,0.15,0.0,0.1,0.1,0.08,0.18,0.71,2.27,5.15,0.56,0.15,27.3,0.27,1.0,14.4,0.0,0.18,0.06,0.06,42.65,50.89,83.8,743.55,191.22,18.5,20.37,90.8,20.31,23.04,88.2,3.13,5.31,59.0,0.07,0.76,1.97,0.76,0.35,44.27,6.52,0.51,0.15,0.1,1.62,6.01,0.0,0.0,0.0,0.0,0.1,1.16,1.72,1.31,0.15,0.0,0.05,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.41,0.86,0.61,0.61,0.2,0.71,1.26,56.0,0.56,0.71,0.3,0.51,1.92,1.97,0.0,57.81,2.68,18.24,25.32,14.45,1.67,57.81,0.45,0.2,44.4,0.2,44.4,29.97,99.85,43.66,0.56,0.45,0.76,0.3,39.77,0.0,1.31,0.96,0.25,0.0,0.05,0.05,1.97,0.66,0.76,46.4,1933,36.0,78.06078056873805,78.06078056873805,3,Robust Wide Stoppers
Kenny Tete,1995-10-09,PremierLeague,Fulham,Right,Netherlands,Fullbacks,1774,0.0,0.1,0.1,0.0,0.0,0.0,0.25,0.0,0.07,0.07,0.05,0.12,1.72,3.2,2.74,1.22,0.1,8.3,0.0,0.0,15.5,0.0,0.06,-0.07,-0.07,39.17,48.5,80.8,626.96,204.25,20.55,22.47,91.4,14.46,17.91,80.7,3.09,5.48,56.5,0.04,0.46,3.3,0.66,0.3,40.54,7.76,0.3,0.05,0.1,1.93,7.46,0.0,0.0,0.0,0.0,0.2,1.17,1.83,1.42,0.0,0.1,0.15,0.1,0.05,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.84,1.93,1.47,0.71,0.66,1.17,1.93,60.5,0.76,1.57,0.61,1.62,4.46,3.4,0.0,61.13,4.01,20.39,24.55,16.69,1.88,61.13,1.01,0.46,45.0,0.3,30.0,31.0,144.64,67.78,1.07,0.36,0.86,0.51,35.26,0.0,1.78,0.81,0.05,0.0,0.0,0.0,3.75,1.22,1.12,52.2,1782,30.0,76.74928903717051,76.74928903717051,0,Inverted Facilitators
Maximiliano Araújo,2000-02-15,PrimeiraLiga,Sporting CP,Left,Uruguay,Fullbacks,1771,0.15,0.2,0.36,0.15,0.0,0.0,0.36,0.05,0.13,0.13,0.22,0.35,2.64,4.52,10.21,0.86,0.3,35.3,0.18,0.5,12.4,0.05,0.16,0.02,0.02,40.2,49.09,81.9,622.43,180.46,23.43,25.77,90.9,13.42,17.02,78.8,2.49,4.17,59.8,0.27,2.08,2.08,1.63,0.51,40.3,8.69,1.12,0.25,0.25,3.66,6.66,0.91,0.1,0.76,0.0,0.1,1.17,3.91,2.95,0.51,0.05,0.1,0.15,0.15,0.51,0.36,0.0,0.0,0.0,0.05,0.1,2.54,1.78,1.22,0.81,0.51,1.17,1.88,62.2,0.71,1.52,0.05,0.97,3.51,2.34,0.0,62.66,1.83,12.81,23.02,28.15,4.47,62.66,3.71,1.42,38.4,2.24,60.3,34.35,165.77,94.37,2.03,0.71,1.73,0.97,37.15,0.0,1.63,1.63,0.2,0.05,0.0,0.0,4.88,0.91,0.66,58.1,1789,25.0,77.84173216924232,78.02361809430829,1,Dynamic Engines
João Mário Lopes,2000-01-03,PrimeiraLiga,Porto,Right,Portugal,Fullbacks,1767,0.0,0.15,0.15,0.0,0.0,0.0,0.25,0.0,0.04,0.04,0.22,0.26,3.97,6.06,9.27,0.81,0.15,18.8,0.0,0.0,18.9,0.0,0.05,-0.04,-0.04,43.6,54.55,79.9,717.96,227.01,22.0,24.35,90.4,17.62,21.6,81.6,3.31,6.06,54.6,0.28,1.63,3.46,2.7,1.02,46.71,7.69,0.61,0.66,0.1,3.97,7.08,0.0,0.0,0.0,0.0,0.15,1.38,3.21,2.75,0.0,0.31,0.05,0.1,0.0,0.25,0.15,0.0,0.1,0.0,0.0,0.0,1.38,0.87,0.66,0.46,0.25,0.87,1.94,44.7,1.07,0.76,0.1,0.56,1.94,0.92,0.1,63.67,1.27,10.9,27.3,26.23,2.19,63.67,3.41,1.53,44.8,1.78,52.2,35.55,226.86,134.06,2.8,0.66,1.32,0.71,43.34,0.0,1.48,1.38,0.05,0.0,0.0,0.0,3.97,0.46,0.76,37.5,1678,25.0,75.76528073554663,75.76528073554663,2,Offensive Catalysts
