Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Elo,Age,Rating,Potential,Cluster,Cluster Name
Ronald,1997-06-18,CampeonatoBrasileiro,Vitória,Right,Brazil,Midfielders,1510,0.06,0.12,0.18,0.06,0.0,0.0,0.36,0.0,0.05,0.05,0.09,0.14,2.03,3.81,3.46,1.13,0.24,21.1,0.05,0.25,23.8,0.06,0.04,0.01,0.01,32.13,38.32,83.8,551.44,143.28,16.15,17.7,91.2,12.28,14.36,85.5,3.1,4.47,69.3,0.12,1.31,2.74,0.6,0.3,36.42,1.67,0.77,0.06,0.48,1.67,0.24,0.6,0.3,0.18,0.0,0.24,0.72,3.46,2.38,0.42,0.3,0.18,0.06,0.12,0.36,0.3,0.0,0.06,0.0,0.0,0.0,3.4,1.79,1.85,1.01,0.54,1.49,3.81,39.1,2.32,1.49,0.12,1.01,4.41,0.72,0.06,51.26,1.55,11.74,26.88,13.89,1.73,51.26,4.11,2.26,55.1,1.49,36.2,30.1,187.57,80.94,1.25,0.48,2.32,2.15,33.14,0.0,2.26,1.37,0.0,0.0,0.0,0.0,7.39,0.42,1.07,28.0,1464,28.0,72.91841178442209,72.91841178442209,5,Ball-Winning Specialists
Gabriel Baralhas,1998-10-10,CampeonatoBrasileiro,Vitória,Right,Brazil,Midfielders,2452,0.04,0.11,0.15,0.04,0.0,0.0,0.33,0.0,0.09,0.09,0.09,0.18,0.81,4.44,2.17,1.73,0.55,31.9,0.02,0.07,23.0,0.0,0.05,-0.05,-0.05,32.45,39.38,82.4,607.32,180.4,12.88,15.09,85.4,14.46,16.11,89.7,4.0,5.43,73.6,0.07,1.06,3.56,0.7,0.15,37.7,1.43,1.03,0.07,0.95,0.44,0.37,0.0,0.0,0.0,0.0,0.26,0.84,3.19,2.35,0.11,0.07,0.26,0.22,0.18,0.22,0.15,0.0,0.0,0.07,0.0,0.0,2.06,1.17,0.55,1.32,0.18,0.66,2.06,32.1,1.39,1.5,0.29,1.43,3.49,1.14,0.07,50.47,1.98,10.17,28.96,11.82,1.32,50.47,1.47,0.55,37.5,0.73,50.0,24.3,99.21,46.58,0.99,0.18,1.21,0.59,31.2,0.0,1.06,1.25,0.07,0.04,0.0,0.0,4.77,1.14,1.21,48.4,1464,27.0,71.90119006996618,71.90119006996618,5,Ball-Winning Specialists
Osvaldo,1987-04-11,CampeonatoBrasileiro,Vitória,Right,Brazil,Midfielders,1072,0.17,0.0,0.17,0.08,0.08,0.08,0.08,0.0,0.2,0.14,0.13,0.28,2.43,3.11,7.64,1.6,0.84,52.6,0.05,0.1,22.9,0.17,0.09,-0.03,-0.06,19.9,27.79,71.6,326.0,97.22,9.99,11.92,83.8,6.8,9.15,74.3,2.01,3.86,52.2,0.1,1.6,1.26,0.92,0.5,25.1,2.6,0.84,0.08,0.17,3.78,0.42,1.26,0.5,0.25,0.0,0.08,1.01,3.61,2.35,0.67,0.17,0.17,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.67,0.59,0.34,0.34,0.0,0.42,1.6,26.3,1.18,0.84,0.08,0.5,1.18,0.42,0.0,37.11,0.5,5.88,14.86,16.79,2.18,37.02,2.77,1.01,36.4,1.6,57.6,25.77,163.71,72.2,1.51,0.76,1.93,1.68,27.62,0.0,1.18,2.1,0.08,0.0,0.08,0.0,4.45,0.25,0.5,33.3,1464,38.0,68.48413352035321,68.48413352035321,0,Advanced Playmakers
João Pedro Pepê,1998-01-06,CampeonatoBrasileiro,Vitória,Right,Brazil,Midfielders,1283,0.07,0.0,0.07,0.07,0.0,0.0,0.14,0.07,0.04,0.04,0.03,0.07,1.47,5.68,1.96,0.7,0.21,30.0,0.1,0.33,20.1,0.0,0.06,0.03,0.03,43.21,49.45,87.4,728.63,225.95,21.68,23.5,92.2,16.13,17.89,90.2,3.79,4.98,76.1,0.07,0.42,4.14,0.7,0.14,47.0,2.24,1.54,0.21,0.77,0.49,0.63,0.0,0.0,0.0,0.0,0.21,0.77,1.54,1.19,0.07,0.07,0.07,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,1.68,1.47,1.54,0.14,0.98,2.39,41.2,1.4,0.91,0.21,1.47,4.63,1.68,0.0,61.52,3.51,15.64,34.16,12.7,1.12,61.52,1.89,0.77,40.7,0.98,51.9,36.9,184.63,100.87,1.54,0.14,0.98,1.12,41.95,0.0,1.82,2.74,0.07,0.0,0.0,0.0,6.38,0.98,0.77,56.0,1464,27.0,70.54525923625948,70.54525923625948,5,Ball-Winning Specialists
Willian,1993-05-16,CampeonatoBrasileiro,Vitória,Right,Brazil,Midfielders,2649,0.17,0.03,0.2,0.17,0.0,0.0,0.27,0.0,0.14,0.14,0.04,0.18,0.37,3.47,1.56,1.46,0.48,32.6,0.12,0.36,14.5,0.0,0.1,0.03,0.03,27.21,32.48,83.8,464.0,133.42,12.2,13.93,87.6,11.65,13.15,88.6,2.41,3.23,74.7,0.03,1.05,2.65,0.44,0.07,32.04,0.34,0.31,0.03,0.24,0.1,0.03,0.0,0.0,0.0,0.0,0.1,0.44,2.24,1.9,0.0,0.0,0.24,0.07,0.03,0.31,0.17,0.0,0.0,0.07,0.07,0.0,1.7,1.09,0.85,0.82,0.03,0.85,1.87,45.5,1.02,1.19,0.27,1.05,2.75,1.63,0.03,43.11,2.38,10.12,26.02,7.24,1.94,43.11,0.68,0.14,20.0,0.34,50.0,23.68,92.75,39.34,0.54,0.03,1.53,0.71,28.06,0.0,1.49,1.46,0.03,0.07,0.0,0.0,4.18,1.46,1.46,50.0,1464,32.0,70.67101265920566,70.67101265920566,6,Hybrid Workhorses
Álvaro Barreal,2000-08-17,CampeonatoBrasileiro,Santos,Left,Argentina,Midfielders,1488,0.12,0.24,0.36,0.12,0.0,0.0,0.36,0.0,0.15,0.15,0.1,0.24,1.75,4.17,6.83,2.3,0.67,28.9,0.05,0.18,22.1,0.18,0.06,-0.02,-0.02,39.13,50.99,76.7,641.13,191.31,20.93,23.1,90.6,12.88,16.03,80.4,3.69,7.44,49.6,0.14,1.57,3.63,1.45,0.79,47.6,3.08,0.85,0.06,0.48,4.6,0.67,1.57,0.3,0.85,0.0,0.3,1.69,3.39,2.24,0.6,0.06,0.42,0.06,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,2.3,1.45,0.79,1.03,0.48,0.97,2.36,41.0,1.39,2.42,0.24,0.42,2.72,1.15,0.06,64.35,1.45,12.4,30.67,21.59,2.54,64.35,2.3,1.03,44.7,1.21,52.6,37.5,167.96,80.26,1.27,0.24,1.75,1.09,45.48,0.0,1.39,1.39,0.12,0.0,0.0,0.0,4.35,0.24,0.67,26.7,1419,25.0,72.63670428358266,72.63670428358266,0,Advanced Playmakers
Zé Rafael,1993-06-16,CampeonatoBrasileiro,Santos,Right,Brazil,Midfielders,951,0.0,0.19,0.19,0.0,0.0,0.0,0.66,0.0,0.06,0.06,0.17,0.23,0.95,4.64,1.89,1.14,0.19,16.7,0.0,0.0,22.4,0.0,0.05,-0.06,-0.06,35.3,40.22,87.8,613.06,155.49,15.43,16.47,93.7,15.05,16.37,91.9,3.5,4.83,72.5,0.14,1.23,4.07,0.47,0.09,38.61,1.51,1.42,0.19,0.19,0.38,0.09,0.0,0.0,0.0,0.0,0.09,0.76,3.22,2.46,0.09,0.19,0.09,0.09,0.28,0.47,0.19,0.0,0.0,0.09,0.09,0.09,2.37,1.42,0.66,1.51,0.19,1.14,3.03,37.5,1.89,0.95,0.19,1.14,3.5,0.66,0.0,51.01,1.04,7.48,34.35,10.41,1.23,51.01,1.8,0.57,31.6,0.95,52.6,30.38,151.23,82.24,1.14,0.09,1.51,1.89,34.35,0.0,2.74,1.7,0.0,0.09,0.0,0.0,6.53,0.85,1.61,34.6,1419,32.0,72.02305820582376,72.02305820582376,3,Supportive Engines
Jadson,1993-08-30,CampeonatoBrasileiro,Juventude,Right,Brazil,Midfielders,2843,0.03,0.16,0.19,0.03,0.0,0.0,0.47,0.03,0.05,0.05,0.12,0.17,0.66,5.76,2.6,0.73,0.22,30.4,0.04,0.14,22.0,0.03,0.07,-0.02,-0.02,36.53,43.69,83.6,658.62,203.52,15.58,17.66,88.2,16.02,17.98,89.1,4.05,5.7,71.1,0.07,1.8,4.46,0.57,0.06,41.95,1.61,1.01,0.16,0.32,1.04,0.35,0.25,0.1,0.16,0.0,0.13,0.79,3.8,3.1,0.1,0.1,0.03,0.35,0.13,0.41,0.32,0.0,0.0,0.0,0.06,0.03,2.85,1.61,1.08,1.61,0.16,1.01,1.96,51.6,0.95,1.04,0.28,1.17,4.02,0.6,0.06,53.37,1.36,12.85,30.74,10.51,0.89,53.37,1.2,0.63,52.6,0.47,39.5,27.92,111.12,52.68,0.41,0.16,1.14,0.95,34.38,0.03,1.36,2.03,0.03,0.03,0.03,0.0,6.65,0.35,0.79,30.6,1393,32.0,73.00073745898398,73.00073745898398,3,Supportive Engines
Du Queiroz,2000-01-19,CampeonatoBrasileiro,Sport Recife,Right,Brazil,Midfielders,586,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.17,0.17,0.06,0.25,2.0,7.37,2.92,1.23,0.46,37.5,0.0,0.0,17.8,0.0,0.14,-0.17,-0.17,53.91,62.05,86.9,849.01,225.0,27.95,31.02,90.1,21.19,22.88,92.6,3.07,4.61,66.7,0.06,0.77,6.3,0.77,0.15,61.13,0.61,0.0,0.15,0.46,0.61,0.61,0.0,0.0,0.0,0.0,0.31,0.92,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,2.0,1.08,1.38,0.46,1.54,2.61,58.8,1.08,1.38,0.0,1.38,4.3,1.23,0.0,73.41,1.69,11.52,46.69,16.28,1.54,73.41,1.69,0.92,54.5,0.77,45.5,42.7,208.72,110.27,1.69,0.0,1.54,0.61,54.37,0.0,0.92,0.15,0.0,0.0,0.0,0.0,5.99,0.31,0.92,25.0,1373,25.0,60.841302730957395,60.841302730957395,2,Vertical Connectors
Fabián Ruiz Peña,1996-04-03,Ligue1,Paris Saint-Germain,Left,Spain,Midfielders,1923,0.19,0.23,0.42,0.19,0.0,0.0,0.05,0.0,0.2,0.2,0.22,0.42,2.2,9.59,4.31,2.01,0.56,27.9,0.09,0.33,18.7,0.0,0.1,-0.01,-0.01,68.24,76.15,89.6,1111.22,294.15,34.77,37.54,92.6,26.91,28.97,92.9,4.73,6.13,77.1,0.24,1.68,7.25,1.68,0.14,73.81,2.2,1.5,0.33,0.7,1.26,0.47,0.14,0.0,0.0,0.0,0.14,1.26,4.17,3.7,0.0,0.09,0.28,0.0,0.09,0.66,0.56,0.0,0.0,0.05,0.0,0.05,1.73,1.12,0.61,0.7,0.42,0.98,2.2,44.7,1.22,1.17,0.14,0.75,2.48,1.26,0.05,84.57,2.2,11.89,49.14,24.1,2.9,84.57,0.94,0.66,70.0,0.28,30.0,48.53,244.54,128.1,1.97,0.37,1.12,0.75,66.93,0.0,0.28,0.47,0.23,0.0,0.0,0.0,6.32,0.23,0.37,38.5,1975,29.0,84.08006481746393,84.08006481746393,1,Tempo Dictators
Vitinha,2000-02-13,Ligue1,Paris Saint-Germain,Right,Portugal,Midfielders,2042,0.22,0.04,0.26,0.13,0.09,0.09,0.04,0.0,0.15,0.08,0.11,0.19,2.34,9.87,2.51,1.1,0.53,48.0,0.12,0.25,24.2,0.09,0.07,0.07,0.05,98.55,105.91,93.1,1745.57,406.72,44.82,46.63,96.1,40.55,42.44,95.5,11.06,13.09,84.5,0.17,1.19,11.33,1.63,0.13,102.47,3.31,2.47,0.57,0.97,0.93,0.44,0.26,0.09,0.04,0.0,0.13,0.84,3.22,2.91,0.09,0.13,0.09,0.0,0.0,0.18,0.09,0.04,0.04,0.0,0.0,0.0,1.9,1.01,0.57,1.19,0.13,1.1,2.12,52.1,1.01,1.15,0.31,0.62,2.51,0.84,0.09,113.76,2.56,15.69,71.27,27.46,1.41,113.67,1.76,1.19,67.5,0.44,25.0,77.39,391.07,186.21,2.6,0.4,1.32,0.84,95.2,0.0,0.4,0.53,0.0,0.0,0.0,0.0,6.35,0.04,0.22,16.7,1975,25.0,79.82755707448781,81.80092659529636,1,Tempo Dictators
Pierre Højbjerg,1995-08-05,Ligue1,Marseille,Right,Denmark,Midfielders,2664,0.07,0.14,0.2,0.07,0.0,0.0,0.17,0.0,0.11,0.11,0.13,0.24,1.22,8.89,1.45,1.11,0.27,24.2,0.06,0.25,18.9,0.24,0.1,-0.04,-0.04,90.34,97.8,92.4,1400.95,422.6,46.82,49.36,94.9,36.99,38.92,95.1,3.75,5.57,67.3,0.15,1.45,7.8,0.98,0.0,94.16,3.58,2.77,0.34,0.44,0.64,0.3,0.44,0.2,0.17,0.0,0.07,0.68,3.38,2.7,0.37,0.0,0.14,0.07,0.1,0.34,0.27,0.03,0.0,0.0,0.0,0.03,2.16,1.52,0.84,1.08,0.24,1.25,2.33,53.6,1.08,0.95,0.14,1.42,3.58,1.11,0.07,107.23,2.7,21.55,69.97,16.45,1.66,107.23,0.81,0.24,29.2,0.54,66.7,65.88,276.96,137.97,1.11,0.2,1.11,0.84,87.64,0.0,1.01,1.32,0.0,0.0,0.0,0.0,5.78,0.71,0.61,53.8,1757,30.0,79.49994057782162,79.49994057782162,1,Tempo Dictators
Valentin Rongier,1994-12-07,Ligue1,Marseille,Right,France,Midfielders,1562,0.17,0.06,0.23,0.17,0.0,0.0,0.29,0.0,0.06,0.06,0.06,0.12,1.44,6.34,1.61,0.81,0.4,50.0,0.21,0.43,21.6,0.0,0.07,0.12,0.12,73.23,81.13,90.3,1063.98,262.74,42.46,45.23,93.9,26.68,28.92,92.2,1.9,2.88,66.0,0.09,0.63,6.34,0.4,0.0,79.11,1.79,0.98,0.06,0.17,0.4,0.81,0.0,0.0,0.0,0.0,0.23,1.44,2.02,1.67,0.0,0.0,0.17,0.06,0.12,0.35,0.29,0.0,0.0,0.0,0.06,0.0,2.88,1.61,0.81,1.79,0.29,1.56,2.48,62.8,0.92,1.73,0.52,1.9,4.78,1.61,0.29,92.3,2.94,19.99,56.29,16.59,0.75,92.3,0.92,0.63,68.8,0.29,31.3,51.63,189.05,101.47,1.44,0.23,1.09,0.98,70.64,0.0,2.13,0.81,0.0,0.0,0.06,0.0,4.96,0.75,0.63,54.2,1757,31.0,77.51143531590296,77.51143531590296,5,Ball-Winning Specialists
Ismaël Koné,2002-06-06,Ligue1,Rennes,Right,Canada,Midfielders,829,0.22,0.11,0.33,0.22,0.0,0.0,0.11,0.0,0.04,0.04,0.18,0.23,1.95,4.34,2.82,1.09,0.33,30.0,0.2,0.67,24.0,0.0,0.04,0.17,0.17,36.04,42.12,85.6,624.79,121.48,17.15,19.76,86.8,14.76,16.72,88.3,3.47,4.02,86.5,0.16,0.98,3.04,0.43,0.0,40.93,1.19,0.76,0.33,0.54,0.54,0.11,0.11,0.0,0.0,0.0,0.0,0.65,1.74,1.41,0.11,0.0,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.85,1.09,0.76,0.76,0.33,0.87,1.19,72.7,0.33,1.41,0.33,0.87,2.71,0.76,0.11,52.11,1.63,9.88,28.12,14.66,1.19,52.11,1.95,0.87,44.4,0.98,50.0,32.79,210.83,100.31,1.52,0.33,1.52,1.19,39.63,0.0,1.3,2.06,0.11,0.0,0.11,0.0,3.58,0.43,0.54,44.4,1663,23.0,71.34482950238937,72.81834714126965,6,Hybrid Workhorses
Lamine Camara,2004-01-01,Ligue1,Monaco,Right,Senegal,Midfielders,2054,0.09,0.31,0.39,0.09,0.0,0.0,0.44,0.04,0.1,0.1,0.19,0.29,1.1,6.18,2.02,1.14,0.39,34.6,0.08,0.22,23.2,0.09,0.09,-0.01,-0.01,53.63,64.81,82.8,976.37,287.26,22.65,25.55,88.7,24.06,26.68,90.1,6.0,10.21,58.8,0.22,1.93,5.83,1.14,0.18,58.36,6.22,2.28,0.22,0.48,5.17,0.13,3.81,1.71,1.71,0.0,0.22,0.88,3.59,1.88,1.31,0.0,0.18,0.09,0.13,0.57,0.31,0.22,0.0,0.04,0.0,0.0,2.89,1.8,0.96,1.49,0.44,1.14,2.1,54.2,0.96,1.31,0.18,1.36,4.25,1.4,0.04,76.37,1.45,11.3,47.59,18.1,0.7,76.37,1.1,0.53,48.0,0.35,32.0,42.37,202.65,83.87,1.27,0.13,1.8,1.01,51.27,0.04,1.97,1.71,0.0,0.0,0.0,0.0,6.7,0.92,0.92,50.0,1762,21.0,80.62064638980843,86.36504872232128,2,Vertical Connectors
Denis Zakaria,1996-11-20,Ligue1,Monaco,Right,Switzerland,Midfielders,2144,0.25,0.17,0.42,0.17,0.08,0.08,0.21,0.0,0.22,0.15,0.06,0.21,1.13,4.74,1.51,1.22,0.38,31.0,0.14,0.44,18.0,0.0,0.12,0.03,0.02,44.58,49.32,90.4,657.83,206.57,25.35,26.99,93.9,16.37,17.8,92.0,1.76,2.56,68.9,0.08,0.67,3.82,0.97,0.08,47.64,1.6,1.51,0.17,0.08,0.29,0.08,0.0,0.0,0.0,0.0,0.08,0.34,2.18,1.72,0.0,0.08,0.21,0.04,0.13,0.42,0.34,0.0,0.0,0.04,0.0,0.04,1.72,1.09,0.63,0.8,0.29,1.01,1.39,72.7,0.38,1.3,0.34,1.43,3.15,1.64,0.04,59.82,2.52,11.75,38.28,10.7,1.68,59.73,1.51,0.88,58.3,0.55,36.1,34.55,157.04,76.32,1.26,0.34,1.47,0.97,40.8,0.0,1.34,0.88,0.04,0.0,0.08,0.0,6.93,0.76,0.5,60.0,1762,29.0,78.60756178465802,78.60756178465802,3,Supportive Engines
Soungoutou Magassa,2003-10-08,Ligue1,Monaco,Right,France,Midfielders,1025,0.0,0.09,0.09,0.0,0.0,0.0,0.44,0.09,0.04,0.04,0.08,0.12,0.53,5.53,0.97,0.7,0.26,37.5,0.0,0.0,19.0,0.0,0.06,-0.04,-0.04,47.41,56.02,84.6,813.78,239.8,21.95,24.59,89.3,20.9,22.92,91.2,3.42,5.53,61.9,0.06,0.61,5.88,0.88,0.18,54.53,1.14,1.14,0.35,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.35,0.79,1.67,1.67,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,4.13,2.2,1.23,2.37,0.53,2.2,4.04,54.3,1.84,1.4,0.26,1.84,5.97,1.67,0.09,68.58,2.55,14.4,45.57,9.4,0.7,68.58,2.02,1.32,65.2,0.53,26.1,33.89,151.02,65.77,0.79,0.09,1.05,1.14,43.9,0.0,2.46,1.76,0.0,0.0,0.0,0.0,7.9,1.14,1.84,38.2,1762,22.0,77.11355699719287,81.08511336691207,5,Ball-Winning Specialists
Hicham Boudaoui,1999-09-23,Ligue1,Nice,Right,Algeria,Midfielders,2435,0.07,0.11,0.18,0.07,0.0,0.0,0.33,0.0,0.1,0.1,0.11,0.21,2.0,4.58,2.77,1.44,0.67,46.2,0.05,0.11,19.1,0.0,0.07,-0.03,-0.03,34.85,41.91,83.2,539.7,153.17,18.63,20.96,88.9,13.12,15.04,87.2,2.18,3.4,64.1,0.1,0.81,2.81,1.18,0.11,40.8,0.96,0.89,0.44,0.18,0.63,0.04,0.0,0.0,0.0,0.0,0.15,1.0,2.4,1.96,0.04,0.04,0.18,0.11,0.07,0.26,0.22,0.0,0.0,0.0,0.04,0.0,2.81,1.92,1.03,1.37,0.41,1.15,1.96,58.5,0.81,1.48,0.41,0.81,3.62,1.66,0.04,54.22,2.77,11.53,29.79,13.93,1.66,54.22,2.4,0.92,38.5,1.26,52.3,28.46,167.03,85.31,1.66,0.26,1.4,0.96,34.85,0.0,1.52,1.89,0.11,0.04,0.0,0.0,6.47,0.59,1.26,32.0,1721,26.0,76.66691961486642,76.66691961486642,5,Ball-Winning Specialists
Pablo Rosario,1997-01-07,Ligue1,Nice,Right,Netherlands,Midfielders,1775,0.15,0.05,0.2,0.1,0.05,0.05,0.3,0.05,0.19,0.15,0.03,0.18,0.86,4.51,1.27,0.81,0.35,43.8,0.13,0.29,16.1,0.0,0.19,-0.04,-0.05,32.5,38.23,85.0,541.77,191.15,15.82,17.85,88.6,14.4,15.72,91.6,1.88,3.14,59.7,0.05,0.81,3.19,0.71,0.05,37.47,0.71,0.66,0.15,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.05,0.56,1.77,1.52,0.0,0.05,0.05,0.0,0.15,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.52,1.01,0.3,0.96,0.25,0.56,1.01,55.0,0.46,0.96,0.56,1.57,3.09,2.18,0.1,48.17,3.95,12.52,28.34,7.81,0.96,48.12,0.86,0.46,52.9,0.41,47.1,23.98,114.64,63.23,0.96,0.1,1.01,0.76,33.11,0.0,1.22,0.51,0.0,0.0,0.0,0.0,3.04,1.22,0.81,60.0,1721,28.0,74.52035217136854,74.52035217136854,6,Hybrid Workhorses
Tanguy Ndombele,1996-12-28,Ligue1,Nice,Right,France,Midfielders,1131,0.08,0.16,0.24,0.08,0.0,0.0,0.16,0.0,0.19,0.19,0.19,0.38,1.75,4.85,2.86,0.88,0.16,18.2,0.09,0.5,13.8,0.0,0.21,-0.11,-0.11,33.02,37.88,87.2,500.53,151.51,18.54,20.29,91.4,11.94,13.61,87.7,1.75,2.47,71.0,0.1,1.43,3.26,0.64,0.0,36.37,1.19,1.11,0.48,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.32,0.24,2.47,1.83,0.08,0.16,0.16,0.16,0.08,0.32,0.32,0.0,0.0,0.0,0.0,0.0,2.79,1.83,0.8,1.67,0.32,0.95,1.59,60.0,0.64,0.72,0.0,1.11,3.9,0.72,0.0,48.62,1.35,7.96,31.67,9.55,1.99,48.62,3.74,1.99,53.2,1.51,40.4,29.12,141.88,73.45,0.64,0.48,2.23,1.67,34.7,0.0,0.8,2.23,0.0,0.0,0.0,0.0,5.33,0.24,0.8,23.1,1721,28.0,78.18594562584927,78.18594562584927,0,Advanced Playmakers
Baptiste Santamaria,1995-03-09,Ligue1,Nice,Right,France,Midfielders,1409,0.0,0.06,0.06,0.0,0.0,0.0,0.13,0.0,0.06,0.06,0.08,0.15,0.83,4.66,1.28,1.28,0.26,20.0,0.0,0.0,20.5,0.0,0.05,-0.06,-0.06,41.07,49.76,82.5,682.76,206.57,20.63,22.68,91.0,15.46,18.59,83.2,3.7,5.56,66.7,0.04,0.83,4.6,0.51,0.0,48.29,1.34,1.15,0.26,0.38,0.45,0.06,0.06,0.0,0.06,0.0,0.13,1.15,1.98,1.47,0.13,0.06,0.19,0.13,0.0,0.19,0.13,0.0,0.0,0.0,0.06,0.0,1.98,0.89,1.09,0.64,0.26,1.21,2.11,57.6,0.89,1.53,0.45,1.92,3.9,1.66,0.06,61.7,2.36,14.88,37.56,9.77,1.15,61.7,1.15,0.57,50.0,0.57,50.0,30.34,121.81,55.12,0.96,0.0,1.72,0.77,41.52,0.0,1.34,1.72,0.0,0.06,0.06,0.06,5.3,2.36,1.66,58.7,1721,30.0,74.8604761863099,74.8604761863099,5,Ball-Winning Specialists
Benjamin André,1990-08-03,Ligue1,Lille,Right,France,Midfielders,2692,0.0,0.1,0.1,0.0,0.0,0.0,0.4,0.0,0.05,0.05,0.06,0.11,0.97,6.99,2.41,0.53,0.13,25.0,0.0,0.0,15.6,0.0,0.09,-0.05,-0.05,53.02,63.89,83.0,889.2,239.34,25.81,28.82,89.6,21.26,24.64,86.3,4.61,6.95,66.3,0.09,0.7,6.92,0.6,0.1,61.68,1.91,1.77,0.03,0.67,0.53,0.13,0.0,0.0,0.0,0.0,0.3,1.04,1.77,1.54,0.0,0.0,0.07,0.13,0.03,0.3,0.2,0.0,0.0,0.07,0.03,0.0,3.44,1.91,1.04,2.01,0.4,1.81,3.21,56.3,1.4,1.4,0.2,1.6,5.05,1.87,0.0,75.79,2.41,13.11,48.88,14.38,1.5,75.79,0.74,0.3,40.9,0.37,50.0,38.55,178.63,86.69,1.1,0.03,1.5,1.1,52.02,0.0,1.67,1.64,0.1,0.03,0.0,0.0,6.32,3.14,2.74,53.4,1782,35.0,78.24985595706187,78.24985595706187,5,Ball-Winning Specialists
André Gomes,1993-07-30,Ligue1,Lille,Right,Portugal,Midfielders,1276,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.04,0.04,0.05,0.09,1.27,7.12,1.97,0.78,0.21,27.3,0.0,0.0,24.5,0.07,0.05,-0.04,-0.04,60.73,67.92,89.4,994.94,246.16,30.68,32.52,94.4,23.77,25.96,91.6,4.37,6.49,67.4,0.12,0.71,6.77,1.06,0.07,66.09,1.76,1.48,0.35,0.78,0.78,0.28,0.0,0.0,0.0,0.0,0.07,0.78,1.83,1.69,0.0,0.14,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.9,0.92,0.63,0.78,0.49,0.78,2.19,35.5,1.41,0.49,0.07,0.42,2.33,0.78,0.14,76.6,1.97,12.55,48.03,16.36,0.92,76.6,1.69,0.71,41.7,0.99,58.3,44.58,167.8,75.82,1.34,0.0,1.76,1.34,60.8,0.0,1.69,0.85,0.0,0.0,0.0,0.0,6.49,0.63,0.49,56.3,1782,32.0,74.53370934318153,74.53370934318153,2,Vertical Connectors
