Player,Birthdate,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Kamory Doumbia,2003-02-18,Brest,Right,Mali,Att Mid / Wingers,1322,0.2,0.14,0.34,0.2,0.0,0.0,0.07,0.0,0.18,0.18,0.08,0.27,1.16,4.9,3.68,1.5,0.68,45.5,0.14,0.3,16.7,0.07,0.13,0.02,0.02,38.19,47.45,80.5,630.89,150.86,18.31,19.95,91.8,14.98,18.11,82.7,3.27,6.26,52.2,0.12,1.77,3.81,0.61,0.07,42.96,4.08,1.36,0.48,0.14,3.27,0.2,1.84,0.82,1.02,0.0,0.41,0.68,3.95,2.45,0.75,0.14,0.07,0.27,0.27,0.48,0.14,0.07,0.07,0.07,0.0,0.14,2.79,1.97,1.16,1.16,0.48,0.95,2.11,45.2,1.16,1.16,0.07,1.91,4.7,0.89,0.07,60.93,1.23,10.14,33.9,17.7,2.31,60.93,2.38,1.29,54.3,1.09,45.7,31.79,153.45,68.56,1.36,0.2,2.86,1.63,38.6,0.0,1.16,1.5,0.07,0.0,0.0,0.0,5.92,0.68,1.5,31.3
Edimilson Fernandes,1996-04-15,Brest,Right,Switzerland,Midfielders,1105,0.0,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.03,0.03,0.05,0.08,0.57,3.26,0.24,0.81,0.16,20.0,0.0,0.0,24.2,0.0,0.04,-0.03,-0.03,39.58,46.59,85.0,729.77,188.8,16.53,18.16,91.0,18.0,20.12,89.5,4.4,6.6,66.7,0.05,0.65,3.26,0.24,0.0,45.69,0.9,0.65,0.16,0.41,0.57,0.16,0.0,0.0,0.0,0.0,0.0,0.41,1.3,0.9,0.08,0.0,0.08,0.16,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.73,0.57,0.24,0.49,0.0,0.57,1.06,53.8,0.49,1.14,0.49,1.63,2.36,3.1,0.08,55.71,4.97,18.81,31.28,6.19,0.57,55.71,0.33,0.24,75.0,0.08,25.0,32.5,206.8,85.68,0.73,0.0,1.38,0.73,37.3,0.0,0.57,0.49,0.0,0.0,0.08,0.0,5.62,1.22,0.98,55.6
Romain Faivre,1998-07-14,Brest,Left,France,Att Mid / Wingers,899,0.3,0.2,0.5,0.2,0.1,0.1,0.2,0.0,0.26,0.18,0.19,0.37,2.4,4.4,4.91,1.8,0.9,50.0,0.11,0.22,16.9,0.0,0.11,0.04,0.02,31.13,37.94,82.1,459.21,121.03,18.42,20.82,88.5,9.81,11.81,83.1,1.7,2.9,58.6,0.18,1.0,3.4,0.8,0.1,34.94,2.9,0.7,0.4,0.0,2.6,0.4,1.7,1.1,0.4,0.0,0.1,0.8,3.3,1.9,0.5,0.3,0.1,0.4,0.1,0.4,0.3,0.0,0.0,0.1,0.0,0.0,1.3,1.0,0.4,0.5,0.4,0.5,1.0,50.0,0.5,0.8,0.0,0.4,1.7,0.3,0.1,47.95,0.2,5.81,23.13,19.82,3.4,47.85,4.2,1.7,40.5,2.2,52.4,31.03,205.23,92.9,2.3,0.9,1.3,0.7,35.54,0.0,0.6,2.3,0.1,0.0,0.0,0.0,4.2,0.7,1.0,41.2
Jordan Amavi,1994-03-09,Brest,Left,France,Fullbacks,790,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.03,0.03,0.02,0.05,2.51,4.1,2.39,0.91,0.34,37.5,0.0,0.0,25.0,0.11,0.03,-0.03,-0.03,43.97,59.92,73.4,714.19,259.18,20.73,24.38,85.0,19.94,27.0,73.8,2.39,5.7,42.0,0.05,0.68,3.19,0.68,0.11,48.76,10.94,1.03,0.0,0.23,1.71,9.91,0.0,0.0,0.0,0.0,0.23,1.48,1.59,1.48,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,2.73,1.94,1.14,1.25,0.34,1.71,2.39,71.4,0.68,1.14,0.23,0.8,3.53,2.05,0.0,70.06,2.28,21.19,34.63,14.92,0.46,70.06,1.48,0.8,53.8,0.68,46.2,35.2,177.49,106.63,2.05,0.11,1.03,0.57,41.13,0.0,1.71,0.68,0.0,0.0,0.23,0.0,3.99,1.71,0.68,71.4
Luc Zogbé,2005-03-24,Brest,,Côte d'Ivoire,Fullbacks,638,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.04,0.04,0.01,0.06,0.56,2.68,2.68,1.13,0.14,12.5,0.0,0.0,23.2,0.0,0.03,-0.04,-0.04,35.69,46.27,77.1,601.65,191.43,16.22,18.06,89.8,15.52,20.03,77.5,2.82,5.64,50.0,0.01,0.56,1.69,0.28,0.28,36.54,9.73,1.41,0.0,0.0,1.97,8.32,0.0,0.0,0.0,0.0,0.0,0.99,2.12,1.13,0.0,0.0,0.28,0.28,0.42,0.14,0.14,0.0,0.0,0.0,0.0,0.0,4.51,2.54,2.4,1.55,0.56,2.54,3.67,69.2,1.13,1.55,0.28,1.97,6.49,3.1,0.14,61.5,4.23,22.29,27.08,12.98,0.71,61.5,2.68,0.56,21.1,1.55,57.9,27.65,138.95,54.17,0.99,0.0,1.27,0.71,28.5,0.0,1.27,1.55,0.14,0.0,0.0,0.0,7.19,1.69,0.56,75.0
Jonas Martin,1990-04-09,Brest,Right,France,Midfielders,496,0.18,0.0,0.18,0.18,0.0,0.0,0.36,0.0,0.07,0.07,0.05,0.13,1.45,3.81,1.63,0.54,0.18,33.3,0.33,1.0,8.7,0.0,0.14,0.11,0.11,50.26,56.61,88.8,776.61,190.34,27.94,30.12,92.8,17.96,19.6,91.7,2.9,3.99,72.7,0.07,0.54,3.81,0.54,0.36,54.62,1.63,1.09,0.0,0.18,0.54,0.54,0.0,0.0,0.0,0.0,0.36,1.09,1.45,1.45,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,2.36,1.27,1.81,0.36,0.18,1.09,2.0,54.5,0.91,0.73,0.18,1.45,3.81,2.18,0.18,66.96,3.81,17.78,38.65,10.71,1.45,66.96,0.73,0.36,50.0,0.18,25.0,30.67,143.71,67.86,1.09,0.0,0.73,0.91,46.09,0.0,1.27,1.81,0.0,0.0,0.18,0.0,5.44,1.09,1.63,40.0
Cristian Cásseres Jr.,2000-01-20,Toulouse,Right,Venezuela,Midfielders,2696,0.03,0.1,0.13,0.03,0.0,0.0,0.37,0.0,0.03,0.03,0.09,0.12,1.03,4.27,1.54,0.57,0.17,29.4,0.06,0.2,21.3,0.07,0.06,0.0,0.0,37.39,47.44,78.8,657.47,181.24,15.99,18.99,84.2,17.63,20.0,88.1,3.07,6.18,49.7,0.12,0.9,2.97,0.77,0.23,42.46,4.81,2.67,0.17,0.3,2.67,0.37,1.54,0.87,0.4,0.0,0.17,0.87,2.57,1.37,0.67,0.13,0.03,0.17,0.2,0.17,0.07,0.07,0.0,0.0,0.0,0.03,3.2,2.04,1.37,1.44,0.4,1.54,2.94,52.3,1.4,1.17,0.3,1.4,4.61,1.2,0.03,57.65,2.5,14.76,33.05,11.02,0.6,57.65,1.27,0.73,57.9,0.43,34.2,29.14,137.5,65.26,0.9,0.13,1.3,0.4,33.68,0.0,1.77,1.54,0.03,0.0,0.0,0.0,5.74,0.8,0.57,58.5
Aron Dønnum,1998-04-20,Toulouse,Left,Norway,Fullbacks,2689,0.07,0.07,0.13,0.07,0.0,0.0,0.2,0.0,0.07,0.07,0.15,0.22,3.15,4.22,4.75,1.04,0.17,16.1,0.06,0.4,19.7,0.0,0.07,0.0,0.0,29.45,40.6,72.5,543.68,184.38,13.79,15.93,86.6,11.38,14.93,76.2,3.95,7.23,54.6,0.19,1.51,2.44,1.67,0.47,33.9,6.36,1.04,0.23,0.87,3.92,4.25,1.07,0.77,0.17,0.0,0.33,1.41,3.08,2.01,0.64,0.1,0.2,0.1,0.03,0.37,0.27,0.07,0.0,0.03,0.0,0.0,1.87,1.17,0.84,0.8,0.23,1.04,1.84,56.4,0.8,0.97,0.13,0.94,2.81,1.24,0.03,51.61,1.94,10.64,23.19,18.74,2.41,51.61,3.48,1.57,45.2,1.61,46.2,28.85,194.29,108.74,1.74,0.87,1.47,1.27,30.56,0.0,1.27,1.84,0.0,0.0,0.0,0.0,5.72,0.4,0.57,41.4
Charlie Cresswell,2002-08-17,Toulouse,Right,England,Center Backs,2592,0.1,0.03,0.14,0.1,0.0,0.0,0.17,0.0,0.11,0.11,0.06,0.17,0.28,2.4,0.45,1.11,0.45,40.6,0.09,0.23,9.5,0.0,0.1,-0.01,-0.01,44.69,53.85,83.0,828.26,284.65,15.31,16.91,90.6,25.97,28.58,90.9,3.16,7.5,42.1,0.04,0.17,2.12,0.14,0.03,50.9,2.81,1.15,0.0,0.28,0.14,0.42,0.0,0.0,0.0,0.0,0.14,0.24,0.83,0.63,0.0,0.0,0.17,0.03,0.0,0.1,0.07,0.0,0.0,0.03,0.0,0.0,1.22,0.8,0.66,0.52,0.03,0.97,1.6,60.9,0.63,1.53,0.97,0.97,2.19,6.63,0.1,66.67,11.25,36.25,27.81,3.09,1.94,66.67,0.38,0.1,27.3,0.24,63.6,35.87,147.95,62.5,0.24,0.03,0.69,0.1,41.42,0.0,0.97,0.52,0.1,0.0,0.0,0.03,3.58,3.4,1.53,69.0
Mark McKenzie,1999-02-25,Toulouse,Both,United States,Center Backs,2496,0.04,0.04,0.07,0.04,0.0,0.0,0.04,0.04,0.05,0.05,0.02,0.07,0.36,3.5,0.18,0.29,0.07,25.0,0.13,0.5,11.2,0.0,0.17,-0.01,-0.01,42.08,48.89,86.1,760.96,293.33,16.66,18.25,91.3,22.0,24.52,89.7,2.99,5.16,58.0,0.01,0.14,3.64,0.0,0.0,44.82,4.07,1.05,0.0,0.22,0.04,2.52,0.0,0.0,0.0,0.0,0.0,0.32,0.5,0.43,0.0,0.0,0.07,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.88,1.12,1.12,0.72,0.04,1.19,1.62,73.3,0.43,1.12,0.65,0.79,2.67,5.08,0.04,59.42,6.53,26.54,30.61,2.52,0.54,59.42,0.32,0.14,44.4,0.18,55.6,31.66,122.27,65.84,0.32,0.04,0.47,0.25,34.94,0.0,1.08,0.43,0.04,0.0,0.04,0.0,4.62,1.59,1.23,56.4
Vincent Sierro,1995-10-08,Toulouse,Right,Switzerland,Midfielders,2402,0.19,0.04,0.22,0.11,0.07,0.07,0.15,0.0,0.16,0.1,0.13,0.24,0.56,5.51,1.01,1.12,0.26,23.3,0.1,0.43,20.6,0.07,0.09,0.03,0.01,40.32,51.41,78.4,714.64,218.22,17.31,19.97,86.7,18.81,22.07,85.2,3.33,7.12,46.8,0.13,1.12,3.82,0.97,0.04,46.35,4.95,2.62,0.22,0.52,2.4,0.11,1.42,0.67,0.67,0.0,0.11,0.67,2.36,1.46,0.6,0.04,0.15,0.07,0.04,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.65,1.01,0.56,0.86,0.22,1.01,2.1,48.2,1.09,1.27,0.34,0.6,2.25,1.65,0.04,61.67,2.55,14.46,33.87,13.83,1.39,61.6,1.05,0.45,42.9,0.6,57.1,34.25,133.88,61.19,0.79,0.19,1.76,0.67,40.24,0.0,1.27,1.16,0.04,0.0,0.0,0.0,4.68,1.16,1.31,47.0
Djibril Sidibé,1992-07-29,Toulouse,Right,France,Center Backs,2101,0.0,0.13,0.13,0.0,0.0,0.0,0.04,0.0,0.02,0.02,0.12,0.14,0.69,5.18,2.14,0.21,0.04,20.0,0.0,0.0,12.8,0.04,0.08,-0.02,-0.02,43.61,54.7,79.7,756.11,346.38,18.46,20.56,89.8,20.56,24.46,84.1,3.38,7.03,48.2,0.15,0.77,3.81,1.29,0.51,46.86,7.71,2.06,0.26,0.17,1.93,5.44,0.04,0.0,0.04,0.0,0.13,0.69,1.5,1.46,0.0,0.0,0.0,0.04,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,2.78,1.54,1.46,0.94,0.39,1.33,2.14,62.0,0.81,0.47,0.13,0.86,3.64,2.74,0.04,63.18,3.43,21.29,31.74,10.84,0.64,63.18,0.81,0.47,57.9,0.34,42.1,35.0,128.51,72.52,0.73,0.0,1.03,0.39,38.47,0.0,0.86,0.81,0.09,0.0,0.0,0.0,4.24,0.73,0.43,63.0
Gabriel Suazo,1997-08-09,,Left,Chile,Fullbacks,2163,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.16,0.2,1.75,4.54,4.91,0.29,0.17,57.1,0.0,0.0,17.1,0.08,0.12,-0.03,-0.03,41.36,51.93,79.6,659.83,271.04,22.26,25.05,88.9,15.52,19.14,81.1,2.37,4.95,47.9,0.2,1.66,3.12,1.58,0.5,42.9,8.9,1.5,0.12,0.37,3.25,6.57,0.83,0.58,0.17,0.0,0.12,1.12,3.41,2.5,0.75,0.04,0.0,0.08,0.04,0.46,0.33,0.08,0.04,0.0,0.0,0.0,2.45,1.62,1.04,0.92,0.5,1.25,3.0,41.7,1.75,1.12,0.12,1.5,3.95,1.66,0.04,61.75,2.25,14.77,28.0,19.68,1.62,61.75,1.62,1.04,64.1,0.46,28.2,32.54,138.77,81.35,1.5,0.33,1.5,0.58,36.99,0.0,1.33,1.21,0.08,0.0,0.0,0.04,5.2,0.54,0.79,40.6
Zakaria Aboukhlal,2000-02-18,Toulouse,Left,Morocco,Att Mid / Wingers,1901,0.33,0.09,0.43,0.28,0.05,0.09,0.19,0.0,0.48,0.41,0.08,0.48,1.61,1.04,7.76,2.94,1.23,41.9,0.1,0.23,14.6,0.0,0.14,-0.15,-0.12,10.46,16.52,63.3,132.04,35.65,6.86,9.14,75.1,2.65,4.45,59.6,0.28,0.71,40.0,0.09,0.57,0.76,0.47,0.19,15.77,0.62,0.05,0.0,0.0,1.56,0.33,0.14,0.09,0.0,0.0,0.14,0.66,1.61,0.9,0.0,0.19,0.28,0.19,0.05,0.33,0.14,0.0,0.05,0.0,0.14,0.0,1.04,0.62,0.33,0.38,0.33,0.19,1.09,17.4,0.9,0.76,0.05,0.28,1.33,0.43,0.0,29.02,0.28,2.79,9.28,17.19,5.35,28.93,2.51,0.76,30.2,1.66,66.0,17.75,91.04,41.66,1.14,0.9,3.03,1.23,21.3,0.0,1.66,1.18,0.62,0.09,0.0,0.0,2.89,1.04,1.8,36.7
Joshua King,1992-01-15,Toulouse,Right,Norway,Forwards,1673,0.32,0.16,0.48,0.32,0.0,0.0,0.11,0.0,0.36,0.36,0.11,0.47,2.1,1.56,5.81,2.69,1.08,40.0,0.12,0.3,15.3,0.0,0.13,-0.03,-0.03,13.61,19.26,70.7,173.92,31.85,8.77,11.4,76.9,3.66,4.84,75.6,0.32,0.86,37.5,0.09,0.91,0.7,0.54,0.05,17.86,1.24,0.05,0.0,0.05,0.48,0.27,0.0,0.0,0.0,0.0,0.16,0.43,1.67,1.13,0.0,0.16,0.16,0.11,0.11,0.22,0.16,0.0,0.0,0.0,0.05,0.0,0.59,0.59,0.22,0.22,0.16,0.27,0.65,41.7,0.38,0.54,0.16,0.32,0.91,1.02,0.0,30.88,1.18,3.77,12.8,15.17,5.06,30.88,3.44,1.88,54.7,1.51,43.8,16.52,108.51,54.12,1.29,0.81,2.53,1.78,21.14,0.0,1.88,1.45,0.38,0.05,0.0,0.0,3.23,1.88,2.74,40.7
Frank Magri,1999-09-04,Toulouse,Right,Cameroon,Forwards,1516,0.3,0.06,0.36,0.3,0.0,0.0,0.3,0.06,0.36,0.36,0.09,0.45,1.01,1.48,4.75,2.61,1.07,40.9,0.11,0.28,12.4,0.0,0.14,-0.06,-0.06,10.57,14.9,70.9,140.16,26.0,6.11,7.9,77.4,3.27,4.22,77.5,0.3,0.77,38.5,0.11,0.53,0.89,0.42,0.06,13.24,1.48,0.0,0.18,0.06,0.24,0.18,0.0,0.0,0.0,0.0,0.18,0.53,1.72,0.83,0.0,0.12,0.36,0.42,0.0,0.18,0.06,0.0,0.06,0.0,0.06,0.0,0.47,0.12,0.06,0.36,0.06,0.18,0.47,37.5,0.3,0.95,0.12,0.24,0.71,0.65,0.0,24.93,0.59,1.9,12.65,10.57,4.16,24.93,1.07,0.24,22.2,0.71,66.7,14.49,71.0,27.37,0.47,0.42,2.55,1.84,18.76,0.0,1.54,1.66,0.24,0.0,0.0,0.0,1.25,2.37,4.87,32.8
Jaydee Canvot,2006-07-29,Toulouse,,France,Center Backs,1106,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.02,0.02,0.06,0.07,0.73,3.34,0.0,0.41,0.08,20.0,0.0,0.0,14.4,0.0,0.04,-0.02,-0.02,37.59,43.62,86.2,653.35,190.42,16.36,17.74,92.2,18.23,20.02,91.1,2.44,4.15,58.8,0.02,0.33,3.42,0.49,0.16,42.56,1.06,0.65,0.16,0.41,0.49,0.24,0.0,0.0,0.0,0.0,0.0,0.9,1.14,1.06,0.0,0.0,0.0,0.08,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,1.87,0.9,1.3,0.41,0.16,0.98,1.46,66.7,0.49,0.81,0.16,0.9,2.77,4.39,0.08,54.2,5.53,22.46,26.2,5.86,0.65,54.2,0.81,0.57,70.0,0.24,30.0,31.25,152.58,75.52,0.41,0.08,0.49,0.65,35.07,0.0,1.46,0.24,0.0,0.0,0.0,0.0,4.07,1.3,1.06,55.2
Shavy Babicka,2000-06-01,Toulouse,,Gabon,Att Mid / Wingers,1186,0.3,0.15,0.46,0.3,0.0,0.0,0.15,0.0,0.3,0.3,0.12,0.42,2.73,1.59,9.26,1.52,0.68,45.0,0.2,0.44,14.6,0.0,0.2,0.01,0.01,14.87,22.16,67.1,198.52,48.79,8.95,11.76,76.1,4.55,6.45,70.6,0.38,1.14,33.3,0.14,0.99,0.61,0.99,0.38,21.17,0.83,0.08,0.08,0.23,2.96,0.68,0.0,0.0,0.0,0.0,0.15,0.91,2.2,1.52,0.08,0.23,0.0,0.23,0.15,0.38,0.23,0.0,0.08,0.0,0.08,0.0,1.59,0.91,0.46,0.83,0.3,0.76,1.59,47.6,0.83,1.06,0.0,0.23,1.82,0.3,0.23,32.48,0.3,3.49,11.0,19.12,4.02,32.48,2.81,0.83,29.7,1.59,56.8,20.72,129.61,66.1,1.29,1.06,2.12,1.37,22.77,0.0,1.21,1.59,0.53,0.0,0.0,0.0,4.1,0.53,1.29,29.2
Waren Kamanzi,2000-11-11,Toulouse,,Norway,Fullbacks,1022,0.09,0.09,0.18,0.09,0.0,0.0,0.26,0.0,0.11,0.11,0.09,0.19,2.55,2.91,5.46,0.62,0.18,28.6,0.14,0.5,12.3,0.0,0.18,-0.03,-0.03,35.14,42.36,83.0,516.66,124.96,18.93,20.96,90.3,13.91,16.03,86.8,1.14,2.03,56.5,0.04,1.06,2.38,0.7,0.0,35.49,6.87,0.62,0.09,0.0,1.41,6.25,0.0,0.0,0.0,0.0,0.0,1.76,2.03,1.59,0.0,0.26,0.0,0.18,0.0,0.26,0.18,0.0,0.09,0.0,0.0,0.0,2.55,1.14,1.06,1.06,0.44,1.23,2.47,50.0,1.23,0.62,0.26,0.79,3.35,2.2,0.0,53.98,1.94,9.95,26.77,17.79,2.38,53.98,2.55,1.41,55.2,1.06,41.4,29.24,175.07,91.32,1.5,0.79,1.32,1.32,30.73,0.0,1.41,1.14,0.18,0.0,0.0,0.0,4.93,0.62,0.09,87.5
Rasmus Nicolaisen,1997-03-16,Toulouse,Left,Denmark,Center Backs,623,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.03,0.1,0.43,3.9,0.29,0.72,0.0,0.0,0.0,,8.7,0.0,0.09,-0.06,-0.06,48.97,55.62,88.1,895.52,341.22,20.95,23.11,90.6,22.97,24.41,94.1,4.48,6.93,64.6,0.03,0.29,2.89,0.29,0.0,54.03,1.59,1.3,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.43,1.3,1.16,0.0,0.0,0.14,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.87,0.43,0.58,0.29,0.0,0.43,0.72,60.0,0.29,1.44,0.72,1.44,2.31,3.61,0.0,64.29,8.38,31.35,30.77,2.6,1.16,64.29,0.29,0.14,50.0,0.14,50.0,38.72,176.24,90.43,0.0,0.0,0.14,0.29,41.75,0.0,0.58,1.16,0.0,0.0,0.0,0.14,4.19,3.03,1.3,70.0
Ümit Akdag,2003-10-06,Toulouse,,Romania,Center Backs,500,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.02,0.02,0.02,0.02,0.72,5.22,1.62,0.36,0.0,0.0,0.0,,24.3,0.0,0.04,-0.02,-0.02,49.32,62.64,78.7,836.64,300.06,21.96,25.92,84.7,24.66,27.36,90.1,2.34,7.02,33.3,0.02,0.36,3.24,0.18,0.0,57.06,5.58,1.44,0.18,0.54,0.54,3.6,0.0,0.0,0.0,0.0,0.0,1.62,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.72,0.54,0.72,0.18,0.9,2.16,41.7,1.26,1.8,1.44,1.98,3.42,3.42,0.0,72.0,5.22,26.1,41.76,4.86,0.18,72.0,0.18,0.18,100.0,0.0,0.0,39.06,170.46,81.36,0.54,0.0,0.18,0.0,43.2,0.0,1.44,0.18,0.0,0.0,0.0,0.0,4.32,3.24,1.26,72.0
Rafik Messali,2003-04-28,Toulouse,,France,Fullbacks,456,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.2,0.26,2.57,4.14,5.72,0.79,0.0,0.0,0.0,,15.1,0.0,0.07,-0.06,-0.06,32.76,44.8,73.1,543.95,175.66,15.99,18.75,85.3,12.83,17.57,73.0,2.57,4.54,56.5,0.2,2.17,2.96,1.58,0.59,39.28,5.53,0.79,0.0,0.0,3.16,4.74,0.0,0.0,0.0,0.0,0.0,1.97,3.16,3.16,0.0,0.0,0.0,0.0,0.0,0.39,0.39,0.0,0.0,0.0,0.0,0.0,2.96,1.58,1.18,1.18,0.59,1.38,1.58,87.5,0.2,1.78,0.2,1.97,4.93,2.37,0.0,58.82,2.37,14.01,26.05,19.74,2.37,58.82,1.78,0.79,44.4,0.99,55.6,30.59,177.04,89.61,1.38,0.99,3.16,2.37,34.74,0.0,1.78,1.58,0.2,0.0,0.0,0.0,5.53,1.18,0.79,60.0
Gaëtan Perrin,1996-06-07,Auxerre,Right,France,Midfielders,2691,0.33,0.37,0.7,0.33,0.0,0.0,0.07,0.0,0.2,0.2,0.26,0.46,2.78,4.75,4.18,1.97,0.87,44.1,0.17,0.38,19.2,0.17,0.1,0.13,0.13,24.35,34.48,70.6,442.74,159.46,11.64,13.98,83.3,7.79,10.23,76.1,3.78,7.22,52.3,0.16,2.44,2.91,1.14,0.23,27.42,6.82,1.91,0.3,0.4,5.42,0.23,3.68,1.34,1.81,0.0,0.23,1.44,4.18,2.31,1.27,0.27,0.1,0.1,0.13,0.6,0.27,0.23,0.07,0.0,0.03,0.0,1.64,0.87,0.74,0.4,0.5,0.7,1.61,43.8,0.9,0.33,0.0,0.4,2.04,0.13,0.03,44.38,0.2,4.82,19.73,20.6,3.28,44.38,4.25,2.01,47.2,2.07,48.8,26.69,178.63,94.92,2.04,1.24,1.54,2.11,29.7,0.0,0.8,0.67,0.3,0.0,0.0,0.0,4.15,0.1,0.43,18.8
Jubal,1993-08-29,Auxerre,Right,Brazil,Center Backs,2640,0.2,0.0,0.2,0.1,0.1,0.14,0.24,0.0,0.18,0.07,0.03,0.1,0.03,1.13,0.1,0.89,0.24,26.9,0.12,0.43,17.6,0.07,0.08,0.03,0.03,31.3,36.03,86.8,633.61,190.94,9.2,9.89,93.1,18.44,19.53,94.4,3.48,6.0,58.0,0.03,0.2,1.16,0.24,0.0,33.41,2.56,1.91,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.17,0.51,0.31,0.03,0.0,0.07,0.03,0.07,0.03,0.0,0.0,0.0,0.0,0.03,0.0,2.05,1.33,1.57,0.44,0.03,0.95,1.36,70.0,0.41,2.08,1.23,0.85,2.9,6.85,0.03,49.7,9.34,29.52,18.75,1.77,1.3,49.57,0.14,0.1,75.0,0.03,25.0,23.8,99.0,33.17,0.1,0.0,0.24,0.07,27.17,0.0,0.92,0.72,0.03,0.03,0.07,0.03,3.07,2.45,1.09,69.2
Clément Akpa,2001-11-24,Auxerre,Left,Côte d'Ivoire,Center Backs,2486,0.0,0.04,0.04,0.0,0.0,0.0,0.25,0.0,0.01,0.01,0.03,0.04,0.98,2.68,0.87,0.22,0.04,16.7,0.0,0.0,15.1,0.0,0.05,-0.01,-0.01,36.13,43.77,82.5,712.22,267.21,13.25,14.73,89.9,17.92,19.88,90.2,4.45,7.78,57.2,0.03,0.29,2.68,0.36,0.18,40.0,3.66,2.03,0.0,1.45,0.91,1.45,0.07,0.04,0.04,0.0,0.11,0.72,0.8,0.54,0.11,0.0,0.0,0.07,0.07,0.14,0.07,0.0,0.0,0.0,0.07,0.0,1.99,1.23,1.3,0.43,0.25,1.12,1.67,67.4,0.54,1.38,0.51,1.52,3.51,5.1,0.07,55.46,6.19,28.85,23.02,4.24,0.36,55.46,0.83,0.29,34.8,0.4,47.8,32.4,163.27,84.71,0.72,0.04,0.33,0.14,33.63,0.0,0.54,1.27,0.0,0.0,0.04,0.0,4.2,1.38,1.12,55.1
