Player,Birthdate,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Marcelo dos Santos Ferreira,1989-07-27,Moreirense,Right,Brazil,Center Backs,2970,0.03,0.0,0.03,0.03,0.0,0.0,0.21,0.0,0.03,0.03,0.02,0.05,0.09,1.48,0.09,0.24,0.06,25.0,0.13,0.5,9.4,0.0,0.12,0.0,0.0,42.97,50.55,85.0,905.0,300.03,10.48,11.52,91.1,26.61,28.79,92.4,5.39,9.3,58.0,0.02,0.3,1.67,0.03,0.0,47.82,2.67,2.48,0.03,0.36,0.0,0.09,0.0,0.0,0.0,0.0,0.06,0.18,0.76,0.7,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,1.52,0.88,1.24,0.24,0.03,0.88,1.27,69.0,0.39,1.27,1.0,0.91,2.42,6.64,0.09,62.12,8.61,40.09,21.0,1.21,0.88,62.12,0.09,0.06,66.7,0.03,33.3,33.3,132.58,69.73,0.06,0.0,0.15,0.09,38.67,0.0,1.12,0.82,0.03,0.0,0.03,0.0,2.18,2.85,1.88,60.3
Alan,2000-03-08,Moreirense,Right,Brazil,Att Mid / Wingers,2513,0.25,0.21,0.47,0.07,0.18,0.18,0.21,0.0,0.22,0.08,0.15,0.23,1.68,5.87,3.55,1.36,0.54,39.5,0.05,0.13,25.8,0.14,0.06,0.03,0.0,35.63,44.3,80.4,553.47,176.67,18.16,20.06,90.5,12.61,14.68,85.9,2.65,5.3,50.0,0.14,2.36,3.9,1.04,0.07,38.93,5.09,2.76,0.11,0.25,2.97,0.18,1.61,0.61,0.72,0.04,0.29,1.15,4.19,3.01,0.72,0.25,0.11,0.07,0.04,0.47,0.29,0.14,0.04,0.0,0.0,0.0,1.0,0.43,0.29,0.47,0.25,0.32,1.0,32.1,0.68,0.5,0.04,0.29,1.29,0.32,0.0,52.18,0.21,5.62,30.51,16.8,1.58,52.0,1.79,1.04,58.0,0.64,36.0,32.41,157.9,80.04,1.72,0.11,2.04,1.68,39.14,0.0,1.15,1.97,0.18,0.0,0.0,0.0,3.55,0.21,0.86,20.0
Godfried Frimpong,1999-07-21,Moreirense,Left,Netherlands,Fullbacks,2539,0.04,0.11,0.14,0.04,0.0,0.0,0.21,0.0,0.02,0.02,0.1,0.12,0.99,2.34,3.47,0.25,0.11,42.9,0.14,0.33,15.7,0.0,0.08,0.01,0.01,29.88,42.25,70.7,460.1,205.98,15.99,18.5,86.4,11.2,14.82,75.6,1.63,5.67,28.8,0.08,0.67,1.6,1.13,0.78,31.9,10.03,1.13,0.04,0.21,2.84,8.83,0.07,0.07,0.0,0.0,0.32,1.49,1.1,0.96,0.04,0.0,0.04,0.04,0.04,0.21,0.14,0.04,0.0,0.0,0.04,0.0,1.03,0.64,0.67,0.32,0.04,0.57,0.85,66.7,0.28,0.78,0.25,1.38,2.41,4.4,0.04,53.17,3.44,22.33,21.13,10.17,0.64,53.17,0.99,0.35,35.7,0.64,64.3,22.72,93.33,37.82,0.82,0.07,1.03,0.5,26.48,0.0,0.96,0.67,0.07,0.0,0.0,0.0,2.94,0.82,1.1,42.6
Maracás,1994-04-27,Moreirense,Right,Brazil,Center Backs,2393,0.04,0.04,0.08,0.04,0.0,0.0,0.23,0.0,0.05,0.05,0.03,0.09,0.11,1.24,0.08,0.41,0.19,45.5,0.09,0.2,8.9,0.0,0.13,-0.02,-0.02,38.55,44.27,87.1,761.03,240.4,11.36,12.07,94.1,22.79,24.48,93.1,3.87,6.43,60.2,0.0,0.04,0.68,0.0,0.0,43.03,1.13,1.05,0.0,0.15,0.0,0.04,0.0,0.0,0.0,0.0,0.11,0.15,0.34,0.19,0.0,0.04,0.11,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,1.17,0.68,0.9,0.26,0.0,0.64,0.94,68.0,0.3,1.24,0.98,1.02,2.18,6.28,0.04,55.85,10.53,38.66,16.47,0.75,0.56,55.85,0.26,0.15,57.1,0.11,42.9,30.5,106.89,44.91,0.04,0.0,0.38,0.11,35.84,0.0,0.79,0.56,0.08,0.0,0.04,0.0,2.63,1.88,1.24,60.2
Ismael,1999-03-25,Moreirense,Right,Portugal,Midfielders,2021,0.04,0.04,0.09,0.04,0.0,0.0,0.27,0.0,0.08,0.08,0.03,0.12,0.62,4.23,1.56,0.49,0.09,18.2,0.09,0.5,20.2,0.0,0.17,-0.04,-0.04,37.9,44.84,84.5,631.78,189.62,18.88,21.11,89.5,13.94,15.59,89.4,3.47,5.3,65.5,0.03,0.67,3.79,0.45,0.13,43.86,0.89,0.85,0.04,0.62,0.71,0.04,0.0,0.0,0.0,0.0,0.09,0.45,1.78,1.43,0.0,0.04,0.0,0.22,0.09,0.13,0.04,0.0,0.0,0.0,0.09,0.0,3.12,1.65,1.43,1.47,0.22,1.07,1.78,60.0,0.71,1.2,0.49,1.56,4.68,2.18,0.04,56.16,2.36,16.03,32.82,8.1,0.58,56.16,0.58,0.31,53.8,0.22,38.5,26.85,114.8,46.67,0.62,0.09,1.34,0.8,35.23,0.0,1.91,1.6,0.0,0.0,0.0,0.0,4.32,1.16,1.25,48.1
Dinis Pinto,2000-08-24,Moreirense,,Portugal,Fullbacks,2171,0.08,0.04,0.12,0.08,0.0,0.0,0.33,0.0,0.07,0.07,0.06,0.13,2.24,2.94,3.98,0.95,0.29,30.4,0.09,0.29,15.4,0.0,0.07,0.01,0.01,37.93,50.7,74.8,582.45,234.76,19.73,22.72,86.9,13.76,18.53,74.3,2.53,6.14,41.2,0.1,0.58,1.91,0.66,0.58,37.77,12.73,1.37,0.04,0.25,2.69,11.36,0.0,0.0,0.0,0.0,0.21,0.79,1.7,1.29,0.21,0.04,0.12,0.04,0.0,0.25,0.12,0.08,0.0,0.04,0.0,0.0,2.57,1.49,1.53,0.75,0.29,1.58,2.4,65.5,0.83,1.08,0.29,0.95,3.52,3.86,0.04,63.63,2.94,19.98,28.94,15.3,1.74,63.63,1.37,0.5,36.4,0.66,48.5,26.99,141.9,85.69,1.33,0.17,1.24,0.83,31.76,0.0,1.99,1.37,0.12,0.0,0.04,0.0,3.4,1.29,1.62,44.3
Lawrence Ofori,1998-06-28,Moreirense,,Ghana,Midfielders,1780,0.05,0.05,0.1,0.05,0.0,0.0,0.05,0.0,0.01,0.01,0.04,0.05,0.86,4.7,0.66,0.3,0.1,33.3,0.17,0.5,29.1,0.0,0.02,0.05,0.05,46.62,52.89,88.1,785.68,236.73,21.49,23.16,92.8,19.87,21.29,93.3,3.69,6.12,60.3,0.05,0.71,5.06,0.56,0.0,49.75,3.03,2.88,0.2,0.25,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.35,2.38,2.02,0.1,0.05,0.05,0.0,0.15,0.1,0.05,0.0,0.05,0.0,0.0,0.0,1.52,0.91,0.71,0.71,0.1,0.66,1.67,39.4,1.01,0.56,0.05,1.06,2.58,1.16,0.15,61.08,1.42,16.94,38.33,6.32,0.2,61.08,0.96,0.66,68.4,0.25,26.3,37.01,169.58,77.87,0.76,0.05,1.62,0.96,42.12,0.0,0.51,1.47,0.0,0.0,0.0,0.0,6.07,0.15,0.56,21.4
Guilherme Schettine,1995-10-10,Moreirense,Right,Brazil,Forwards,1699,0.26,0.21,0.48,0.26,0.0,0.0,0.21,0.05,0.26,0.26,0.1,0.36,1.22,1.01,2.91,2.33,1.01,43.2,0.11,0.26,17.1,0.21,0.12,0.0,0.0,11.76,17.11,68.7,152.56,26.12,6.36,8.1,78.4,3.71,5.51,67.3,0.42,0.95,44.4,0.04,0.9,0.58,0.32,0.05,14.57,2.54,0.0,0.05,0.05,0.48,0.16,0.0,0.0,0.0,0.0,0.0,0.37,2.07,1.27,0.0,0.21,0.32,0.21,0.05,0.32,0.21,0.0,0.05,0.05,0.0,0.0,0.53,0.32,0.11,0.26,0.16,0.26,0.58,45.5,0.32,0.58,0.11,0.11,0.64,1.27,0.0,29.03,1.38,3.44,14.89,11.12,3.13,29.03,1.85,0.69,37.1,1.17,62.9,15.94,81.15,37.03,0.85,0.26,2.81,0.9,19.44,0.0,2.44,1.59,0.69,0.0,0.0,0.0,2.7,2.86,3.6,44.3
Bernardo Martins,1997-12-04,Moreirense,,Portugal,Att Mid / Wingers,1636,0.22,0.17,0.39,0.22,0.0,0.0,0.39,0.0,0.12,0.12,0.12,0.24,1.27,4.51,3.8,1.71,0.55,32.3,0.13,0.4,21.8,0.06,0.07,0.1,0.1,29.87,38.51,77.6,462.87,144.63,15.79,18.98,83.2,9.68,11.22,86.3,2.42,4.68,51.8,0.1,1.27,3.74,0.83,0.06,36.31,1.98,1.21,0.39,0.22,1.16,0.39,0.33,0.0,0.33,0.0,0.22,0.99,2.97,1.93,0.39,0.28,0.22,0.11,0.06,0.44,0.39,0.06,0.0,0.0,0.0,0.0,2.2,1.27,0.77,1.05,0.39,1.1,3.08,35.7,1.98,1.16,0.06,0.61,2.81,1.1,0.11,52.21,0.66,8.69,29.05,15.18,1.16,52.21,3.03,1.49,49.1,1.27,41.8,30.2,167.24,65.85,0.88,0.39,2.7,1.87,35.37,0.0,2.42,1.93,0.06,0.0,0.0,0.0,5.17,0.66,0.83,44.4
Madson,1999-08-26,FC Juárez,Left,Brazil,Att Mid / Wingers,1173,0.15,0.08,0.23,0.15,0.0,0.0,0.08,0.0,0.15,0.15,0.12,0.28,3.22,2.23,6.91,2.23,1.07,48.3,0.07,0.14,19.6,0.23,0.07,0.0,0.0,17.57,26.32,66.8,252.43,68.98,10.43,13.04,80.0,5.06,7.52,67.3,1.15,3.3,34.9,0.08,1.3,0.84,0.69,0.08,23.71,2.53,0.61,0.08,0.0,3.45,0.15,1.76,1.3,0.15,0.0,0.08,0.46,3.15,2.15,0.38,0.08,0.15,0.38,0.0,0.31,0.15,0.0,0.0,0.0,0.15,0.0,1.38,1.15,0.61,0.69,0.08,0.69,1.46,47.4,0.77,0.92,0.0,0.84,2.23,1.3,0.0,38.59,0.84,5.52,15.04,18.64,2.99,38.59,2.84,0.92,32.4,1.3,45.9,23.17,142.25,76.57,1.92,1.38,2.61,0.92,26.32,0.0,1.0,3.3,0.61,0.08,0.0,0.0,3.91,1.07,1.3,45.2
Sidnei Tavares,2001-09-29,Moreirense,Right,,Midfielders,1296,0.07,0.07,0.14,0.07,0.0,0.0,0.56,0.07,0.03,0.03,0.04,0.07,1.04,3.06,1.18,0.63,0.14,22.2,0.11,0.5,24.7,0.0,0.04,0.04,0.04,27.78,33.33,83.3,424.1,117.29,14.51,16.25,89.3,9.72,11.53,84.3,1.74,2.57,67.6,0.03,0.42,3.4,0.42,0.0,32.36,0.83,0.83,0.0,0.28,0.35,0.0,0.0,0.0,0.0,0.0,0.14,0.49,0.9,0.76,0.0,0.0,0.0,0.14,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.94,1.11,1.11,0.69,0.14,0.83,1.88,44.4,1.04,0.83,0.42,1.18,3.13,1.32,0.0,43.75,2.08,11.18,25.97,6.94,0.9,43.75,1.32,0.69,52.6,0.49,36.8,23.26,126.53,56.32,0.9,0.07,1.74,0.83,27.78,0.07,1.94,2.22,0.07,0.0,0.0,0.0,3.75,0.9,0.21,81.3
Luismi,2001-07-09,Moreirense,,Equatorial Guinea,Forwards,1369,0.33,0.2,0.53,0.33,0.0,0.0,0.07,0.0,0.36,0.36,0.07,0.43,1.45,1.38,4.27,3.02,1.31,43.5,0.11,0.25,16.1,0.0,0.12,-0.03,-0.03,9.14,15.71,58.2,120.44,34.32,5.33,7.49,71.1,2.63,4.27,61.5,0.33,0.99,33.3,0.04,0.79,0.66,0.46,0.07,14.53,0.92,0.07,0.07,0.0,0.26,0.07,0.0,0.0,0.0,0.0,0.26,0.39,2.37,1.58,0.07,0.2,0.46,0.0,0.07,0.2,0.13,0.0,0.0,0.07,0.0,0.0,1.12,0.72,0.26,0.72,0.13,0.59,1.31,45.0,0.72,1.51,0.2,0.2,1.31,1.38,0.0,31.49,1.31,3.29,15.78,13.41,3.48,31.49,3.16,1.45,45.8,1.71,54.2,15.12,86.25,39.31,0.66,0.79,3.62,1.78,20.38,0.0,1.84,0.59,0.59,0.0,0.07,0.0,2.76,3.88,5.06,43.4
Cédric Teguia,2001-10-01,Moreirense,,Spain,Att Mid / Wingers,906,0.2,0.1,0.3,0.2,0.0,0.0,0.1,0.0,0.07,0.07,0.07,0.15,1.59,2.78,4.77,1.49,0.6,40.0,0.13,0.33,20.6,0.0,0.05,0.13,0.13,20.56,28.41,72.4,320.76,115.03,10.43,12.81,81.4,7.15,9.74,73.5,1.59,3.38,47.1,0.08,1.19,1.09,0.89,0.4,26.13,2.28,0.6,0.0,0.2,2.98,0.6,1.09,0.4,0.4,0.0,0.0,0.6,2.28,1.69,0.3,0.1,0.0,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.49,0.7,0.4,0.6,0.5,0.7,1.39,50.0,0.7,1.79,0.1,0.79,2.28,1.29,0.1,38.25,1.19,6.95,15.7,16.49,1.69,38.25,2.09,1.19,57.1,0.89,42.9,19.47,96.16,47.68,0.79,0.4,0.99,0.7,23.44,0.0,1.19,1.09,0.0,0.0,0.0,0.0,3.08,1.69,1.09,60.7
Gabriel Airton de Souza,1996-03-29,Shanghai SIPG,Right,Brazil,Att Mid / Wingers,910,0.3,0.1,0.4,0.3,0.0,0.0,0.1,0.0,0.18,0.18,0.02,0.19,2.27,1.38,6.33,1.78,0.49,27.8,0.17,0.6,16.8,0.0,0.1,0.12,0.12,11.57,16.42,70.5,152.7,33.73,7.22,8.41,85.9,3.36,5.04,66.7,0.3,0.49,60.0,0.04,0.3,0.3,0.3,0.1,16.12,0.1,0.0,0.1,0.0,0.89,0.1,0.0,0.0,0.0,0.0,0.2,0.69,2.47,1.19,0.0,0.69,0.2,0.4,0.0,0.49,0.1,0.0,0.3,0.0,0.1,0.0,1.68,0.99,0.49,1.09,0.1,0.49,1.19,41.7,0.69,0.89,0.1,0.3,1.98,0.4,0.0,28.58,0.3,5.04,10.88,13.95,2.18,28.58,3.86,1.88,48.7,1.58,41.0,19.29,134.8,72.4,1.78,0.89,2.57,0.89,20.08,0.0,1.48,2.97,0.1,0.1,0.0,0.0,3.56,0.59,2.47,19.4
Ivo Rodrigues,1995-03-30,Moreirense,Right,Portugal,Midfielders,1394,0.06,0.13,0.19,0.06,0.0,0.0,0.39,0.0,0.07,0.07,0.08,0.15,1.74,5.1,3.87,1.1,0.32,29.4,0.06,0.2,21.1,0.13,0.07,-0.01,-0.01,35.06,44.03,79.6,585.06,187.88,16.98,18.98,89.5,13.69,16.4,83.5,3.23,5.68,56.8,0.07,0.65,3.16,0.65,0.13,40.48,3.49,2.26,0.32,0.19,1.42,0.71,0.32,0.06,0.19,0.0,0.06,0.9,1.94,1.48,0.13,0.0,0.0,0.32,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,2.26,1.29,1.1,1.03,0.13,1.42,2.45,57.9,1.03,1.48,0.39,0.97,3.23,1.48,0.06,58.75,2.39,14.46,30.34,14.98,1.55,58.75,3.1,1.1,35.4,1.55,50.0,33.38,180.52,84.45,2.0,0.39,2.32,2.65,39.9,0.0,1.94,4.26,0.0,0.0,0.0,0.0,5.94,1.48,2.32,39.0
Fabiano Souza,2000-03-14,Ceará,Right,Brazil,Fullbacks,704,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.01,0.01,1.92,2.94,2.3,0.26,0.0,0.0,0.0,,25.7,0.0,0.02,0.0,0.0,35.67,49.6,71.9,681.65,265.27,13.55,15.6,86.9,16.62,21.35,77.8,4.73,9.84,48.1,0.04,0.26,3.2,0.51,0.26,37.07,12.4,1.53,0.13,0.51,2.81,10.87,0.0,0.0,0.0,0.0,0.13,1.41,0.64,0.51,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,1.15,1.02,0.38,0.13,1.15,1.53,75.0,0.38,1.02,0.26,1.53,3.07,3.32,0.26,59.83,3.58,25.06,24.8,10.48,0.64,59.83,2.43,1.28,52.6,1.15,47.4,30.43,151.62,76.96,1.28,0.13,1.02,1.02,29.79,0.0,3.45,1.92,0.0,0.0,0.13,0.0,5.37,0.64,1.15,35.7
Jeremy Antonisse,2002-03-29,Moreirense,,Curaçao,Att Mid / Wingers,839,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.2,0.2,0.12,0.32,2.57,1.29,5.47,2.04,0.54,26.3,0.0,0.0,17.5,0.0,0.1,-0.2,-0.2,19.63,27.68,70.9,277.62,81.31,10.3,12.34,83.5,5.79,7.83,74.0,1.29,3.65,35.3,0.16,0.97,0.97,0.43,0.21,25.74,1.82,0.86,0.11,0.11,3.11,0.43,0.54,0.21,0.32,0.0,0.11,1.07,2.36,1.5,0.32,0.0,0.21,0.32,0.0,0.21,0.11,0.11,0.0,0.0,0.0,0.0,2.68,1.07,1.5,0.86,0.32,1.61,3.22,50.0,1.61,1.18,0.0,0.43,3.11,2.04,0.0,43.87,1.61,10.19,16.52,18.13,3.22,43.87,3.11,1.39,44.8,1.61,51.7,22.96,181.72,90.75,1.82,0.75,3.0,1.72,26.39,0.0,0.97,1.72,0.54,0.0,0.0,0.0,4.93,1.18,1.61,42.3
Pedro Santos,2003-02-10,Moreirense,,Portugal,Att Mid / Wingers,560,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.02,0.02,0.06,0.08,0.64,1.45,5.63,0.8,0.0,0.0,0.0,,20.8,0.0,0.03,-0.02,-0.02,17.2,23.79,72.3,239.3,49.98,9.48,11.09,85.5,5.95,7.55,78.7,0.64,2.41,26.7,0.03,0.64,1.13,0.32,0.16,21.38,2.41,0.64,0.0,0.0,2.25,0.32,1.29,1.13,0.16,0.0,0.0,0.64,1.29,0.64,0.32,0.0,0.0,0.32,0.0,0.16,0.0,0.0,0.0,0.0,0.16,0.0,1.77,0.96,0.64,0.96,0.16,0.64,2.57,25.0,1.93,0.8,0.32,0.48,2.25,0.64,0.32,35.52,0.96,5.95,15.91,14.3,1.93,35.52,1.61,0.48,30.0,1.13,70.0,18.8,69.75,24.27,0.8,0.48,3.54,0.64,22.02,0.0,1.93,1.61,0.16,0.0,0.0,0.0,3.05,0.64,2.25,22.2
Leonardo Buta,2002-06-05,Moreirense,,Portugal,Fullbacks,508,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.04,0.04,0.04,0.07,1.59,2.66,4.07,0.35,0.0,0.0,0.0,,15.4,0.0,0.1,-0.04,-0.04,35.08,47.3,74.2,518.92,214.9,18.43,22.68,81.3,13.46,16.65,80.9,1.24,3.9,31.8,0.04,0.89,2.13,0.89,0.18,35.08,11.69,1.95,0.0,0.18,1.59,9.74,0.0,0.0,0.0,0.0,0.53,0.71,1.59,1.24,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.53,0.89,0.53,0.35,1.06,1.77,60.0,0.71,0.18,0.0,0.71,2.48,4.78,0.18,59.17,2.83,24.8,21.79,12.93,0.89,59.17,2.83,0.53,18.8,1.95,68.8,25.87,111.08,57.58,1.06,0.35,1.06,0.71,31.36,0.0,0.71,2.3,0.0,0.0,0.0,0.0,4.25,0.89,0.53,62.5
Carlos Ponck,1995-01-13,Hapoel Be'er Sheva,Right,Cape Verde,Center Backs,485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,2.41,0.0,0.19,0.19,100.0,0.0,0.0,17.3,0.0,0.06,-0.02,-0.02,47.69,55.48,86.0,909.46,309.15,13.92,15.96,87.2,29.32,30.62,95.8,3.71,7.24,51.3,0.0,0.37,1.67,0.19,0.0,53.26,2.04,1.67,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.19,0.93,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.48,0.93,0.56,0.19,0.74,1.11,66.7,0.37,0.56,0.37,1.11,2.78,6.87,0.0,67.36,9.28,48.62,18.19,1.11,0.37,67.36,0.37,0.37,100.0,0.0,0.0,36.19,115.79,52.52,0.0,0.0,0.56,0.19,43.24,0.0,0.74,0.37,0.0,0.0,0.0,0.0,4.45,2.23,2.6,46.2
Clayton,1999-01-11,Rio Ave,,Brazil,Forwards,2707,0.47,0.07,0.53,0.37,0.1,0.1,0.43,0.03,0.42,0.34,0.06,0.4,1.33,1.0,4.75,2.86,1.3,45.3,0.13,0.28,18.0,0.0,0.12,0.04,0.02,10.31,15.33,67.2,162.35,20.08,4.82,6.95,69.4,4.09,5.09,80.4,0.76,1.26,60.5,0.03,0.47,0.57,0.27,0.0,12.87,2.36,0.1,0.17,0.1,0.43,0.03,0.0,0.0,0.0,0.0,0.1,0.76,1.7,0.43,0.0,0.33,0.47,0.37,0.1,0.23,0.03,0.0,0.1,0.0,0.1,0.0,0.5,0.23,0.07,0.2,0.23,0.2,0.53,37.5,0.33,0.53,0.17,0.13,0.63,0.9,0.0,28.49,1.2,2.79,12.97,13.17,4.02,28.39,2.59,1.03,39.7,1.4,53.8,17.12,92.06,36.27,0.93,0.6,4.16,1.43,20.98,0.03,2.46,2.66,1.9,0.07,0.0,0.0,1.86,1.36,2.69,33.6
Marious Vrousai,1998-07-02,Rio Ave,Both,Greece,Fullbacks,2547,0.04,0.11,0.14,0.04,0.0,0.0,0.18,0.0,0.08,0.08,0.07,0.16,1.66,4.03,3.39,1.17,0.35,30.3,0.03,0.1,16.4,0.07,0.07,-0.05,-0.05,36.11,49.86,72.4,622.37,255.19,17.07,20.35,83.9,14.81,19.54,75.8,3.36,6.93,48.5,0.07,0.78,2.86,0.74,0.25,38.8,10.57,1.66,0.11,0.46,2.16,8.59,0.32,0.14,0.14,0.0,0.49,1.24,2.19,1.52,0.21,0.11,0.21,0.11,0.04,0.18,0.11,0.0,0.04,0.04,0.0,0.0,2.51,1.63,1.55,0.71,0.25,1.45,2.86,50.6,1.41,1.31,0.18,1.38,3.89,3.46,0.07,62.76,4.31,21.84,27.92,13.89,1.94,62.76,2.79,1.45,51.9,1.24,44.3,28.16,141.27,72.05,1.17,0.25,1.59,0.64,32.86,0.0,1.24,1.17,0.07,0.0,0.04,0.0,5.3,1.34,1.06,55.9
Omar Richards,1998-02-15,Rio Ave,Left,England,Fullbacks,1989,0.0,0.05,0.05,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.04,0.04,1.45,3.76,3.3,0.18,0.05,25.0,0.0,0.0,28.8,0.0,0.02,0.0,0.0,42.13,51.99,81.0,685.2,270.91,21.27,23.17,91.8,17.24,20.5,84.1,2.71,6.11,44.4,0.06,0.5,2.94,0.5,0.27,41.49,10.23,1.36,0.05,0.18,1.95,8.87,0.0,0.0,0.0,0.0,0.27,0.68,1.27,0.91,0.09,0.09,0.0,0.18,0.0,0.09,0.05,0.0,0.05,0.0,0.0,0.0,2.94,1.81,1.9,0.91,0.14,1.58,2.22,71.4,0.63,1.4,0.36,0.81,3.76,3.71,0.14,64.21,3.35,23.57,29.68,11.58,0.54,64.21,2.26,0.95,42.0,1.09,48.0,31.13,146.52,78.19,1.22,0.09,1.13,0.63,36.88,0.0,1.13,1.36,0.18,0.0,0.0,0.0,3.8,0.68,0.72,48.4
Demir Tıknaz,2004-08-17,Rio Ave,,Turkey,Midfielders,1976,0.18,0.09,0.27,0.18,0.0,0.0,0.32,0.0,0.09,0.09,0.07,0.16,1.05,4.37,0.77,0.5,0.27,54.5,0.36,0.67,8.1,0.0,0.18,0.09,0.09,37.62,44.23,85.1,650.54,201.91,16.12,17.85,90.3,15.99,18.08,88.4,4.1,5.06,81.1,0.05,0.73,4.51,0.32,0.05,42.45,1.46,1.37,0.09,0.41,0.23,0.09,0.0,0.0,0.0,0.0,0.32,0.87,2.0,1.69,0.05,0.0,0.05,0.09,0.14,0.27,0.27,0.0,0.0,0.0,0.0,0.0,2.64,1.69,1.18,1.32,0.14,1.59,2.73,58.3,1.14,1.55,0.55,2.14,4.78,2.19,0.09,56.71,3.6,15.9,33.61,7.79,0.82,56.71,1.55,0.87,55.9,0.59,38.2,28.28,129.44,63.72,0.82,0.05,1.09,0.87,33.02,0.0,1.82,0.87,0.05,0.0,0.0,0.0,6.01,1.18,1.0,54.2
Kiko Bondoso,1995-11-17,Rio Ave,Both,Portugal,Att Mid / Wingers,1949,0.09,0.05,0.14,0.09,0.0,0.0,0.05,0.0,0.1,0.1,0.11,0.21,1.8,2.54,6.79,0.83,0.28,33.3,0.11,0.33,15.6,0.0,0.12,-0.01,-0.01,19.9,25.91,76.8,281.78,65.3,12.33,14.32,86.1,5.82,7.53,77.3,1.02,1.62,62.9,0.07,1.02,1.02,0.6,0.18,25.44,0.18,0.05,0.05,0.23,1.06,0.09,0.0,0.0,0.0,0.0,0.28,1.15,2.31,1.75,0.0,0.09,0.18,0.23,0.05,0.14,0.09,0.0,0.0,0.0,0.0,0.05,1.57,1.06,0.88,0.46,0.23,0.79,1.62,48.6,0.83,0.6,0.0,0.55,2.12,0.42,0.0,33.29,0.37,4.8,16.44,12.65,2.49,33.29,1.85,0.55,30.0,1.02,55.0,20.23,109.76,58.83,1.29,0.51,1.39,1.11,23.92,0.0,0.55,1.52,0.23,0.0,0.0,0.0,4.29,0.28,1.11,20.0
