Player,Birthdate,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Vitaly Janelt,1998-05-10,Brentford,Left,Germany,Midfielders,2254,0.04,0.12,0.16,0.04,0.0,0.0,0.12,0.0,0.03,0.03,0.09,0.12,0.68,3.19,1.52,0.56,0.16,28.6,0.07,0.25,17.7,0.0,0.06,0.01,0.01,34.82,42.21,82.5,577.61,170.86,17.69,19.53,90.6,13.74,16.09,85.4,2.64,4.71,55.9,0.1,0.56,3.11,0.92,0.28,41.25,0.72,0.48,0.12,0.24,1.2,0.24,0.0,0.0,0.0,0.0,0.24,0.64,1.28,1.24,0.04,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.52,0.88,0.56,0.52,0.44,0.84,1.44,58.3,0.6,1.32,0.36,1.08,2.6,2.12,0.04,51.47,4.71,16.69,22.92,12.22,1.28,51.47,0.48,0.12,25.0,0.28,58.3,26.03,120.23,51.03,0.72,0.12,0.64,0.4,32.5,0.0,0.96,0.6,0.04,0.0,0.0,0.08,4.27,0.76,0.44,63.3
Kevin Schade,2001-11-27,Brentford,Right,Germany,Att Mid / Wingers,2293,0.43,0.08,0.51,0.43,0.0,0.0,0.12,0.0,0.32,0.32,0.15,0.47,2.39,1.49,6.48,2.16,1.06,49.1,0.2,0.41,11.5,0.0,0.15,0.11,0.11,12.68,21.23,59.7,193.5,54.52,7.26,10.4,69.8,4.36,7.07,61.7,0.71,1.69,41.9,0.07,0.9,1.26,0.43,0.12,18.96,2.24,0.0,0.04,0.16,1.49,2.12,0.0,0.0,0.0,0.0,0.04,0.79,2.24,1.37,0.24,0.24,0.16,0.2,0.04,0.35,0.2,0.0,0.04,0.12,0.0,0.0,1.53,0.98,0.67,0.39,0.47,0.51,0.9,56.5,0.39,0.75,0.16,0.2,1.73,1.33,0.0,34.66,1.69,6.04,9.34,19.9,5.73,34.66,3.49,1.18,33.7,2.04,58.4,17.03,121.13,53.26,1.1,1.49,2.36,1.41,21.31,0.0,0.82,1.49,0.51,0.04,0.0,0.0,3.26,3.53,3.14,52.9
Ethan Pinnock,1993-05-29,Brentford,Left,Jamaica,Center Backs,1913,0.09,0.0,0.09,0.09,0.0,0.0,0.09,0.0,0.05,0.05,0.06,0.11,0.14,1.93,0.42,0.47,0.28,60.0,0.2,0.33,11.1,0.0,0.11,0.04,0.04,43.47,50.81,85.6,801.91,286.7,16.94,17.97,94.2,22.21,24.84,89.4,3.95,6.82,57.9,0.03,0.38,2.26,0.19,0.05,44.88,5.93,0.71,0.0,0.0,0.42,1.83,0.0,0.0,0.0,0.0,0.0,0.38,0.99,0.61,0.24,0.0,0.09,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.89,0.71,0.75,0.19,0.61,1.13,54.2,0.52,1.36,0.85,1.13,2.78,6.68,0.19,63.42,13.83,36.84,21.5,5.13,1.13,63.42,0.42,0.14,33.3,0.28,66.7,29.78,146.64,76.83,0.19,0.0,0.09,0.19,35.76,0.0,0.38,0.19,0.0,0.0,0.05,0.05,2.35,2.96,2.02,59.4
Kristoffer Ajer,1998-04-17,Brentford,Right,Norway,Fullbacks,1438,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.06,0.06,0.08,0.14,1.69,3.5,2.75,0.56,0.19,33.3,0.0,0.0,9.5,0.0,0.11,-0.06,-0.06,31.54,40.31,78.3,492.43,177.18,16.27,18.71,87.0,12.45,15.52,80.2,1.69,3.38,50.0,0.03,0.5,2.75,0.44,0.25,35.67,4.57,0.13,0.0,0.19,0.88,4.44,0.0,0.0,0.0,0.0,0.06,1.13,1.13,0.94,0.0,0.06,0.13,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,1.63,1.13,0.88,0.69,0.06,0.88,1.69,51.9,0.81,1.06,0.25,0.75,2.38,3.13,0.0,49.76,3.32,16.59,23.03,10.51,2.38,49.76,1.0,0.44,43.8,0.5,50.0,24.22,131.31,73.85,0.69,0.13,0.94,0.75,30.73,0.0,0.81,0.38,0.13,0.0,0.0,0.0,2.63,1.69,1.44,54.0
Yehor Yarmoliuk,2004-03-01,Brentford,Both,Ukraine,Midfielders,1450,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.04,0.04,0.06,0.09,0.93,3.91,2.92,0.56,0.12,22.2,0.0,0.0,15.9,0.0,0.07,-0.04,-0.04,41.03,47.17,87.0,727.2,166.28,19.61,22.34,87.8,16.08,17.88,89.9,4.47,5.28,84.7,0.06,0.56,4.41,0.5,0.25,46.68,0.43,0.19,0.25,0.56,0.99,0.25,0.0,0.0,0.0,0.0,0.06,0.74,1.61,1.3,0.0,0.12,0.06,0.06,0.06,0.12,0.12,0.0,0.0,0.0,0.0,0.0,3.04,1.74,1.3,1.3,0.43,1.74,3.41,50.9,1.68,1.61,0.56,0.81,3.85,2.05,0.0,59.59,3.79,17.19,31.1,12.6,0.93,59.59,1.68,0.81,48.1,0.68,40.7,32.28,173.17,56.36,1.18,0.19,1.61,1.3,37.18,0.0,1.18,0.81,0.12,0.0,0.0,0.0,7.01,0.5,0.62,44.4
Mads Roerslev,1999-06-24,Wolfsburg,Right,Denmark,Fullbacks,1101,0.0,0.16,0.16,0.0,0.0,0.0,0.16,0.0,0.02,0.02,0.25,0.26,1.39,4.17,4.41,0.41,0.16,40.0,0.0,0.0,20.8,0.0,0.04,-0.02,-0.02,34.5,43.81,78.7,566.08,183.84,16.76,19.05,88.0,14.63,18.31,79.9,2.21,4.01,55.1,0.17,1.14,3.02,0.9,0.33,38.5,5.15,0.16,0.0,0.08,2.53,4.99,0.0,0.0,0.0,0.0,0.16,0.9,1.72,1.47,0.0,0.08,0.08,0.08,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,1.47,0.65,1.14,0.25,0.08,0.9,2.29,39.3,1.39,0.98,0.41,0.33,1.8,2.86,0.0,52.72,4.01,19.13,21.91,11.93,1.63,52.72,1.55,0.57,36.8,0.65,42.1,28.77,133.24,70.14,1.06,0.0,0.74,0.49,33.27,0.0,0.49,0.82,0.0,0.0,0.0,0.0,3.19,0.82,1.14,41.7
Mathias Jensen,1996-01-01,Brentford,Right,Denmark,Midfielders,862,0.0,0.21,0.21,0.0,0.0,0.0,0.21,0.0,0.02,0.02,0.18,0.2,0.63,6.37,2.82,0.63,0.1,16.7,0.0,0.0,23.1,0.0,0.04,-0.02,-0.02,37.9,50.74,74.7,703.29,257.37,17.75,20.15,88.1,13.89,17.96,77.3,5.12,9.4,54.4,0.18,1.67,4.39,1.98,0.31,42.18,8.14,1.57,0.21,0.52,3.45,4.59,1.46,1.15,0.0,0.0,0.42,0.73,4.28,3.03,1.15,0.1,0.0,0.0,0.0,0.52,0.21,0.21,0.1,0.0,0.0,0.0,1.46,1.04,0.63,0.63,0.21,0.84,1.67,50.0,0.84,1.57,0.42,0.84,2.3,1.36,0.21,59.72,2.82,13.16,25.37,21.51,0.94,59.72,1.77,0.94,52.9,0.63,35.3,31.22,135.31,62.44,1.25,0.0,0.94,0.73,36.44,0.0,0.73,1.04,0.0,0.0,0.0,0.0,5.01,0.84,0.52,61.5
Michael Kayode,2004-07-10,Brentford,Right,Italy,Fullbacks,528,0.0,0.17,0.17,0.0,0.0,0.0,0.34,0.0,0.03,0.03,0.2,0.26,2.05,2.05,4.09,0.34,0.0,0.0,0.0,,16.8,0.0,0.1,-0.03,-0.03,31.36,41.08,76.3,561.48,163.81,15.0,17.22,87.1,13.3,16.88,78.8,3.07,6.31,48.6,0.12,1.36,2.05,0.51,0.34,31.19,9.89,0.0,0.0,0.0,1.7,9.89,0.0,0.0,0.0,0.0,0.0,0.51,3.24,1.53,1.19,0.17,0.17,0.17,0.0,0.51,0.51,0.0,0.0,0.0,0.0,0.0,2.9,1.88,2.05,0.85,0.0,1.53,2.22,69.2,0.68,0.51,0.0,1.19,4.09,3.24,0.0,53.35,3.92,17.22,20.63,16.53,2.22,53.35,3.07,1.53,50.0,1.36,44.4,24.55,160.91,85.23,1.19,0.51,2.22,0.51,24.38,0.0,1.36,0.51,0.0,0.0,0.0,0.0,5.8,1.53,0.68,69.2
Fabio Carvalho,2002-08-30,Brentford,Right,Portugal,Att Mid / Wingers,455,0.4,0.2,0.59,0.4,0.0,0.0,0.2,0.0,0.49,0.49,0.14,0.63,1.78,3.36,4.55,2.37,0.99,41.7,0.17,0.4,14.7,0.0,0.21,-0.1,-0.1,24.92,35.21,70.8,347.14,87.43,15.43,18.59,83.0,6.33,8.9,71.1,1.38,3.56,38.9,0.12,0.79,2.18,0.99,0.2,32.24,2.77,0.79,0.4,0.0,1.98,0.2,1.38,0.59,0.0,0.0,0.2,1.38,1.98,1.38,0.0,0.2,0.4,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.57,1.78,0.79,0.79,0.99,1.19,2.57,46.2,1.38,1.19,0.2,0.59,3.16,0.4,0.0,48.86,0.79,8.7,18.0,22.35,4.35,48.86,2.77,0.4,14.3,1.98,71.4,27.1,138.07,70.42,0.59,0.0,2.57,1.58,28.68,0.0,0.99,1.98,0.2,0.0,0.0,0.0,5.93,0.4,1.19,25.0
Antonee Robinson,1997-08-08,Fulham,Left,United States,Fullbacks,3167,0.0,0.28,0.28,0.0,0.0,0.0,0.23,0.0,0.02,0.02,0.12,0.14,3.35,3.72,7.79,0.45,0.06,12.5,0.0,0.0,22.1,0.0,0.04,-0.02,-0.02,45.33,59.0,76.8,778.23,284.66,21.68,25.04,86.6,19.27,24.24,79.5,3.81,6.79,56.1,0.12,1.22,3.27,1.59,0.82,50.61,8.21,0.48,0.03,0.14,4.83,7.73,0.0,0.0,0.0,0.0,0.17,1.34,2.27,2.1,0.03,0.06,0.06,0.0,0.03,0.31,0.31,0.0,0.0,0.0,0.0,0.0,2.7,1.73,1.62,0.88,0.2,1.28,2.7,47.4,1.42,1.22,0.26,1.76,4.46,3.78,0.06,71.7,3.95,23.53,26.77,22.39,1.99,71.7,2.36,1.08,45.8,0.97,41.0,38.17,209.19,120.21,1.73,0.85,1.25,0.57,42.88,0.0,0.88,0.57,0.2,0.0,0.0,0.0,4.46,1.42,0.74,65.8
Alex Iwobi,1996-05-03,Fulham,Right,Nigeria,Att Mid / Wingers,2981,0.27,0.18,0.45,0.27,0.0,0.0,0.03,0.0,0.14,0.14,0.21,0.36,4.35,6.43,7.43,2.05,0.88,42.6,0.13,0.31,18.3,0.0,0.07,0.13,0.13,34.72,46.25,75.1,589.63,172.78,17.57,20.26,86.7,13.53,17.33,78.0,2.96,5.56,53.3,0.21,1.78,3.47,2.6,0.57,44.89,1.18,0.21,0.45,0.63,3.8,0.72,0.06,0.0,0.03,0.0,0.18,1.57,3.68,3.2,0.0,0.24,0.18,0.06,0.0,0.48,0.39,0.0,0.06,0.03,0.0,0.0,1.33,0.75,0.42,0.63,0.27,0.66,1.03,64.7,0.36,0.79,0.03,0.42,1.75,0.88,0.03,56.19,1.0,7.37,22.58,27.02,3.5,56.19,2.93,1.45,49.5,1.27,43.3,39.61,241.89,131.85,3.17,1.12,1.87,1.21,43.69,0.0,0.57,0.54,0.15,0.0,0.0,0.0,4.23,0.21,0.94,18.4
Calvin Bassey,1999-12-31,Fulham,Left,Nigeria,Center Backs,3074,0.03,0.0,0.03,0.03,0.0,0.0,0.2,0.0,0.03,0.03,0.0,0.04,1.14,3.4,0.44,0.41,0.12,28.6,0.07,0.25,15.3,0.0,0.07,0.0,0.0,56.62,63.09,89.7,1000.45,350.19,24.04,25.24,95.2,27.55,29.37,93.8,4.1,6.68,61.4,0.01,0.09,4.45,0.09,0.0,59.29,3.75,1.41,0.0,0.29,0.23,0.23,0.0,0.0,0.0,0.0,0.06,0.5,0.67,0.56,0.03,0.06,0.0,0.0,0.03,0.09,0.06,0.0,0.0,0.0,0.0,0.03,1.58,1.0,1.02,0.56,0.0,0.64,0.91,71.0,0.26,1.17,0.5,0.59,2.17,3.45,0.23,72.11,9.49,35.28,33.7,3.86,0.56,72.11,0.97,0.44,45.5,0.32,33.3,46.0,240.43,144.63,0.59,0.15,1.0,0.23,50.24,0.0,0.76,0.94,0.06,0.0,0.0,0.0,4.92,1.26,0.97,56.6
Raúl Jiménez,1991-05-05,Fulham,Right,Mexico,Forwards,2494,0.43,0.11,0.54,0.32,0.11,0.11,0.14,0.0,0.43,0.35,0.12,0.47,1.26,2.24,4.51,3.36,1.08,32.3,0.1,0.3,14.5,0.04,0.1,0.0,-0.02,16.53,23.2,71.2,249.58,58.39,9.56,11.76,81.3,4.98,6.78,73.4,1.19,1.98,60.0,0.08,0.87,1.48,0.51,0.11,22.92,0.25,0.11,0.11,0.18,0.83,0.14,0.0,0.0,0.0,0.0,0.04,1.01,2.38,1.73,0.04,0.07,0.32,0.18,0.04,0.25,0.14,0.0,0.0,0.04,0.04,0.04,1.26,0.87,0.32,0.61,0.32,0.29,0.79,36.4,0.51,0.76,0.18,0.36,1.62,0.83,0.11,36.05,1.26,4.33,15.55,16.74,5.95,35.94,1.8,0.76,42.0,0.94,52.0,19.81,92.27,40.13,0.87,0.61,2.67,1.62,26.49,0.0,1.41,1.48,0.54,0.04,0.0,0.0,2.89,3.28,3.57,47.9
Joachim Andersen,1996-05-31,Fulham,Right,Denmark,Center Backs,2673,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.03,0.04,0.04,0.02,0.05,0.57,3.91,0.1,0.67,0.17,25.0,0.0,0.0,15.6,0.0,0.05,-0.04,-0.04,57.74,70.13,82.3,1269.29,503.77,15.99,17.44,91.7,31.95,34.41,92.9,9.36,17.1,54.7,0.02,0.13,6.9,0.24,0.1,66.4,3.5,2.76,0.0,1.18,0.44,0.3,0.03,0.0,0.0,0.0,0.24,0.27,1.21,0.94,0.03,0.0,0.24,0.0,0.0,0.07,0.03,0.03,0.0,0.0,0.0,0.0,0.94,0.64,0.71,0.2,0.03,0.54,0.88,61.5,0.34,1.25,0.94,1.14,2.09,6.57,0.03,81.78,11.92,42.79,35.79,3.6,0.74,81.78,0.2,0.13,66.7,0.0,0.0,47.1,225.39,119.12,0.51,0.03,0.2,0.13,56.84,0.0,0.67,0.64,0.0,0.0,0.03,0.03,4.34,2.42,1.31,64.9
Saša Lukić,1996-08-13,Fulham,Right,Serbia,Midfielders,2344,0.0,0.08,0.08,0.0,0.0,0.0,0.46,0.0,0.05,0.05,0.1,0.15,1.5,3.76,1.27,0.69,0.08,11.1,0.0,0.0,20.2,0.0,0.06,-0.05,-0.05,42.24,48.38,87.3,719.16,177.97,19.93,21.69,91.9,18.31,20.0,91.6,3.49,4.95,70.5,0.05,1.0,3.99,0.65,0.27,44.96,3.34,1.46,0.04,0.15,2.38,0.04,1.61,0.46,0.92,0.0,0.08,0.88,2.11,1.38,0.46,0.0,0.19,0.04,0.04,0.15,0.12,0.0,0.0,0.04,0.0,0.0,2.61,1.5,0.84,1.54,0.23,0.88,2.11,41.8,1.23,0.77,0.27,1.08,3.69,1.34,0.04,57.33,2.19,12.75,32.37,12.71,0.81,57.33,0.65,0.31,47.1,0.19,29.4,31.68,169.98,84.09,1.54,0.15,0.88,0.31,36.98,0.0,2.53,1.0,0.0,0.0,0.04,0.0,4.19,0.73,0.96,43.2
Sander Berge,1998-02-14,Fulham,Right,Norway,Midfielders,2224,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.02,0.02,0.02,0.04,1.17,5.02,0.36,0.12,0.04,33.3,0.0,0.0,8.7,0.0,0.12,-0.02,-0.02,44.15,48.28,91.5,784.14,187.2,18.29,19.87,92.1,21.29,22.54,94.4,3.88,4.65,83.5,0.02,0.73,4.69,0.2,0.0,46.62,1.66,1.62,0.12,0.28,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.32,1.94,1.74,0.04,0.04,0.04,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,2.02,1.21,0.93,0.93,0.16,1.09,1.58,69.2,0.49,1.09,0.32,0.85,2.87,1.54,0.04,56.01,3.28,15.13,32.33,8.78,0.57,56.01,0.81,0.45,55.0,0.24,30.0,32.54,180.77,83.57,1.01,0.08,0.61,0.65,36.1,0.0,1.25,0.4,0.0,0.0,0.0,0.0,5.1,1.13,0.89,56.0
Emile Smith Rowe,2000-07-28,Fulham,Right,England,Att Mid / Wingers,2043,0.26,0.13,0.4,0.26,0.0,0.0,0.13,0.0,0.2,0.2,0.06,0.26,2.33,5.55,5.59,1.63,0.48,29.7,0.16,0.55,16.0,0.0,0.12,0.07,0.07,40.62,45.07,90.1,578.9,107.0,24.14,26.08,92.6,14.54,15.33,94.8,0.93,1.28,72.4,0.09,1.06,3.52,0.66,0.04,43.39,1.54,0.26,0.09,0.09,0.7,0.13,0.04,0.0,0.0,0.0,0.13,0.79,3.22,2.51,0.0,0.13,0.35,0.09,0.13,0.53,0.44,0.0,0.04,0.0,0.0,0.04,1.37,0.79,0.31,0.62,0.44,0.35,1.06,33.3,0.7,0.97,0.09,0.48,1.85,0.7,0.0,53.88,0.88,7.31,26.04,20.97,2.64,53.88,1.54,0.7,45.7,0.7,45.7,34.32,164.23,85.11,1.76,0.53,1.59,0.79,41.41,0.0,0.84,0.62,0.18,0.0,0.0,0.0,3.3,0.26,0.88,23.1
Andreas Pereira,1996-01-01,Fulham,Right,Brazil,Midfielders,2013,0.09,0.18,0.27,0.09,0.0,0.04,0.31,0.0,0.17,0.13,0.21,0.34,1.3,4.65,3.62,1.7,0.36,21.1,0.05,0.25,21.8,0.27,0.08,-0.08,-0.04,29.96,43.37,69.1,542.73,174.46,13.86,16.59,83.6,11.54,14.58,79.1,3.98,9.75,40.8,0.21,2.55,3.0,0.85,0.18,34.02,9.17,2.24,0.22,0.36,7.65,0.4,4.87,2.37,2.1,0.0,0.18,1.16,4.65,2.41,1.83,0.0,0.18,0.18,0.04,0.36,0.18,0.09,0.0,0.0,0.09,0.0,1.07,0.58,0.36,0.49,0.22,0.45,1.88,23.8,1.43,0.76,0.09,0.36,1.43,0.76,0.13,51.33,0.98,7.56,20.83,23.74,2.06,51.28,1.34,0.63,46.7,0.36,26.7,25.84,123.58,59.96,1.7,0.4,1.3,0.98,30.22,0.0,1.25,1.07,0.04,0.04,0.0,0.0,4.47,0.58,1.03,36.1
Kenny Tete,1995-10-09,Fulham,Right,Netherlands,Fullbacks,1774,0.0,0.1,0.1,0.0,0.0,0.0,0.25,0.0,0.07,0.07,0.05,0.12,1.72,3.2,2.74,1.22,0.1,8.3,0.0,0.0,15.5,0.0,0.06,-0.07,-0.07,39.17,48.5,80.8,626.96,204.25,20.55,22.47,91.4,14.46,17.91,80.7,3.09,5.48,56.5,0.04,0.46,3.3,0.66,0.3,40.54,7.76,0.3,0.05,0.1,1.93,7.46,0.0,0.0,0.0,0.0,0.2,1.17,1.83,1.42,0.0,0.1,0.15,0.1,0.05,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.84,1.93,1.47,0.71,0.66,1.17,1.93,60.5,0.76,1.57,0.61,1.62,4.46,3.4,0.0,61.13,4.01,20.39,24.55,16.69,1.88,61.13,1.01,0.46,45.0,0.3,30.0,31.0,144.64,67.78,1.07,0.36,0.86,0.51,35.26,0.0,1.78,0.81,0.05,0.0,0.0,0.0,3.75,1.22,1.12,52.2
Adama Traoré,1996-01-25,Fulham,Right,Spain,Att Mid / Wingers,1772,0.1,0.36,0.46,0.1,0.0,0.0,0.15,0.0,0.2,0.2,0.25,0.45,5.08,3.45,8.18,1.98,0.61,30.8,0.05,0.17,14.2,0.0,0.1,-0.1,-0.1,21.54,29.81,72.2,337.5,85.48,11.99,14.53,82.5,7.26,9.85,73.7,1.52,2.74,55.6,0.23,2.13,1.83,1.93,1.12,29.66,0.05,0.0,0.3,0.1,5.08,0.05,0.0,0.0,0.0,0.0,0.1,0.97,4.16,3.35,0.0,0.46,0.2,0.05,0.1,0.51,0.46,0.0,0.05,0.0,0.0,0.0,1.02,0.66,0.46,0.3,0.25,0.25,0.66,38.5,0.41,0.36,0.0,0.05,1.07,0.3,0.2,40.68,0.2,4.22,14.48,23.11,4.62,40.68,4.93,2.44,49.5,1.83,37.1,27.33,235.21,126.26,2.29,1.68,1.88,1.27,30.83,0.0,1.22,1.63,0.05,0.0,0.0,0.0,4.42,1.27,1.32,49.0
Timothy Castagne,1995-12-05,Fulham,Right,Belgium,Fullbacks,1649,0.0,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.02,0.02,0.07,0.09,0.93,3.38,3.66,0.44,0.16,37.5,0.0,0.0,14.0,0.0,0.05,-0.02,-0.02,42.57,52.01,81.8,679.01,213.4,21.67,24.12,89.8,17.9,20.85,85.9,2.02,4.09,49.3,0.03,0.49,2.78,0.27,0.16,44.37,7.64,0.55,0.0,0.05,2.02,7.1,0.0,0.0,0.0,0.0,0.0,1.42,1.36,1.15,0.0,0.05,0.11,0.05,0.0,0.16,0.11,0.0,0.0,0.05,0.0,0.0,2.51,1.58,1.53,0.82,0.16,1.42,2.46,57.8,1.04,0.82,0.33,1.2,3.71,4.53,0.0,63.53,5.02,24.51,25.22,14.14,1.75,63.53,0.65,0.27,41.7,0.27,41.7,29.85,119.58,56.98,0.82,0.11,0.82,0.27,36.29,0.0,0.82,0.33,0.05,0.0,0.05,0.0,3.11,1.86,1.91,49.3
Issa Diop,1997-01-09,Fulham,Right,France,Center Backs,1339,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.03,0.03,0.01,0.04,0.4,1.68,0.2,0.34,0.13,40.0,0.0,0.0,10.7,0.0,0.11,-0.03,-0.03,44.56,50.95,87.5,830.1,280.89,15.66,16.94,92.5,25.47,27.42,92.9,3.09,5.85,52.9,0.01,0.2,2.89,0.07,0.0,49.27,1.68,1.41,0.0,0.07,0.07,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.4,0.34,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.81,1.21,0.54,0.0,0.87,1.21,72.2,0.34,0.67,0.47,0.6,2.35,4.84,0.13,60.69,8.4,33.47,25.61,1.75,0.87,60.69,0.13,0.07,50.0,0.07,50.0,35.83,163.06,81.73,0.13,0.0,0.6,0.13,41.47,0.0,0.67,0.27,0.0,0.0,0.0,0.07,3.02,1.34,0.81,62.5
Harry Wilson,1997-03-22,Fulham,Left,Wales,Att Mid / Wingers,1162,0.46,0.08,0.54,0.46,0.0,0.0,0.15,0.0,0.33,0.33,0.09,0.41,1.7,3.95,7.44,3.33,1.32,39.5,0.14,0.35,18.0,0.08,0.1,0.14,0.14,25.25,34.47,73.3,419.25,106.73,13.24,15.49,85.5,9.37,12.08,77.6,2.25,5.5,40.8,0.09,1.55,2.01,1.16,0.08,30.44,3.95,1.24,0.08,0.39,3.18,0.31,2.09,1.08,0.46,0.08,0.08,0.46,3.41,2.32,0.46,0.0,0.39,0.15,0.08,0.23,0.15,0.0,0.0,0.0,0.08,0.0,1.55,1.08,1.01,0.23,0.31,0.93,1.39,66.7,0.46,1.16,0.08,0.54,2.09,0.77,0.08,46.32,0.85,6.27,15.72,25.09,4.88,46.32,1.86,0.7,37.5,0.77,41.7,26.49,145.53,66.92,1.39,0.85,1.47,0.46,30.21,0.0,0.93,1.7,0.08,0.08,0.0,0.0,4.26,0.39,1.55,20.0
Rodrigo Muniz,2001-05-04,Fulham,Right,Brazil,Forwards,964,0.75,0.09,0.84,0.75,0.0,0.0,0.09,0.0,0.54,0.54,0.07,0.61,0.56,2.52,2.89,3.64,1.77,48.7,0.21,0.42,12.0,0.0,0.15,0.21,0.21,8.59,13.26,64.8,143.78,49.29,4.29,6.35,67.6,2.89,4.2,68.9,1.03,1.21,84.6,0.02,0.65,1.21,0.28,0.0,12.6,0.56,0.09,0.28,0.19,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.37,1.59,0.93,0.0,0.19,0.19,0.19,0.09,0.19,0.09,0.0,0.09,0.0,0.0,0.0,0.93,0.47,0.28,0.47,0.19,0.37,0.37,100.0,0.0,0.84,0.19,0.47,1.4,1.31,0.0,29.04,1.31,2.52,15.03,11.86,5.13,29.04,1.68,0.56,33.3,0.84,50.0,14.66,60.78,17.46,0.37,0.28,4.39,2.24,22.13,0.0,1.03,2.89,0.28,0.0,0.0,0.0,1.31,6.26,5.88,51.5
Ryan Sessegnon,2000-05-18,Fulham,Left,England,Att Mid / Wingers,580,0.62,0.31,0.93,0.62,0.0,0.0,0.16,0.0,0.25,0.25,0.17,0.42,2.79,3.41,9.16,2.17,1.24,57.1,0.29,0.5,12.8,0.0,0.12,0.37,0.37,29.33,37.4,78.4,423.31,133.29,18.31,21.1,86.8,9.0,11.33,79.5,1.24,2.02,61.5,0.17,1.86,2.79,1.09,0.31,35.07,2.33,0.0,0.0,0.0,2.48,2.02,0.16,0.0,0.0,0.0,0.0,1.4,3.72,3.1,0.0,0.16,0.31,0.16,0.0,0.62,0.62,0.0,0.0,0.0,0.0,0.0,4.19,2.02,1.71,1.71,0.78,1.4,3.1,45.0,1.71,2.02,0.16,0.47,4.66,2.79,0.0,56.33,2.33,13.66,20.33,23.12,6.98,56.33,3.26,1.24,38.1,1.55,47.6,27.93,163.55,85.19,2.17,1.55,2.95,1.24,32.59,0.0,3.1,0.62,0.16,0.0,0.0,0.0,4.66,1.24,1.71,42.1
