Player,Birthdate,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Jacob Bruun Larsen,1998-09-19,Stuttgart,Right,Denmark,Att Mid / Wingers,814,0.33,0.22,0.55,0.33,0.0,0.0,0.11,0.0,0.32,0.32,0.21,0.53,3.87,3.87,8.96,2.21,1.0,45.0,0.15,0.33,15.5,0.0,0.14,0.01,0.01,26.09,36.04,72.4,410.64,105.59,13.6,16.92,80.4,9.07,12.16,74.5,2.1,3.87,54.3,0.25,2.1,1.66,2.54,0.88,33.61,2.32,0.22,0.44,0.55,4.09,0.77,1.11,0.55,0.44,0.0,0.11,1.0,4.2,2.87,0.22,0.33,0.77,0.0,0.0,0.44,0.22,0.0,0.11,0.11,0.0,0.0,0.55,0.44,0.22,0.22,0.11,0.33,1.11,30.0,0.77,1.33,0.11,0.22,0.77,0.66,0.11,48.76,0.66,4.31,17.69,27.53,6.3,48.76,4.75,1.88,39.5,2.54,53.5,30.29,196.47,99.07,1.99,1.99,2.21,1.33,34.83,0.0,0.44,0.44,1.0,0.0,0.0,0.0,2.99,0.88,1.0,47.1
Frans Krätzig,2003-01-14,Heidenheim,,Germany,Fullbacks,1273,0.07,0.14,0.21,0.07,0.0,0.0,0.07,0.0,0.04,0.04,0.13,0.18,1.77,2.76,4.17,0.64,0.21,33.3,0.11,0.33,17.4,0.0,0.07,0.03,0.03,32.17,41.92,76.7,526.71,162.04,16.76,18.95,88.4,11.74,14.71,79.8,2.76,5.8,47.6,0.13,1.98,2.19,0.99,0.35,35.21,6.5,1.2,0.07,0.07,2.76,3.61,1.7,0.92,0.28,0.0,0.21,0.85,3.18,2.19,0.71,0.14,0.0,0.0,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,2.4,1.34,1.06,0.85,0.49,0.92,1.7,54.2,0.78,0.99,0.14,1.2,3.61,1.13,0.0,51.19,1.91,14.0,21.99,15.84,1.84,51.19,1.41,0.64,45.0,0.78,55.0,28.42,132.14,60.87,1.2,0.42,1.56,0.57,30.82,0.0,0.57,0.28,0.28,0.0,0.07,0.0,4.45,0.28,0.28,50.0
Julian Weigl,1995-09-08,Mönchengladbach,Right,Germany,Midfielders,2881,0.0,0.06,0.06,0.0,0.0,0.0,0.25,0.0,0.02,0.02,0.03,0.06,0.34,3.81,0.28,0.59,0.19,31.6,0.0,0.0,24.0,0.0,0.04,-0.02,-0.02,48.64,55.07,88.3,878.79,268.47,19.02,20.71,91.9,23.9,26.08,91.6,4.56,5.81,78.5,0.06,0.34,3.78,0.56,0.03,53.2,1.72,1.62,0.16,0.19,0.34,0.06,0.03,0.0,0.0,0.0,0.16,0.72,1.59,1.41,0.0,0.0,0.16,0.03,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,1.66,0.78,0.75,0.75,0.16,0.87,1.44,60.9,0.56,1.69,0.84,1.5,3.16,2.69,0.09,64.82,3.81,22.27,36.99,6.03,0.28,64.82,0.25,0.22,87.5,0.0,0.0,33.14,125.24,54.98,0.44,0.03,0.41,0.31,44.23,0.0,0.72,0.75,0.0,0.0,0.09,0.0,4.15,1.22,0.59,67.2
Ko Itakura,1997-01-27,Mönchengladbach,Right,Japan,Center Backs,2790,0.1,0.0,0.1,0.1,0.0,0.0,0.16,0.0,0.05,0.05,0.03,0.08,0.74,2.23,0.16,0.68,0.23,33.3,0.14,0.43,13.4,0.0,0.08,0.05,0.05,52.16,58.61,89.0,944.74,317.68,19.77,20.77,95.2,28.68,30.68,93.5,3.39,6.19,54.7,0.05,0.23,1.94,0.26,0.13,56.74,1.71,0.9,0.03,0.1,0.29,0.06,0.0,0.0,0.0,0.0,0.16,0.35,0.81,0.55,0.0,0.03,0.16,0.03,0.03,0.03,0.0,0.0,0.0,0.03,0.0,0.0,1.29,0.94,0.74,0.52,0.03,0.68,1.1,61.8,0.42,1.32,0.71,0.9,2.19,5.52,0.0,70.0,10.52,38.29,29.55,2.58,1.03,70.0,0.74,0.39,52.2,0.32,43.5,42.77,214.32,113.81,0.55,0.0,0.29,0.26,48.81,0.0,0.9,0.39,0.03,0.0,0.03,0.0,3.06,2.1,1.13,65.0
Tim Kleindienst,1995-08-31,Mönchengladbach,Both,Germany,Forwards,2737,0.53,0.23,0.76,0.49,0.03,0.07,0.16,0.03,0.45,0.39,0.2,0.59,1.48,2.07,4.77,2.4,1.18,49.3,0.21,0.42,12.9,0.0,0.16,0.08,0.1,15.32,25.16,60.9,214.03,53.11,9.27,13.45,68.9,4.54,7.1,63.9,0.79,1.41,55.8,0.13,0.95,0.99,0.72,0.03,23.45,1.51,0.0,0.23,0.2,0.53,0.46,0.0,0.0,0.0,0.0,0.2,1.41,2.24,1.58,0.03,0.03,0.33,0.13,0.13,0.46,0.3,0.03,0.0,0.03,0.07,0.03,0.99,0.49,0.2,0.49,0.3,0.33,1.15,28.6,0.82,1.48,0.3,0.39,1.38,2.17,0.03,37.78,2.43,4.77,20.16,13.25,4.5,37.72,1.22,0.46,37.8,0.76,62.2,17.92,79.15,33.67,0.69,0.79,2.7,1.38,26.21,0.03,2.47,0.82,0.76,0.07,0.03,0.0,2.43,4.9,4.04,54.8
Joe Scally,2002-12-31,Mönchengladbach,Right,United States,Fullbacks,2578,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.01,0.01,0.04,0.05,1.82,2.37,2.41,0.21,0.03,16.7,0.0,0.0,19.7,0.0,0.06,-0.01,-0.01,45.38,54.43,83.4,736.3,231.46,22.8,24.61,92.6,19.1,21.89,87.2,2.62,5.24,50.0,0.05,0.38,2.09,0.52,0.24,44.93,9.39,1.12,0.17,0.35,1.75,8.27,0.0,0.0,0.0,0.0,0.1,1.19,0.98,0.73,0.07,0.03,0.07,0.03,0.03,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.57,1.12,0.87,0.63,0.07,0.94,1.61,58.7,0.66,1.22,0.38,0.56,2.13,3.0,0.07,64.58,3.74,24.47,29.71,10.89,0.77,64.58,2.06,1.08,52.5,0.91,44.1,34.21,189.15,92.3,0.94,0.1,0.87,0.8,40.6,0.0,0.8,1.68,0.03,0.0,0.03,0.0,3.39,0.84,0.98,46.2
Robin Hack,1998-08-27,Mönchengladbach,Right,Germany,Att Mid / Wingers,2172,0.17,0.29,0.46,0.17,0.0,0.0,0.17,0.0,0.22,0.22,0.15,0.37,2.11,3.94,5.84,2.44,0.99,40.7,0.07,0.17,19.9,0.0,0.09,-0.06,-0.06,28.34,37.21,76.2,440.88,131.52,15.91,18.19,87.5,8.7,10.77,80.8,2.49,4.85,51.3,0.16,1.33,2.15,1.41,0.5,34.56,2.44,0.62,0.5,0.37,2.53,0.87,0.95,0.75,0.12,0.0,0.21,1.16,3.11,2.32,0.25,0.12,0.25,0.12,0.04,0.46,0.41,0.0,0.0,0.0,0.04,0.0,0.91,0.7,0.46,0.33,0.12,0.5,1.16,42.9,0.66,1.24,0.08,0.37,1.28,1.16,0.0,49.14,1.08,8.62,23.41,17.86,3.48,49.14,2.61,1.04,39.7,1.37,52.4,28.34,163.47,75.54,1.91,0.87,2.69,1.82,33.52,0.0,0.79,0.87,0.37,0.04,0.0,0.0,5.1,0.79,1.12,41.3
Nico Elvedi,1996-09-30,Mönchengladbach,Right,Switzerland,Center Backs,2135,0.04,0.04,0.08,0.04,0.0,0.0,0.04,0.0,0.08,0.08,0.02,0.11,0.84,2.32,0.21,0.51,0.13,25.0,0.08,0.33,8.3,0.0,0.18,-0.04,-0.04,59.02,64.16,92.0,959.65,267.93,28.88,30.27,95.4,26.3,28.24,93.1,2.95,4.22,70.0,0.01,0.21,2.19,0.08,0.0,58.97,5.06,1.14,0.13,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.13,0.38,0.67,0.63,0.0,0.0,0.04,0.0,0.0,0.17,0.13,0.0,0.0,0.04,0.0,0.0,1.6,0.97,1.18,0.25,0.17,0.72,0.97,73.9,0.25,1.48,1.14,1.26,2.87,6.87,0.0,77.02,14.84,44.35,30.77,2.02,0.72,77.02,0.0,0.0,,0.0,,40.17,199.98,107.07,0.51,0.0,0.25,0.04,48.56,0.0,0.38,0.59,0.04,0.0,0.0,0.04,3.75,1.94,1.85,51.1
Lukas Ullrich,2004-03-16,Mönchengladbach,,Germany,Fullbacks,1903,0.05,0.09,0.14,0.05,0.0,0.0,0.19,0.0,0.04,0.04,0.09,0.13,1.47,1.84,3.36,0.38,0.09,25.0,0.13,0.5,13.2,0.0,0.11,0.0,0.0,30.6,40.2,76.1,464.52,161.56,17.74,19.86,89.3,11.02,14.05,78.5,1.47,3.78,38.8,0.09,0.38,1.37,0.43,0.28,33.72,6.34,0.24,0.05,0.0,2.22,6.1,0.0,0.0,0.0,0.0,0.14,1.84,1.32,1.14,0.05,0.05,0.05,0.05,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,1.18,0.76,0.85,0.28,0.05,0.71,1.99,35.7,1.28,1.23,0.43,1.09,2.27,3.5,0.05,50.75,3.88,20.43,20.53,10.31,1.23,50.75,1.14,0.38,33.3,0.61,54.2,25.11,129.3,64.79,0.9,0.19,0.99,0.57,28.94,0.0,1.04,0.8,0.0,0.0,0.09,0.0,3.45,0.66,0.9,42.4
Alassane Pléa,1993-03-10,Mönchengladbach,Right,France,Att Mid / Wingers,1902,0.52,0.19,0.71,0.47,0.05,0.05,0.14,0.0,0.35,0.31,0.15,0.46,2.41,5.49,6.67,1.94,0.57,29.3,0.24,0.83,15.2,0.05,0.16,0.17,0.16,27.11,37.62,72.1,431.45,143.33,14.62,17.6,83.1,8.99,12.11,74.2,2.27,3.6,63.2,0.16,1.18,3.79,1.66,0.38,35.35,1.89,0.05,0.71,0.38,2.13,0.57,0.05,0.0,0.0,0.0,0.38,1.89,3.41,2.74,0.09,0.24,0.05,0.24,0.05,0.66,0.47,0.05,0.09,0.0,0.05,0.0,0.33,0.14,0.0,0.09,0.24,0.19,0.62,30.8,0.43,0.52,0.0,0.09,0.43,0.33,0.05,46.32,0.14,3.83,23.38,19.5,3.64,46.28,2.03,0.8,39.5,1.09,53.5,28.44,145.17,80.35,1.47,0.66,1.89,1.04,36.58,0.0,0.8,1.56,0.38,0.05,0.0,0.0,3.12,0.71,1.51,31.9
Rocco Reitz,2002-05-29,Mönchengladbach,Both,Germany,Midfielders,1830,0.1,0.05,0.15,0.1,0.0,0.0,0.05,0.0,0.08,0.08,0.1,0.19,0.89,4.48,1.48,1.13,0.34,30.4,0.09,0.29,16.8,0.0,0.07,0.01,0.01,33.64,43.18,77.9,579.59,206.02,15.79,18.05,87.5,13.38,16.38,81.7,3.44,5.7,60.3,0.11,0.79,3.39,0.79,0.2,41.56,1.43,1.08,0.49,0.15,1.08,0.2,0.0,0.0,0.0,0.0,0.2,1.08,2.21,1.72,0.0,0.1,0.05,0.1,0.25,0.25,0.2,0.0,0.05,0.0,0.0,0.0,2.56,1.18,1.18,1.18,0.2,1.18,2.11,55.8,0.93,1.92,0.79,2.61,5.16,2.9,0.1,58.97,3.69,18.39,32.36,9.05,1.82,58.97,1.77,0.84,47.2,0.84,47.2,30.2,143.36,61.92,0.64,0.05,1.23,1.13,35.7,0.0,0.98,1.87,0.0,0.0,0.0,0.0,4.62,0.89,0.79,52.9
Franck Honorat,1996-08-11,Mönchengladbach,Right,France,Att Mid / Wingers,1439,0.25,0.44,0.69,0.25,0.0,0.0,0.0,0.0,0.28,0.28,0.33,0.61,3.94,2.81,7.76,1.94,0.56,29.0,0.13,0.44,15.2,0.0,0.15,-0.03,-0.03,25.58,37.9,67.5,412.22,151.29,13.63,16.14,84.5,8.19,12.26,66.8,2.81,6.32,44.6,0.31,3.13,1.5,1.63,1.06,31.83,5.94,0.94,0.0,0.06,7.82,1.31,3.69,1.06,2.25,0.0,0.13,1.63,5.19,2.88,1.63,0.19,0.44,0.0,0.06,0.5,0.25,0.25,0.0,0.0,0.0,0.0,1.06,0.44,0.63,0.25,0.19,0.13,0.5,25.0,0.38,0.56,0.06,0.31,1.38,1.75,0.06,47.66,1.88,7.94,16.26,24.33,3.75,47.66,2.0,0.75,37.5,1.19,59.4,23.33,163.43,96.88,2.19,1.63,1.38,0.75,28.52,0.0,0.44,0.31,0.5,0.0,0.0,0.0,4.5,0.56,0.75,42.9
Kevin Stöger,1993-08-27,Mönchengladbach,Left,Austria,Att Mid / Wingers,1551,0.17,0.17,0.35,0.06,0.12,0.12,0.17,0.0,0.23,0.13,0.31,0.44,2.32,7.02,5.51,1.39,0.52,37.5,0.04,0.11,24.2,0.23,0.1,-0.05,-0.08,49.15,64.82,75.8,840.17,262.11,25.3,27.85,90.8,16.07,21.01,76.5,6.27,11.72,53.5,0.24,3.13,5.22,2.26,0.46,54.55,9.69,3.42,0.75,0.7,6.73,0.93,3.89,1.62,1.68,0.0,0.58,1.33,6.15,3.48,1.74,0.29,0.12,0.52,0.0,0.46,0.41,0.06,0.0,0.0,0.0,0.0,2.15,1.22,1.33,0.58,0.23,0.93,2.26,41.0,1.33,1.39,0.17,0.93,3.08,1.51,0.17,76.48,1.8,10.97,38.65,27.21,1.97,76.36,2.09,0.99,47.2,0.87,41.7,40.56,213.54,101.95,2.26,0.29,1.68,1.45,52.86,0.0,1.28,2.32,0.06,0.0,0.0,0.0,4.35,0.29,0.87,25.0
Philipp Sander,1998-02-21,Mönchengladbach,Both,Germany,Midfielders,1400,0.06,0.0,0.06,0.06,0.0,0.0,0.13,0.0,0.08,0.08,0.04,0.12,1.03,3.86,1.86,1.16,0.45,38.9,0.06,0.14,21.1,0.0,0.07,-0.01,-0.01,39.21,48.47,80.9,606.34,153.96,20.12,21.99,91.5,16.01,18.9,84.7,1.99,5.08,39.2,0.06,0.84,3.21,0.45,0.26,46.35,2.06,1.03,0.26,0.13,1.41,0.58,0.45,0.26,0.19,0.0,0.06,0.96,1.8,1.29,0.26,0.06,0.19,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,2.12,1.09,1.03,0.96,0.13,0.64,1.48,43.5,0.84,1.03,0.45,1.48,3.6,2.83,0.19,59.21,3.41,16.52,33.69,9.71,1.09,59.21,1.16,0.71,61.1,0.39,33.3,30.41,145.61,65.83,0.96,0.32,1.03,0.45,36.96,0.0,1.03,0.45,0.0,0.0,0.0,0.0,5.27,2.06,1.22,62.7
Marvin Friedrich,1995-12-13,Mönchengladbach,Right,Germany,Center Backs,989,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.05,0.1,1.0,3.28,0.27,0.64,0.18,28.6,0.0,0.0,9.9,0.0,0.06,-0.04,-0.04,56.78,64.25,88.4,992.46,342.16,23.11,24.39,94.8,29.67,31.12,95.3,3.46,7.28,47.5,0.05,0.27,2.09,0.09,0.0,62.43,1.73,0.91,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.55,0.82,0.73,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,1.37,0.82,1.09,0.27,0.0,0.82,1.46,56.3,0.64,1.46,1.09,0.46,1.82,5.19,0.0,74.8,8.19,38.77,33.67,2.46,1.55,74.8,0.18,0.18,100.0,0.0,0.0,45.68,224.23,116.85,0.27,0.0,0.46,0.27,53.05,0.0,0.46,0.36,0.0,0.0,0.0,0.0,3.82,3.09,1.73,64.2
Nathan N'Goumou,2000-03-14,Mönchengladbach,Right,Cameroon,Att Mid / Wingers,828,0.22,0.11,0.33,0.22,0.0,0.0,0.0,0.0,0.21,0.21,0.14,0.35,3.26,1.74,9.24,2.61,1.41,54.2,0.08,0.15,15.4,0.0,0.08,0.01,0.01,21.2,28.8,73.6,278.37,60.98,13.91,16.52,84.2,5.87,8.37,70.1,0.54,1.3,41.7,0.14,0.65,1.2,0.98,0.33,27.72,0.98,0.0,0.11,0.0,2.39,0.87,0.0,0.0,0.0,0.0,0.11,0.76,2.39,1.74,0.0,0.22,0.33,0.11,0.0,0.54,0.43,0.0,0.0,0.11,0.0,0.0,1.85,1.2,1.2,0.43,0.22,0.65,1.2,54.5,0.54,0.87,0.22,0.43,2.28,1.74,0.0,41.96,1.41,7.39,14.35,20.87,5.98,41.96,2.93,0.98,33.3,1.3,44.4,23.37,158.26,92.5,1.96,1.74,1.3,1.2,28.04,0.0,0.76,1.3,0.76,0.11,0.0,0.0,2.28,0.98,1.85,34.6
Luca Netz,2003-05-15,Mönchengladbach,Left,Germany,Fullbacks,969,0.0,0.19,0.19,0.0,0.0,0.0,0.19,0.0,0.02,0.02,0.18,0.2,1.49,2.6,5.11,0.28,0.0,0.0,0.0,,15.2,0.0,0.07,-0.02,-0.02,39.75,49.04,81.1,566.19,163.65,23.96,26.28,91.2,13.84,17.0,81.4,1.02,2.79,36.7,0.09,1.49,2.79,1.21,0.65,41.7,7.24,0.93,0.0,0.0,1.49,6.32,0.0,0.0,0.0,0.0,0.09,1.11,2.51,2.32,0.09,0.0,0.0,0.0,0.09,0.37,0.37,0.0,0.0,0.0,0.0,0.0,2.23,1.3,1.3,0.74,0.19,1.21,1.76,68.4,0.56,1.58,0.37,0.93,3.16,3.34,0.0,61.86,4.09,22.38,23.87,15.98,1.58,61.86,1.95,0.56,28.6,1.3,66.7,26.75,111.27,62.04,1.02,0.28,1.3,0.93,35.94,0.0,0.74,0.56,0.09,0.0,0.0,0.0,3.9,1.02,1.3,44.0
Tomáš Čvančara,2000-08-13,Mönchengladbach,,Czech Republic,Att Mid / Wingers,831,0.22,0.0,0.22,0.22,0.0,0.0,0.54,0.11,0.41,0.41,0.1,0.51,1.62,2.49,5.42,2.6,0.97,37.5,0.08,0.22,13.9,0.0,0.16,-0.19,-0.19,18.52,25.88,71.5,271.08,55.99,10.29,12.89,79.8,6.71,8.56,78.5,0.65,1.3,50.0,0.05,0.65,1.41,0.87,0.22,24.8,0.97,0.11,0.0,0.11,1.62,0.65,0.0,0.0,0.0,0.0,0.11,0.87,1.62,1.41,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.43,0.11,0.32,0.11,0.0,0.22,0.76,28.6,0.54,0.65,0.32,0.54,0.97,1.84,0.0,36.39,2.06,5.09,16.46,14.95,3.9,36.39,1.84,0.65,35.3,0.97,52.9,20.04,97.36,38.12,0.76,0.54,1.95,0.65,25.45,0.11,1.19,0.65,0.11,0.0,0.0,0.0,2.49,1.41,1.73,44.8
Stefan Lainer,1992-08-27,Mönchengladbach,Right,Austria,Fullbacks,757,0.12,0.0,0.12,0.12,0.0,0.0,0.24,0.0,0.04,0.04,0.12,0.15,2.97,2.97,3.8,0.48,0.12,25.0,0.25,1.0,14.9,0.0,0.08,0.08,0.08,42.33,54.69,77.4,697.53,228.03,20.57,23.78,86.5,18.67,23.78,78.5,2.26,4.52,50.0,0.05,1.07,2.5,0.83,0.71,45.65,8.92,0.59,0.24,0.0,3.45,8.32,0.0,0.0,0.0,0.0,0.12,0.95,1.78,1.78,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,2.62,1.55,1.9,0.59,0.12,1.43,1.66,85.7,0.24,1.43,0.71,1.43,4.04,3.57,0.0,67.17,3.92,23.3,28.41,15.69,0.71,67.17,1.19,0.59,50.0,0.59,50.0,34.24,192.6,103.08,2.38,0.24,0.83,0.83,38.4,0.0,1.31,0.71,0.36,0.0,0.0,0.12,2.85,0.59,1.07,35.7
Mohamed Amoura,2000-05-09,Wolfsburg,,Algeria,Forwards,2467,0.36,0.33,0.69,0.29,0.07,0.07,0.22,0.0,0.32,0.26,0.15,0.41,2.96,2.23,8.9,2.66,0.91,34.2,0.11,0.32,16.8,0.0,0.1,0.05,0.03,19.41,27.62,70.3,297.29,58.66,10.65,14.41,73.9,5.95,7.44,79.9,1.64,2.33,70.3,0.14,1.28,1.06,0.95,0.18,26.05,1.39,0.0,0.33,0.51,1.28,0.58,0.0,0.0,0.0,0.0,0.18,1.53,2.92,2.04,0.07,0.22,0.36,0.15,0.07,0.47,0.44,0.0,0.04,0.0,0.0,0.0,1.06,0.8,0.51,0.18,0.36,0.51,1.35,37.8,0.84,1.53,0.07,0.33,1.39,0.88,0.0,40.35,0.62,4.34,14.05,22.95,4.63,40.28,3.32,1.35,40.7,1.75,52.7,22.91,149.87,75.41,1.68,1.28,3.14,0.66,26.74,0.0,1.09,0.73,0.88,0.04,0.0,0.0,3.36,0.69,1.64,29.7
Kilian Fischer,2000-10-12,Wolfsburg,Both,Germany,Fullbacks,2297,0.04,0.0,0.04,0.04,0.0,0.0,0.27,0.0,0.01,0.01,0.02,0.03,2.0,4.31,3.49,0.24,0.04,16.7,0.17,1.0,20.5,0.0,0.05,0.03,0.03,38.24,48.62,78.6,669.57,218.44,17.32,19.98,86.7,17.28,21.16,81.7,3.13,5.25,59.7,0.04,0.47,2.86,0.78,0.12,38.59,9.95,0.67,0.0,0.16,1.53,9.29,0.0,0.0,0.0,0.0,0.08,1.06,1.53,1.29,0.16,0.0,0.04,0.0,0.04,0.08,0.08,0.0,0.0,0.0,0.0,0.0,2.51,1.72,1.88,0.47,0.16,1.84,3.49,52.8,1.65,1.61,0.31,0.74,3.25,3.84,0.08,59.91,3.41,20.65,26.09,13.64,0.78,59.91,0.9,0.39,43.5,0.51,56.5,27.58,157.71,80.2,1.21,0.2,1.21,0.35,31.11,0.0,1.33,0.27,0.0,0.0,0.0,0.0,3.29,0.82,1.41,36.8
Konstantinos Koulierakis,2003-11-28,Wolfsburg,,Greece,Center Backs,2468,0.0,0.07,0.07,0.0,0.0,0.0,0.15,0.0,0.04,0.04,0.04,0.07,0.73,3.79,0.29,0.8,0.11,13.6,0.0,0.0,16.4,0.0,0.04,-0.04,-0.04,47.12,56.78,83.0,961.26,351.25,14.81,16.05,92.3,25.82,28.26,91.4,6.05,11.27,53.7,0.03,0.36,3.76,0.44,0.15,52.29,4.3,1.24,0.04,1.09,0.47,0.62,0.0,0.0,0.0,0.0,0.18,0.33,1.13,0.88,0.07,0.0,0.15,0.0,0.04,0.15,0.11,0.0,0.0,0.04,0.0,0.0,1.46,0.73,0.91,0.47,0.07,0.91,1.46,62.5,0.55,1.24,0.51,1.2,2.66,5.36,0.07,68.78,10.32,34.9,30.6,3.54,1.09,68.78,0.44,0.26,58.3,0.18,41.7,38.25,187.33,97.77,0.62,0.0,0.66,0.07,43.94,0.0,0.88,0.47,0.07,0.0,0.0,0.0,3.39,2.15,1.42,60.2
Denis Vavro,1996-04-10,Wolfsburg,Right,Slovakia,Center Backs,2461,0.07,0.0,0.07,0.07,0.0,0.0,0.15,0.0,0.05,0.05,0.01,0.06,0.33,3.51,0.11,0.91,0.22,24.0,0.08,0.33,21.7,0.11,0.05,0.02,0.02,47.43,54.6,86.9,1073.42,363.95,11.19,12.62,88.7,27.54,29.18,94.4,8.56,12.1,70.7,0.02,0.26,3.73,0.22,0.0,52.19,2.23,1.61,0.0,0.88,0.29,0.29,0.0,0.0,0.0,0.0,0.18,0.11,0.99,0.69,0.0,0.04,0.18,0.04,0.04,0.18,0.07,0.0,0.0,0.11,0.0,0.0,0.77,0.48,0.59,0.18,0.0,0.4,0.84,47.8,0.44,1.76,1.17,1.35,2.12,8.56,0.11,69.52,11.19,36.28,30.83,2.63,0.73,69.52,0.22,0.11,50.0,0.11,50.0,37.89,150.3,62.65,0.44,0.07,0.29,0.04,41.76,0.0,0.26,0.18,0.0,0.0,0.0,0.0,3.25,2.93,1.24,70.2
Maximilian Arnold,1994-05-27,Wolfsburg,Left,Germany,Midfielders,2356,0.11,0.19,0.31,0.11,0.0,0.0,0.27,0.04,0.03,0.03,0.13,0.16,0.34,4.89,0.61,1.03,0.46,44.4,0.11,0.25,28.9,0.34,0.03,0.08,0.08,40.07,51.88,77.2,810.8,267.06,14.02,15.62,89.7,18.72,21.55,86.9,6.53,12.72,51.4,0.17,1.72,5.04,0.73,0.31,43.36,8.33,4.16,0.11,0.65,5.81,0.15,3.21,1.95,1.22,0.04,0.19,0.69,3.17,1.8,1.18,0.04,0.04,0.11,0.0,0.38,0.11,0.27,0.0,0.0,0.0,0.0,1.3,0.76,0.5,0.69,0.11,0.57,1.26,45.5,0.69,0.8,0.42,0.92,2.22,2.67,0.08,60.2,3.29,13.6,35.41,11.77,0.27,60.2,0.23,0.04,16.7,0.11,50.0,30.06,117.24,45.84,0.42,0.0,0.69,0.42,33.81,0.0,1.15,1.99,0.0,0.0,0.0,0.0,5.88,0.53,0.88,37.8
Joakim Mæhle,1997-05-20,Wolfsburg,Right,Denmark,Fullbacks,2188,0.12,0.16,0.29,0.12,0.0,0.0,0.25,0.0,0.08,0.08,0.09,0.18,2.43,3.62,4.81,0.74,0.29,38.9,0.17,0.43,17.6,0.0,0.11,0.04,0.04,40.11,49.57,80.9,636.21,233.23,20.48,23.08,88.8,17.07,20.28,84.2,1.93,3.99,48.5,0.13,0.82,2.88,0.74,0.16,41.63,7.86,0.62,0.08,0.04,1.03,7.2,0.04,0.0,0.0,0.0,0.08,1.23,1.69,1.4,0.08,0.12,0.04,0.04,0.0,0.33,0.25,0.0,0.04,0.0,0.04,0.0,1.4,0.62,1.07,0.25,0.08,0.7,1.85,37.8,1.15,0.99,0.12,1.03,2.43,2.34,0.08,60.22,2.67,18.18,26.28,16.25,1.77,60.22,2.47,0.78,31.7,1.56,63.3,32.54,171.36,88.64,1.73,0.25,1.52,0.33,34.72,0.0,0.37,0.66,0.0,0.0,0.04,0.0,5.02,0.7,0.49,58.6
