Player,Birthdate,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Jesper Karlsson,1998-07-25,Lecce,Right,Sweden,Att Mid / Wingers,793,0.23,0.0,0.23,0.11,0.11,0.11,0.34,0.0,0.25,0.16,0.08,0.24,1.93,2.04,7.15,1.7,0.68,40.0,0.07,0.17,21.4,0.34,0.09,-0.02,-0.05,20.54,28.83,71.3,303.37,67.64,12.82,15.89,80.7,6.13,8.06,76.1,1.25,2.95,42.3,0.06,1.36,1.02,1.25,0.57,25.88,2.84,0.79,0.0,0.23,3.63,0.34,1.7,0.79,0.45,0.0,0.11,1.48,3.06,2.16,0.91,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.45,0.23,0.34,0.0,0.11,0.23,1.13,20.0,0.91,0.68,0.0,0.0,0.45,0.79,0.0,37.45,0.68,4.43,14.19,19.18,1.7,37.34,1.7,0.91,53.3,0.68,40.0,23.61,138.92,56.41,2.04,0.11,1.82,1.7,27.47,0.0,1.13,0.45,0.11,0.0,0.11,0.0,2.27,0.34,1.13,23.1
Kacper Urbanski,2004-09-07,AC Monza Brianza 1912,Right,Poland,Midfielders,747,0.12,0.0,0.12,0.12,0.0,0.0,0.36,0.0,0.06,0.06,0.07,0.13,1.81,6.75,3.98,1.08,0.24,22.2,0.11,0.5,19.8,0.0,0.05,0.06,0.06,38.67,45.18,85.6,673.98,173.49,17.71,20.48,86.5,15.9,17.11,93.0,3.98,4.82,82.5,0.07,1.57,5.3,0.84,0.12,43.49,1.69,0.6,0.24,0.24,1.45,0.12,0.96,0.0,0.72,0.0,0.0,1.2,1.81,1.69,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.6,0.6,0.24,0.36,0.96,1.57,61.5,0.6,1.45,0.36,0.48,1.69,1.69,0.0,56.27,2.05,11.08,28.31,17.11,1.57,56.27,1.57,0.72,46.2,0.72,46.2,35.42,206.14,81.2,0.84,0.0,1.69,1.57,40.0,0.0,1.57,0.96,0.0,0.0,0.0,0.0,4.7,0.96,2.53,27.6
Gabriel Strefezza,1997-04-18,Como,Right,Brazil,Att Mid / Wingers,2619,0.21,0.14,0.34,0.21,0.0,0.0,0.17,0.0,0.13,0.13,0.13,0.26,2.75,3.64,6.53,1.99,0.72,36.2,0.1,0.29,20.5,0.07,0.06,0.08,0.08,30.07,39.79,75.6,456.84,117.39,16.74,18.73,89.4,8.9,11.62,76.6,2.44,5.02,48.6,0.14,1.96,2.3,1.0,0.31,35.91,3.61,1.07,0.27,0.34,4.23,0.24,2.16,0.69,0.79,0.0,0.27,1.41,3.81,2.61,0.79,0.1,0.1,0.14,0.07,0.14,0.14,0.0,0.0,0.0,0.0,0.0,1.96,1.34,0.69,0.69,0.58,0.72,1.89,38.2,1.17,0.82,0.07,0.45,2.41,0.89,0.0,50.96,0.93,6.77,20.45,24.19,3.2,50.96,2.82,1.24,43.9,1.13,40.2,35.5,185.46,93.02,1.44,1.13,1.68,1.82,38.14,0.0,1.58,2.44,0.07,0.0,0.0,0.0,3.71,0.34,0.82,29.4
Nicolás Paz,2004-09-08,Como,,Argentina,Att Mid / Wingers,2687,0.2,0.27,0.47,0.2,0.0,0.03,0.2,0.0,0.31,0.28,0.2,0.49,2.58,5.46,5.73,3.65,1.24,33.9,0.06,0.16,20.7,0.4,0.08,-0.11,-0.08,33.23,41.23,80.6,466.68,132.17,20.16,22.54,89.5,10.18,12.29,82.8,1.47,3.01,48.9,0.13,1.81,3.89,1.27,0.07,39.29,1.57,0.57,0.5,0.1,1.37,0.1,0.74,0.2,0.3,0.0,0.37,0.97,4.82,3.22,0.37,0.64,0.37,0.2,0.03,0.54,0.47,0.0,0.07,0.0,0.0,0.0,1.71,1.11,0.6,0.87,0.23,0.8,1.71,47.1,0.9,1.64,0.1,0.7,2.41,0.54,0.0,56.37,0.7,7.54,27.5,22.34,2.85,56.34,4.52,2.31,51.1,1.94,43.0,36.61,206.09,96.4,2.08,0.54,3.38,1.51,42.37,0.0,1.57,1.11,0.07,0.0,0.03,0.0,3.95,1.04,0.77,57.4
Marc-Oliver Kempf,1995-01-28,Como,Left,Germany,Center Backs,2615,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.03,0.06,0.06,0.04,0.09,0.59,2.93,0.14,0.69,0.14,20.0,0.0,0.0,10.8,0.0,0.08,-0.06,-0.06,51.56,59.13,87.2,908.98,340.45,21.99,23.75,92.6,24.64,26.4,93.4,4.13,7.23,57.1,0.04,0.34,3.99,0.31,0.03,54.45,4.37,2.03,0.1,0.48,0.14,0.41,0.0,0.0,0.0,0.0,0.31,0.41,1.17,1.0,0.0,0.0,0.17,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.03,0.69,0.52,0.48,0.03,0.45,0.83,54.2,0.38,1.2,0.89,1.14,2.17,4.68,0.14,69.18,10.5,34.55,32.08,2.93,0.89,69.18,0.17,0.14,80.0,0.03,20.0,39.1,182.07,93.03,0.28,0.03,0.41,0.17,45.19,0.03,0.72,0.69,0.0,0.0,0.0,0.0,3.65,3.72,1.34,73.5
Lucas Da Cunha,2001-06-09,Como,Left,France,Midfielders,2613,0.1,0.07,0.17,0.1,0.0,0.0,0.14,0.0,0.07,0.07,0.13,0.2,2.17,5.3,2.93,1.27,0.48,37.8,0.08,0.21,23.8,0.1,0.05,0.03,0.03,49.56,58.62,84.5,806.45,227.84,24.87,27.18,91.5,18.39,20.67,89.0,4.2,7.27,57.8,0.16,1.89,4.82,1.0,0.31,53.46,5.06,2.79,0.1,0.41,3.51,0.21,2.07,0.38,1.0,0.0,0.1,1.03,3.79,2.41,0.96,0.03,0.21,0.14,0.03,0.24,0.14,0.07,0.0,0.0,0.0,0.03,1.55,0.86,0.59,0.65,0.31,0.69,1.34,51.3,0.65,0.62,0.1,0.59,2.14,1.03,0.03,66.44,1.86,12.99,35.51,18.19,1.38,66.44,1.03,0.41,40.0,0.59,56.7,41.33,213.48,106.02,1.79,0.45,0.69,0.55,47.6,0.0,0.72,1.0,0.03,0.0,0.0,0.0,5.41,0.55,0.86,39.0
Edoardo Goldaniga,1993-11-02,Como,Right,Italy,Center Backs,2532,0.04,0.0,0.04,0.04,0.0,0.0,0.43,0.04,0.09,0.09,0.01,0.1,0.71,2.88,0.28,0.43,0.18,41.7,0.08,0.2,9.3,0.0,0.21,-0.05,-0.05,46.56,53.92,86.4,858.95,328.68,17.63,18.66,94.5,24.24,26.41,91.8,3.8,7.04,54.0,0.01,0.14,2.84,0.21,0.04,48.55,5.15,2.24,0.0,0.46,0.32,2.06,0.0,0.0,0.0,0.0,0.21,0.36,0.89,0.64,0.07,0.0,0.18,0.0,0.0,0.11,0.07,0.0,0.0,0.04,0.0,0.0,1.21,0.75,0.75,0.28,0.18,0.46,0.64,72.2,0.18,0.75,0.36,1.17,2.38,3.63,0.11,62.45,5.47,30.14,28.44,4.16,0.89,62.45,0.25,0.11,42.9,0.14,57.1,35.83,187.46,96.36,0.57,0.0,0.36,0.28,42.26,0.04,1.56,1.28,0.14,0.0,0.0,0.0,2.63,1.85,1.24,59.8
Patrick Cutrone,1998-01-03,Como,Right,Italy,Forwards,2047,0.31,0.18,0.48,0.31,0.0,0.04,0.04,0.0,0.31,0.28,0.09,0.37,2.33,1.36,6.81,3.03,1.14,37.7,0.1,0.27,15.9,0.0,0.09,0.0,0.03,14.77,21.02,70.3,194.47,29.37,9.1,11.43,79.6,4.18,5.63,74.2,0.35,0.88,40.0,0.09,0.84,0.7,0.44,0.09,18.6,2.24,0.0,0.0,0.09,1.32,0.09,0.0,0.0,0.0,0.0,0.18,0.84,2.15,1.45,0.0,0.04,0.44,0.13,0.09,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.7,0.48,0.0,0.44,0.26,0.31,0.62,50.0,0.31,0.48,0.0,0.22,0.92,0.31,0.0,30.43,0.22,1.23,12.35,17.06,5.23,30.38,1.06,0.4,37.5,0.53,50.0,19.57,98.97,46.91,0.7,1.14,2.73,1.14,22.34,0.0,1.01,1.23,0.88,0.04,0.0,0.0,2.37,1.01,2.9,25.8
Alberto Moreno,1992-07-05,Como,Left,Spain,Fullbacks,1727,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.02,0.02,0.06,0.08,1.2,4.22,3.02,0.73,0.31,42.9,0.0,0.0,25.6,0.0,0.03,-0.02,-0.02,46.54,56.39,82.5,818.81,288.6,19.96,21.89,91.2,21.73,24.75,87.8,3.96,7.3,54.3,0.08,0.99,3.28,1.2,0.63,47.37,8.86,1.62,0.05,0.26,2.55,7.24,0.0,0.0,0.0,0.0,0.16,1.04,1.88,1.67,0.16,0.0,0.05,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.57,0.89,0.42,0.0,0.63,1.36,46.2,0.73,0.63,0.16,0.73,2.03,2.08,0.1,63.79,3.02,20.38,29.34,14.75,0.89,63.79,0.36,0.16,42.9,0.16,42.9,37.63,157.75,70.35,1.56,0.21,0.94,0.16,41.95,0.0,0.89,0.73,0.05,0.0,0.0,0.0,3.86,0.57,1.04,35.5
Máximo Perrone,2003-01-07,Como,Left,Argentina,Midfielders,1857,0.0,0.15,0.15,0.0,0.0,0.0,0.29,0.0,0.04,0.04,0.11,0.15,0.78,4.75,0.92,0.48,0.1,20.0,0.0,0.0,22.2,0.0,0.09,-0.04,-0.04,58.84,65.09,90.4,929.42,298.93,30.15,31.65,95.3,23.8,25.49,93.3,3.34,4.65,71.9,0.08,1.45,4.7,0.78,0.0,62.81,2.04,1.84,0.34,0.29,0.19,0.15,0.05,0.0,0.0,0.0,0.24,0.68,2.37,2.28,0.05,0.0,0.0,0.05,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,1.84,1.31,0.92,0.68,0.24,0.63,1.84,34.2,1.21,0.73,0.1,0.97,2.81,2.08,0.0,72.79,3.0,18.03,45.17,9.94,0.73,72.79,0.39,0.15,37.5,0.24,62.5,45.27,175.59,80.45,0.87,0.05,0.97,0.78,56.46,0.0,1.26,0.63,0.0,0.0,0.0,0.0,4.65,0.53,0.68,44.0
Alberto Dossena,1998-10-13,Como,,Italy,Center Backs,1825,0.0,0.1,0.1,0.0,0.0,0.0,0.05,0.05,0.04,0.04,0.03,0.07,0.2,1.78,0.05,0.59,0.15,25.0,0.0,0.0,11.3,0.0,0.07,-0.04,-0.04,44.09,50.3,87.6,823.22,268.32,15.29,16.57,92.3,25.0,26.98,92.7,3.21,5.42,59.1,0.02,0.25,1.63,0.05,0.0,46.95,3.21,2.12,0.0,0.15,0.05,0.2,0.0,0.0,0.0,0.0,0.15,0.39,0.54,0.44,0.0,0.05,0.05,0.0,0.0,0.1,0.05,0.0,0.0,0.05,0.0,0.0,1.63,0.99,1.13,0.39,0.1,0.79,1.38,57.1,0.59,1.08,0.54,1.08,2.71,4.39,0.05,60.16,8.53,33.39,25.5,1.53,0.99,60.16,0.3,0.2,66.7,0.1,33.3,34.18,133.94,72.25,0.05,0.0,0.39,0.15,38.27,0.0,1.08,0.79,0.0,0.0,0.1,0.0,3.35,2.91,1.18,71.1
Alieu Fadera,2001-11-03,Como,Both,Gambia,Att Mid / Wingers,1644,0.05,0.16,0.22,0.05,0.0,0.0,0.11,0.05,0.09,0.09,0.22,0.31,4.05,1.97,8.76,1.53,0.49,32.1,0.04,0.11,18.6,0.0,0.06,-0.04,-0.04,24.14,32.35,74.6,341.22,89.67,13.74,15.66,87.8,7.72,10.57,73.1,1.26,2.3,54.8,0.1,1.26,0.77,1.31,0.27,29.62,2.68,0.05,0.16,0.16,2.14,2.63,0.0,0.0,0.0,0.0,0.05,1.53,2.96,2.03,0.05,0.27,0.16,0.33,0.11,0.38,0.33,0.0,0.05,0.0,0.0,0.0,3.5,2.57,1.37,1.48,0.66,1.09,2.46,44.4,1.37,0.99,0.05,0.66,4.16,0.55,0.0,46.2,0.88,8.1,17.85,21.41,3.28,46.2,3.72,1.42,38.2,1.86,50.0,29.78,211.75,122.57,1.86,1.75,2.24,1.81,29.18,0.0,2.19,2.74,0.77,0.0,0.0,0.0,5.2,0.6,0.82,42.3
Maxence Caqueret,2000-02-15,Como,Right,France,Midfielders,1087,0.17,0.25,0.41,0.17,0.0,0.0,0.33,0.0,0.07,0.07,0.12,0.2,1.24,6.29,3.81,0.66,0.25,37.5,0.25,0.67,18.6,0.0,0.1,0.1,0.1,39.08,47.03,83.1,617.33,216.84,20.7,23.35,88.7,14.24,16.56,86.0,2.73,3.81,71.7,0.09,1.57,5.55,1.41,0.08,45.54,1.24,0.91,0.08,0.17,1.32,0.08,0.25,0.0,0.17,0.0,0.25,1.24,3.39,2.82,0.08,0.25,0.17,0.08,0.0,0.66,0.58,0.0,0.08,0.0,0.0,0.0,2.98,1.74,1.16,1.49,0.33,1.66,3.15,52.6,1.49,1.24,0.08,0.58,3.56,0.33,0.08,57.79,0.75,11.09,30.47,16.97,1.99,57.79,2.73,1.16,42.4,1.24,45.5,37.67,172.38,73.11,1.41,0.08,2.4,1.41,42.39,0.0,1.41,0.91,0.08,0.0,0.0,0.0,5.71,0.25,0.83,23.1
Ignace Van Der Brempt,2002-04-01,Como,Right,Belgium,Fullbacks,1257,0.0,0.07,0.07,0.0,0.0,0.0,0.21,0.0,0.04,0.04,0.04,0.06,1.36,3.01,2.43,0.5,0.21,42.9,0.0,0.0,11.4,0.0,0.07,-0.04,-0.04,39.45,48.62,81.1,611.03,185.73,20.76,22.77,91.2,16.25,19.83,81.9,1.58,3.37,46.8,0.03,0.72,2.29,0.43,0.21,38.95,9.67,0.93,0.0,0.14,1.43,8.74,0.0,0.0,0.0,0.0,0.0,1.22,1.58,1.15,0.0,0.0,0.07,0.21,0.14,0.21,0.14,0.0,0.0,0.07,0.0,0.0,2.86,2.29,1.93,0.72,0.21,1.72,2.36,72.7,0.64,1.0,0.36,1.22,4.08,2.43,0.0,60.21,3.15,19.33,28.07,13.89,1.0,60.21,2.0,0.93,46.4,0.86,42.9,30.93,157.3,74.39,0.86,0.36,1.5,0.72,33.15,0.0,1.5,1.07,0.0,0.0,0.0,0.0,4.22,1.29,1.07,54.5
Assane Diao,2005-09-07,Como,,Senegal,Att Mid / Wingers,1252,0.58,0.07,0.65,0.58,0.0,0.0,0.14,0.0,0.29,0.29,0.03,0.32,3.59,2.59,8.34,2.01,0.93,46.4,0.29,0.62,15.5,0.0,0.14,0.29,0.29,17.32,21.85,79.3,238.01,50.18,10.71,12.36,86.6,5.39,6.04,89.3,0.58,0.93,61.5,0.04,0.58,0.93,0.93,0.0,21.21,0.5,0.22,0.0,0.0,0.86,0.22,0.07,0.0,0.0,0.0,0.14,1.58,2.23,1.51,0.0,0.29,0.22,0.22,0.0,0.29,0.14,0.0,0.07,0.0,0.07,0.0,1.8,1.01,0.65,0.72,0.43,0.86,2.01,42.9,1.15,0.58,0.07,0.22,2.01,1.37,0.0,37.6,1.15,4.67,13.73,19.62,4.17,37.6,5.18,1.37,26.4,2.52,48.6,27.03,198.19,96.97,2.37,1.94,3.59,2.73,28.47,0.0,1.44,3.52,0.43,0.0,0.0,0.0,2.95,1.15,2.44,32.0
Álex Valle,2004-04-25,Como,,Spain,Fullbacks,1030,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.03,0.03,0.06,0.09,1.66,3.84,2.62,0.79,0.09,11.1,0.0,0.0,22.2,0.0,0.03,-0.03,-0.03,49.11,57.76,85.0,751.19,264.76,27.35,29.18,93.7,18.61,20.88,89.1,2.18,4.72,46.3,0.04,0.96,4.46,0.79,0.35,46.57,11.01,2.36,0.0,0.35,1.4,8.65,0.0,0.0,0.0,0.0,0.17,1.75,2.18,1.92,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,1.05,1.05,1.05,0.17,1.31,1.84,71.4,0.52,1.14,0.17,0.7,2.97,3.67,0.0,69.82,2.27,24.12,32.77,13.54,1.05,69.82,1.57,0.79,50.0,0.79,50.0,37.14,196.25,93.32,1.75,0.44,1.57,0.7,40.19,0.0,1.22,1.57,0.09,0.0,0.0,0.0,4.46,0.52,1.31,28.6
Yannik Engelhardt,2001-02-07,Como,,Germany,Midfielders,1164,0.08,0.08,0.15,0.08,0.0,0.0,0.31,0.0,0.05,0.05,0.12,0.15,1.39,4.18,1.39,0.62,0.15,25.0,0.13,0.5,13.7,0.0,0.07,0.03,0.03,48.09,54.2,88.7,745.98,185.49,24.74,26.68,92.8,19.56,21.03,93.0,2.24,3.25,69.0,0.11,0.93,3.02,0.15,0.0,50.1,4.02,1.86,0.08,0.23,0.08,2.16,0.0,0.0,0.0,0.0,0.08,0.85,1.86,1.55,0.08,0.08,0.0,0.08,0.08,0.15,0.15,0.0,0.0,0.0,0.0,0.0,2.32,0.93,1.01,1.01,0.31,1.24,2.09,59.3,0.85,1.01,0.46,0.85,3.17,2.09,0.0,64.64,3.25,15.77,39.43,10.05,1.24,64.64,1.16,0.7,60.0,0.23,20.0,40.59,211.39,96.65,1.01,0.15,1.7,0.54,42.76,0.0,1.62,1.55,0.08,0.0,0.0,0.0,4.79,0.85,0.7,55.0
Mërgim Vojvoda,1995-02-01,Como,Right,Kosovo,Fullbacks,1822,0.05,0.1,0.15,0.05,0.0,0.0,0.3,0.0,0.03,0.03,0.12,0.15,1.68,5.29,3.66,0.44,0.05,11.1,0.11,1.0,19.5,0.0,0.07,0.02,0.02,51.22,61.84,82.8,894.02,292.97,22.52,24.99,90.1,23.51,27.07,86.9,4.35,7.71,56.4,0.09,1.14,3.85,1.33,0.64,54.43,7.31,0.99,0.1,0.44,3.26,5.58,0.74,0.35,0.1,0.0,0.1,0.74,2.32,1.93,0.2,0.1,0.05,0.05,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.33,0.79,0.49,0.64,0.2,0.69,1.14,60.9,0.44,0.99,0.35,0.49,1.83,2.07,0.05,68.96,3.7,21.73,33.1,14.52,0.99,68.96,1.09,0.44,40.9,0.49,45.5,42.97,196.5,93.46,1.14,0.25,0.59,0.59,46.88,0.0,1.04,0.3,0.1,0.0,0.0,0.0,4.0,0.69,0.79,46.7
Sergi Roberto,1992-02-07,Como,Right,Spain,Midfielders,696,0.0,0.13,0.13,0.0,0.0,0.0,0.52,0.0,0.09,0.09,0.09,0.18,1.29,4.66,2.46,0.78,0.13,16.7,0.0,0.0,23.5,0.0,0.11,-0.09,-0.09,59.09,65.43,90.3,783.49,183.88,39.05,42.03,92.9,16.29,16.94,96.2,1.68,2.46,68.4,0.06,1.94,3.62,0.78,0.0,62.84,2.46,1.81,0.26,0.0,0.78,0.26,0.39,0.13,0.26,0.0,0.13,1.29,3.1,2.59,0.39,0.0,0.13,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,1.81,1.03,0.65,0.65,0.52,0.65,0.91,71.4,0.26,0.91,0.13,1.16,2.97,1.81,0.0,75.26,2.46,14.74,45.0,15.91,1.16,75.26,1.29,0.39,30.0,0.78,60.0,43.97,195.78,100.22,1.68,0.26,1.81,0.65,55.47,0.0,0.91,1.81,0.0,0.0,0.26,0.0,6.21,0.91,1.16,43.8
Ivan Smolčić,2000-08-17,Como,,Croatia,Fullbacks,630,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.06,0.06,0.01,0.09,0.43,3.29,1.29,1.0,0.43,42.9,0.0,0.0,11.8,0.0,0.07,-0.06,-0.06,46.71,56.29,83.0,855.0,264.0,21.57,23.71,91.0,18.71,21.71,86.2,5.86,9.86,59.4,0.01,0.29,2.57,0.43,0.0,45.86,10.43,2.14,0.0,0.57,0.57,8.29,0.0,0.0,0.0,0.0,0.0,0.57,1.14,0.57,0.29,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,1.29,1.14,1.0,0.14,1.29,1.86,69.2,0.57,1.14,0.29,1.43,3.71,3.43,0.0,67.86,4.14,26.29,32.0,10.0,1.43,67.86,0.29,0.0,0.0,0.29,100.0,33.0,119.71,43.71,0.71,0.0,1.14,0.43,36.57,0.0,1.57,0.71,0.0,0.0,0.14,0.0,3.86,1.57,1.43,52.4
Andrea Belotti,1993-12-20,Benfica,Right,Italy,Forwards,593,0.3,0.0,0.3,0.3,0.0,0.0,0.15,0.0,0.38,0.38,0.06,0.43,1.37,1.37,5.01,2.88,0.46,15.8,0.11,0.67,12.7,0.0,0.13,-0.08,-0.08,13.66,18.21,75.0,162.7,27.02,8.95,10.78,83.1,2.58,3.79,68.0,0.61,0.91,66.7,0.02,1.06,0.76,0.15,0.0,16.39,1.82,0.0,0.15,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.91,2.12,1.37,0.0,0.0,0.46,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.76,0.15,0.61,0.3,0.15,0.61,25.0,0.46,0.61,0.0,0.15,1.21,1.21,0.0,28.08,1.06,3.49,12.45,12.45,4.25,28.08,0.91,0.3,33.3,0.3,33.3,16.09,72.39,30.81,0.76,0.46,1.52,1.52,19.88,0.0,1.37,2.88,0.76,0.0,0.0,0.0,2.58,2.73,3.95,40.9
Anastasios Douvikas,1999-08-02,Como,,Greece,Forwards,580,0.31,0.31,0.62,0.31,0.0,0.0,0.16,0.0,0.39,0.39,0.17,0.57,1.24,0.93,5.59,2.17,0.78,35.7,0.14,0.4,12.4,0.0,0.18,-0.08,-0.08,12.57,16.45,76.4,155.79,23.28,8.69,9.78,88.9,2.33,3.1,75.0,0.78,1.09,71.4,0.11,1.4,0.93,0.16,0.0,14.28,2.17,0.0,0.16,0.0,0.31,0.16,0.0,0.0,0.0,0.0,0.0,0.62,2.95,2.33,0.0,0.31,0.16,0.16,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.47,0.31,0.0,0.47,0.0,0.16,0.62,25.0,0.47,0.47,0.0,0.16,0.62,0.47,0.0,28.24,0.31,2.02,11.33,15.36,5.28,28.24,1.4,0.78,55.6,0.62,44.4,17.53,77.28,27.0,1.24,1.24,3.88,1.86,20.79,0.0,2.02,2.64,0.16,0.0,0.0,0.0,1.71,1.24,2.95,29.6
Samuele Ricci,2001-08-21,Torino,Right,Italy,Midfielders,2825,0.03,0.03,0.06,0.03,0.0,0.0,0.25,0.03,0.04,0.04,0.02,0.06,1.37,3.7,0.96,0.7,0.22,31.8,0.05,0.14,25.3,0.0,0.06,-0.01,-0.01,37.5,42.63,88.0,661.57,139.95,15.52,17.11,90.7,18.57,20.23,91.8,2.8,4.08,68.8,0.04,0.48,3.25,0.41,0.0,39.5,3.03,1.91,0.1,0.19,0.96,0.25,0.29,0.19,0.06,0.0,0.1,0.51,1.53,1.37,0.06,0.0,0.03,0.06,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,1.12,0.67,0.48,0.45,0.19,0.57,0.89,64.3,0.32,0.73,0.29,0.8,1.91,1.62,0.06,50.62,2.49,10.74,31.06,9.37,0.61,50.62,0.7,0.19,27.3,0.41,59.1,30.58,176.02,84.36,1.21,0.19,1.12,0.57,34.18,0.0,1.21,2.23,0.0,0.0,0.0,0.0,4.14,0.45,0.48,48.3
Saúl Coco,1999-02-09,Torino,,Equatorial Guinea,Center Backs,2845,0.06,0.0,0.06,0.06,0.0,0.0,0.32,0.0,0.04,0.04,0.0,0.04,0.54,2.21,0.09,0.63,0.16,25.0,0.1,0.4,18.7,0.09,0.06,0.03,0.03,42.71,48.37,88.3,783.4,234.16,15.6,16.86,92.5,23.47,25.24,93.0,3.2,5.22,61.2,0.01,0.03,2.34,0.06,0.03,46.5,1.8,0.92,0.0,0.38,0.06,0.22,0.0,0.0,0.0,0.0,0.06,0.38,0.51,0.38,0.0,0.0,0.09,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,1.46,0.82,0.98,0.44,0.03,0.6,0.95,63.3,0.35,1.55,0.98,1.2,2.66,4.97,0.13,59.44,7.62,27.3,30.4,2.06,0.54,59.44,0.28,0.22,77.8,0.06,22.2,35.91,183.16,96.26,0.25,0.0,0.41,0.06,38.82,0.0,1.68,0.6,0.0,0.0,0.0,0.03,2.75,1.96,1.83,51.7
Che Adams,1996-07-13,Torino,Right,Scotland,Forwards,2652,0.31,0.1,0.41,0.31,0.0,0.03,0.07,0.0,0.31,0.28,0.07,0.35,0.78,1.36,5.19,2.14,0.85,39.7,0.14,0.36,15.7,0.0,0.13,0.0,0.03,14.05,18.9,74.3,221.64,40.18,7.5,9.6,78.1,4.55,5.7,79.8,1.26,1.8,69.8,0.1,0.88,1.09,0.24,0.0,17.41,1.46,0.1,0.14,0.17,0.34,0.03,0.0,0.0,0.0,0.0,0.03,0.58,2.14,1.66,0.03,0.0,0.27,0.17,0.0,0.17,0.14,0.0,0.0,0.03,0.0,0.0,0.41,0.2,0.07,0.14,0.2,0.03,0.24,14.3,0.2,0.44,0.2,0.07,0.48,0.61,0.0,27.22,0.64,1.8,13.13,12.59,3.53,27.18,1.26,0.37,29.7,0.75,59.5,17.27,70.11,23.82,0.61,0.31,2.14,1.15,21.38,0.0,0.98,1.36,0.78,0.0,0.0,0.0,1.7,1.22,2.1,36.7
