Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Dominic Iorfa,1995-06-24,EFLChampionship,Sheffield Wednesday,Right,England,Center Backs,1435,0.06,0.0,0.06,0.06,0.0,0.0,0.25,0.0,0.06,0.06,0.03,0.09,0.5,1.69,0.82,0.63,0.25,40.0,0.1,0.25,8.7,0.0,0.1,0.0,0.0,29.04,36.0,80.7,469.13,150.65,13.17,15.12,87.1,14.05,17.0,82.7,1.32,2.63,50.0,0.04,0.25,1.07,0.13,0.0,33.18,2.82,0.75,0.0,0.0,0.06,2.07,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.38,0.0,0.0,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.06,1.38,0.69,0.75,0.5,0.13,0.69,0.88,78.6,0.19,0.56,0.31,1.13,2.51,5.39,0.0,47.67,4.83,23.71,19.38,4.7,1.38,47.67,0.44,0.19,42.9,0.13,28.6,20.57,98.78,41.58,0.31,0.06,0.5,0.5,25.53,0.0,1.57,0.94,0.25,0.0,0.13,0.0,2.45,4.58,2.2,67.6
Michael Smith,1991-10-17,EFLChampionship,Sheffield Wednesday,Right,England,Forwards,1844,0.39,0.2,0.59,0.34,0.05,0.05,0.15,0.0,0.39,0.35,0.18,0.52,0.39,1.51,4.15,2.88,1.17,40.7,0.12,0.29,13.7,0.0,0.13,0.0,0.0,14.01,23.52,59.5,194.35,32.31,8.3,12.4,66.9,4.15,6.59,63.0,0.59,1.42,41.4,0.16,1.51,0.68,0.59,0.1,22.35,1.02,0.05,0.1,0.2,0.49,0.1,0.0,0.0,0.0,0.0,0.15,0.54,2.78,2.2,0.0,0.0,0.49,0.1,0.0,0.49,0.39,0.0,0.0,0.1,0.0,0.0,0.68,0.49,0.05,0.34,0.29,0.1,0.34,28.6,0.24,0.73,0.29,0.29,0.98,2.39,0.0,34.65,2.59,4.05,16.35,14.4,5.17,34.6,0.88,0.34,38.9,0.54,61.1,15.13,51.74,14.2,0.24,0.15,1.85,1.07,23.52,0.0,2.2,0.54,0.54,0.0,0.0,0.0,1.85,6.15,3.47,64.0
Ike Ugbo,1998-09-21,EFLChampionship,Sheffield Wednesday,Right,Canada,Forwards,1278,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.29,0.23,0.1,0.33,0.28,1.34,3.45,1.48,0.35,23.8,0.0,0.0,11.7,0.0,0.16,-0.29,-0.23,10.63,13.45,79.1,129.86,22.54,6.83,8.45,80.8,2.89,3.45,83.7,0.07,0.14,50.0,0.09,1.2,0.49,0.7,0.0,11.97,1.48,0.0,0.07,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.28,2.32,1.97,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.49,0.21,0.21,0.07,0.14,0.42,33.3,0.28,0.77,0.0,0.42,0.92,0.49,0.07,23.52,0.63,2.61,11.41,9.72,3.17,23.45,1.41,0.21,15.0,0.99,70.0,12.25,47.04,12.18,0.49,0.28,2.54,1.83,15.14,0.0,1.27,0.85,0.42,0.0,0.0,0.0,2.04,1.34,5.63,19.2
Callum Paterson,1994-10-13,EFLChampionship,Sheffield Wednesday,Right,Scotland,Forwards,1187,0.45,0.15,0.61,0.45,0.0,0.0,0.15,0.0,0.33,0.33,0.17,0.51,0.61,0.99,4.17,1.97,0.61,30.8,0.23,0.75,11.4,0.0,0.18,0.12,0.12,9.86,20.32,48.5,141.48,40.34,5.99,9.63,62.2,2.73,6.29,43.4,0.61,2.05,29.6,0.17,0.83,0.91,0.23,0.23,19.03,1.29,0.08,0.0,0.08,1.67,0.99,0.0,0.0,0.0,0.0,0.0,0.83,1.97,1.29,0.23,0.08,0.3,0.08,0.0,0.3,0.15,0.0,0.0,0.15,0.0,0.0,1.21,0.83,0.53,0.45,0.23,0.53,1.21,43.8,0.68,0.68,0.23,0.53,1.74,3.64,0.0,34.8,3.79,6.22,15.01,13.65,4.17,34.8,0.68,0.3,44.4,0.38,55.6,14.25,62.63,18.42,0.61,0.23,3.03,0.99,20.47,0.0,0.91,1.82,0.08,0.0,0.0,0.0,1.29,5.31,4.17,56.0
Pol Valentín,1997-02-21,EFLChampionship,Sheffield Wednesday,Right,Spain,Fullbacks,1527,0.06,0.0,0.06,0.06,0.0,0.0,0.24,0.0,0.05,0.05,0.15,0.19,3.83,2.18,5.95,0.53,0.12,22.2,0.11,0.5,12.5,0.0,0.1,0.01,0.01,23.1,34.48,67.0,388.59,151.0,10.73,13.61,78.8,9.67,13.67,70.7,1.95,3.95,49.3,0.14,0.94,1.47,0.94,0.65,28.94,5.36,0.41,0.0,0.12,4.24,4.95,0.0,0.0,0.0,0.0,0.18,1.95,2.06,1.65,0.06,0.06,0.12,0.18,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,2.53,1.47,1.24,0.94,0.35,1.12,2.12,52.8,1.0,1.18,0.24,1.24,3.77,3.42,0.0,48.45,2.36,14.2,18.33,16.21,2.48,48.45,2.59,0.83,31.8,1.71,65.9,21.16,171.22,83.99,1.77,0.83,1.83,0.94,24.81,0.0,1.3,1.12,0.24,0.06,0.0,0.0,3.24,1.24,1.0,55.3
Anthony Musaba,2000-12-06,EFLChampionship,Sheffield Wednesday,Right,Netherlands,Att Mid / Wingers,1328,0.2,0.41,0.61,0.2,0.0,0.0,0.0,0.0,0.31,0.31,0.18,0.48,4.54,1.76,7.52,2.17,0.68,31.3,0.09,0.3,15.0,0.0,0.15,-0.1,-0.1,14.5,21.75,66.7,201.14,46.22,8.74,11.11,78.7,3.86,6.03,64.0,0.81,1.29,63.2,0.19,1.29,0.88,0.68,0.14,21.55,0.14,0.0,0.14,0.07,2.24,0.0,0.0,0.0,0.0,0.0,0.07,1.63,2.71,1.76,0.0,0.41,0.27,0.27,0.0,0.47,0.41,0.0,0.0,0.07,0.0,0.0,0.75,0.61,0.41,0.27,0.07,0.34,1.02,33.3,0.68,0.88,0.14,0.34,1.08,0.27,0.0,34.97,0.54,4.13,14.98,17.15,5.35,34.97,5.35,2.03,38.0,3.05,57.0,22.97,204.74,116.02,3.05,2.3,2.24,1.97,25.41,0.0,0.47,1.15,0.14,0.07,0.0,0.0,4.2,0.2,1.36,13.0
Jamal Lowe,1994-07-21,EFLChampionship,Sheffield Wednesday,Right,Jamaica,Forwards,960,0.28,0.19,0.47,0.28,0.0,0.0,0.19,0.0,0.28,0.28,0.03,0.31,1.41,2.34,5.06,2.06,0.56,27.3,0.14,0.5,11.9,0.0,0.14,0.0,0.0,13.78,17.81,77.4,178.22,44.44,8.72,10.31,84.5,3.56,4.59,77.6,0.47,0.75,62.5,0.08,0.56,1.13,0.56,0.09,15.66,1.88,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.28,0.56,1.97,1.22,0.0,0.19,0.38,0.0,0.19,0.38,0.38,0.0,0.0,0.0,0.0,0.0,1.03,0.66,0.19,0.38,0.47,0.38,1.03,36.4,0.66,0.84,0.09,0.38,1.41,1.03,0.0,29.25,0.84,3.09,13.69,12.75,5.25,29.25,2.25,1.13,50.0,1.13,50.0,16.69,91.41,40.78,0.75,0.84,3.19,1.31,19.13,0.0,2.25,0.94,0.56,0.0,0.0,0.0,2.44,1.31,2.53,34.1
Akin Famewo,1998-11-09,EFLChampionship,Sheffield Wednesday,Right,England,Center Backs,938,0.0,0.1,0.1,0.0,0.0,0.0,0.19,0.0,0.03,0.03,0.01,0.04,0.1,2.11,0.0,0.38,0.1,25.0,0.0,0.0,10.7,0.0,0.07,-0.03,-0.03,36.75,45.96,80.0,665.5,254.46,14.58,17.17,84.9,18.13,20.53,88.3,3.26,6.72,48.6,0.07,0.19,1.82,0.29,0.0,42.03,3.84,1.06,0.19,0.38,0.0,0.96,0.0,0.0,0.0,0.0,0.1,0.29,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.63,1.25,1.15,0.48,0.0,0.77,1.34,57.1,0.58,1.06,0.67,2.3,3.93,4.13,0.0,56.61,8.25,33.01,21.97,1.63,0.77,56.61,0.19,0.1,50.0,0.1,50.0,26.77,134.04,59.78,0.19,0.0,0.38,0.19,30.7,0.0,0.96,1.34,0.0,0.0,0.0,0.0,3.36,2.59,1.82,58.7
Liam Palmer,1991-09-19,EFLChampionship,Sheffield Wednesday,Right,Scotland,Center Backs,876,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.06,0.06,0.02,0.08,0.82,4.11,1.64,0.41,0.1,25.0,0.0,0.0,11.3,0.0,0.15,-0.06,-0.06,35.24,43.56,80.9,576.88,198.29,16.85,18.18,92.7,15.0,18.7,80.2,2.36,4.62,51.1,0.01,0.51,2.36,0.1,0.0,36.88,6.58,0.21,0.0,0.21,1.03,6.37,0.0,0.0,0.0,0.0,0.1,0.92,1.44,1.23,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,1.03,0.82,0.51,0.0,0.21,0.51,40.0,0.31,0.51,0.31,0.72,2.05,2.47,0.0,49.73,3.29,17.47,25.79,6.78,0.72,49.73,0.1,0.0,0.0,0.1,100.0,24.76,98.01,49.11,0.51,0.0,0.31,0.1,29.18,0.0,1.34,0.92,0.21,0.0,0.0,0.0,3.29,0.62,0.62,50.0
Stuart Armstrong,1992-03-30,EFLChampionship,Sheffield Wednesday,Right,Scotland,Midfielders,536,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.17,0.35,2.35,4.2,5.21,2.18,0.34,15.4,0.0,0.0,17.3,0.0,0.09,-0.18,-0.18,34.59,42.65,81.1,464.44,111.49,22.33,25.19,88.7,9.57,11.25,85.1,1.18,2.52,46.7,0.13,2.35,2.69,2.18,0.34,40.47,2.01,0.84,0.0,0.0,1.68,0.17,0.5,0.17,0.17,0.17,0.17,0.5,4.2,3.69,0.0,0.0,0.5,0.0,0.0,0.17,0.0,0.0,0.0,0.17,0.0,0.0,1.68,1.01,0.67,0.67,0.34,0.34,0.84,40.0,0.5,0.67,0.34,0.34,2.01,1.34,0.0,54.07,1.51,7.56,25.69,21.16,3.69,54.07,2.35,0.84,35.7,1.51,64.3,31.74,160.35,75.73,1.68,0.5,1.34,1.01,38.12,0.0,0.5,0.34,0.17,0.0,0.0,0.0,2.52,0.34,0.67,33.3
Shane Duffy,1992-01-01,EFLChampionship,Norwich City,Right,Republic of Ireland,Center Backs,4040,0.09,0.0,0.09,0.09,0.0,0.0,0.09,0.0,0.07,0.07,0.03,0.11,0.36,2.65,0.18,0.8,0.2,25.0,0.11,0.44,10.2,0.0,0.09,0.02,0.02,67.68,76.26,88.8,1225.2,438.86,26.2,27.74,94.5,35.71,38.56,92.6,5.12,8.35,61.3,0.03,0.22,2.38,0.16,0.02,72.8,3.34,1.76,0.0,0.65,0.09,0.49,0.0,0.0,0.0,0.0,0.11,0.4,0.76,0.67,0.0,0.0,0.07,0.02,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.82,0.47,0.6,0.2,0.02,0.42,0.76,55.9,0.33,1.25,1.0,0.71,1.54,5.3,0.07,86.75,14.77,49.7,34.62,2.58,1.4,86.75,0.18,0.09,50.0,0.04,25.0,49.97,190.76,101.52,0.2,0.0,0.31,0.16,63.82,0.0,0.6,0.36,0.16,0.0,0.02,0.0,2.87,3.36,1.27,72.6
Borja Sainz,2001-02-01,EFLChampionship,Norwich City,Right,Spain,Att Mid / Wingers,3607,0.45,0.1,0.55,0.45,0.0,0.0,0.2,0.0,0.37,0.37,0.12,0.5,3.02,2.77,7.19,2.94,1.25,42.4,0.15,0.36,17.3,0.0,0.13,0.07,0.07,20.61,26.95,76.5,295.75,80.09,12.85,14.7,87.4,6.06,8.13,74.5,1.0,1.95,51.3,0.12,1.22,1.7,0.8,0.07,25.33,1.45,0.3,0.25,0.2,1.55,0.72,0.3,0.1,0.07,0.03,0.17,0.92,3.19,1.97,0.15,0.32,0.35,0.32,0.07,0.32,0.27,0.0,0.03,0.0,0.03,0.0,1.5,0.95,0.4,0.77,0.32,0.57,1.87,30.7,1.3,0.72,0.03,0.37,1.87,0.22,0.0,41.34,0.35,4.17,17.09,20.91,4.39,41.34,5.36,2.47,46.0,2.79,52.1,27.82,213.36,96.74,2.77,1.17,2.84,2.27,30.77,0.0,1.47,2.12,0.92,0.0,0.0,0.0,4.02,0.05,0.35,12.5
Kenny McLean,1992-01-08,EFLChampionship,Norwich City,Left,Scotland,Midfielders,2994,0.0,0.12,0.12,0.0,0.0,0.0,0.18,0.03,0.02,0.02,0.11,0.13,1.53,5.71,1.14,0.33,0.03,9.1,0.0,0.0,14.3,0.0,0.06,-0.02,-0.02,64.78,75.15,86.2,1047.72,356.99,34.48,36.34,94.9,24.41,26.72,91.3,4.36,8.69,50.2,0.11,0.99,5.92,0.9,0.18,69.65,5.2,2.25,0.15,0.42,2.4,1.62,1.14,0.87,0.18,0.0,0.3,1.26,2.43,1.86,0.33,0.0,0.12,0.09,0.03,0.36,0.33,0.0,0.0,0.03,0.0,0.0,2.4,1.38,0.99,1.14,0.27,1.29,2.16,59.7,0.87,0.75,0.24,1.05,3.46,1.23,0.06,83.12,3.19,25.46,48.07,10.28,0.93,83.12,0.51,0.24,47.1,0.24,47.1,49.33,231.07,124.06,0.99,0.03,0.96,0.36,62.19,0.0,0.72,2.01,0.0,0.0,0.0,0.0,5.14,0.9,0.66,57.7
Josh Sargent,2000-02-20,EFLChampionship,Norwich City,Right,United States,Forwards,2500,0.54,0.18,0.72,0.5,0.04,0.07,0.11,0.0,0.48,0.42,0.16,0.58,1.15,1.69,4.32,2.23,1.04,46.8,0.23,0.48,14.9,0.0,0.19,0.06,0.08,12.38,15.59,79.4,174.78,32.15,6.88,8.24,83.4,4.43,5.22,84.8,0.4,0.54,73.3,0.12,0.83,0.76,0.68,0.04,13.5,1.98,0.0,0.04,0.07,0.22,0.22,0.0,0.0,0.0,0.0,0.11,0.5,2.02,1.22,0.0,0.07,0.36,0.36,0.0,0.4,0.22,0.0,0.07,0.04,0.07,0.0,0.68,0.43,0.22,0.32,0.14,0.25,0.58,43.8,0.32,0.58,0.14,0.07,0.76,0.94,0.0,24.7,1.19,2.63,10.12,12.31,3.89,24.62,1.33,0.58,43.2,0.65,48.6,13.03,70.27,33.16,0.86,0.47,2.38,1.19,16.38,0.0,0.5,1.01,0.32,0.04,0.0,0.0,1.76,0.94,1.69,35.6
Marcelino Núñez,2000-03-01,EFLChampionship,Norwich City,Right,Chile,Midfielders,2245,0.24,0.16,0.4,0.24,0.0,0.0,0.2,0.0,0.18,0.18,0.19,0.37,1.28,5.89,2.29,2.25,0.64,28.6,0.11,0.38,24.6,0.6,0.09,0.06,0.06,52.96,65.75,80.5,954.32,284.19,24.05,26.26,91.6,22.25,25.42,87.5,5.77,11.51,50.2,0.2,2.2,5.13,1.12,0.04,59.13,6.45,2.12,0.4,0.76,5.21,0.76,3.37,1.68,1.32,0.0,0.16,0.76,3.57,2.04,1.24,0.0,0.16,0.04,0.08,0.36,0.28,0.04,0.0,0.04,0.0,0.0,2.89,1.48,1.16,1.36,0.36,1.64,3.17,51.9,1.52,1.2,0.2,0.52,3.41,1.52,0.04,77.85,2.77,18.28,41.29,18.88,0.92,77.85,1.48,0.68,45.9,0.76,51.4,46.42,214.6,96.61,1.2,0.16,1.6,0.92,54.12,0.0,1.76,0.68,0.0,0.0,0.04,0.0,4.73,0.68,0.76,47.2
Emiliano Marcondes,1995-03-09,EFLChampionship,Norwich City,Right,Denmark,Midfielders,2280,0.2,0.24,0.43,0.2,0.0,0.0,0.2,0.0,0.24,0.24,0.13,0.37,1.14,4.5,4.54,1.54,0.59,38.5,0.13,0.33,14.9,0.24,0.16,-0.04,-0.04,34.11,44.8,76.1,562.18,142.46,17.64,20.01,88.2,12.75,15.83,80.5,2.68,6.0,44.7,0.12,1.78,2.72,1.26,0.12,40.46,4.14,0.91,0.24,0.36,2.96,0.28,2.05,1.11,0.79,0.04,0.2,1.18,2.92,1.89,0.75,0.08,0.16,0.0,0.04,0.32,0.28,0.04,0.0,0.0,0.0,0.0,1.89,1.07,0.79,0.95,0.16,0.63,1.78,35.6,1.14,1.14,0.39,0.91,2.8,1.11,0.04,56.05,1.82,11.68,27.51,17.21,2.76,56.05,0.83,0.36,42.9,0.47,57.1,30.12,135.43,56.53,1.11,0.16,1.82,0.99,36.79,0.0,1.42,1.86,0.24,0.0,0.0,0.0,4.07,0.75,1.93,27.9
José Cordoba,2001-03-06,EFLChampionship,Norwich City,Left,Panama,Center Backs,2103,0.04,0.0,0.04,0.04,0.0,0.0,0.17,0.04,0.03,0.03,0.02,0.05,0.3,2.65,0.17,0.51,0.17,33.3,0.08,0.25,14.0,0.0,0.06,0.01,0.01,75.88,84.18,90.1,1247.29,472.34,35.09,36.59,95.9,36.03,38.43,93.8,3.51,7.06,49.7,0.02,0.17,2.7,0.17,0.04,80.37,3.64,1.84,0.04,0.13,0.13,0.34,0.0,0.0,0.0,0.0,0.17,0.47,0.9,0.86,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.51,0.9,0.21,0.04,0.68,1.03,66.7,0.34,0.86,0.47,0.9,2.05,4.54,0.0,94.28,12.33,53.28,38.64,2.74,0.68,94.28,0.34,0.3,87.5,0.04,12.5,60.21,274.45,134.94,0.34,0.0,0.64,0.43,70.06,0.04,1.11,0.56,0.0,0.0,0.04,0.0,5.22,1.41,1.46,49.3
Jack Stacey,1996-04-06,EFLChampionship,Norwich City,Right,England,Fullbacks,2143,0.08,0.25,0.34,0.08,0.0,0.0,0.21,0.0,0.08,0.08,0.13,0.21,3.07,2.35,6.72,0.5,0.17,33.3,0.17,0.5,14.3,0.0,0.15,0.01,0.01,34.73,44.73,77.7,562.59,138.17,17.09,19.4,88.1,14.91,18.31,81.4,2.02,4.28,47.1,0.14,0.84,1.72,0.8,0.59,36.16,8.44,0.5,0.0,0.17,3.28,7.94,0.0,0.0,0.0,0.0,0.13,1.43,1.64,1.34,0.13,0.08,0.08,0.0,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,2.31,1.72,1.3,0.59,0.42,1.18,2.06,57.1,0.88,1.22,0.38,0.84,3.15,3.11,0.0,55.81,3.02,18.86,22.43,15.16,2.14,55.81,1.47,0.67,45.7,0.8,54.3,27.09,173.62,79.12,1.13,0.59,1.3,0.8,30.32,0.0,1.34,0.46,0.08,0.0,0.04,0.0,4.28,1.39,0.67,67.3
Jakob Sørensen,1998-03-03,EFLChampionship,Norwich City,Right,Denmark,Midfielders,1327,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.03,0.03,0.03,0.06,0.88,4.75,0.81,0.47,0.14,28.6,0.0,0.0,9.2,0.0,0.06,-0.03,-0.03,58.33,68.09,85.7,950.93,251.28,27.94,30.86,90.5,25.23,28.28,89.2,3.53,6.24,56.5,0.04,0.34,4.48,0.34,0.07,65.45,2.44,1.56,0.2,0.47,0.27,0.88,0.0,0.0,0.0,0.0,0.2,0.47,1.49,1.09,0.0,0.07,0.2,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,1.49,1.36,0.61,0.54,0.88,1.42,61.9,0.54,1.22,0.41,0.81,3.32,2.58,0.07,78.47,3.46,24.01,46.46,8.21,1.09,78.47,0.47,0.2,42.9,0.2,42.9,46.53,188.82,87.76,0.47,0.07,0.61,0.41,57.11,0.0,0.95,1.09,0.14,0.0,0.0,0.0,3.19,1.7,1.09,61.0
Benjamin Chrisene,2004-01-12,EFLChampionship,Norwich City,Left,England,Fullbacks,1150,0.08,0.0,0.08,0.08,0.0,0.0,0.16,0.0,0.07,0.07,0.14,0.21,2.27,3.29,3.99,0.23,0.08,33.3,0.33,1.0,10.8,0.0,0.31,0.01,0.01,43.75,51.97,84.2,596.97,164.66,27.39,29.43,93.1,14.48,17.22,84.1,0.47,2.27,20.7,0.13,0.63,2.19,0.39,0.23,42.26,9.55,0.7,0.08,0.0,1.64,8.84,0.0,0.0,0.0,0.0,0.16,1.1,1.64,1.49,0.08,0.0,0.0,0.08,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,2.58,1.8,1.72,0.86,0.0,1.1,1.8,60.9,0.7,1.1,0.39,0.78,3.37,1.72,0.0,63.16,2.03,20.5,29.66,13.77,0.94,63.16,2.43,1.02,41.9,1.33,54.8,32.71,182.82,92.82,1.88,0.08,1.96,0.86,36.08,0.0,1.25,1.41,0.16,0.0,0.08,0.0,4.23,1.1,1.88,36.8
Onel Hernández,1993-02-01,EFLChampionship,Norwich City,Right,Cuba,Forwards,639,0.0,0.42,0.42,0.0,0.0,0.0,0.28,0.0,0.11,0.11,0.14,0.25,5.77,1.83,12.39,1.97,0.14,7.1,0.0,0.0,18.8,0.0,0.06,-0.11,-0.11,16.62,24.65,67.4,236.48,52.96,9.01,10.85,83.1,6.06,8.59,70.5,0.56,1.55,36.4,0.13,1.27,0.7,0.85,0.14,23.66,0.99,0.0,0.0,0.0,4.08,0.56,0.0,0.0,0.0,0.0,0.0,2.11,3.1,1.97,0.0,0.85,0.14,0.14,0.0,0.56,0.42,0.0,0.14,0.0,0.0,0.0,0.7,0.56,0.28,0.42,0.0,0.14,0.28,50.0,0.14,0.7,0.0,0.42,1.13,0.56,0.0,36.48,0.7,3.8,12.39,21.41,5.21,36.48,4.79,2.11,44.1,2.39,50.0,26.06,218.73,118.03,2.39,2.68,3.38,1.41,26.34,0.0,0.99,1.27,0.28,0.0,0.0,0.0,3.66,0.42,1.13,27.3
Giorgi Chakvetadze,1999-08-29,EFLChampionship,Watford,Right,Georgia,Att Mid / Wingers,3281,0.05,0.16,0.22,0.05,0.0,0.0,0.16,0.0,0.1,0.1,0.22,0.32,5.73,5.62,5.4,1.78,0.69,38.5,0.03,0.08,21.1,0.16,0.05,-0.04,-0.04,33.49,42.9,78.1,530.21,129.45,17.67,19.2,92.0,11.03,13.8,79.9,2.94,6.34,46.3,0.2,2.0,3.59,1.4,0.19,36.57,5.95,1.4,0.33,0.41,4.8,0.91,2.74,2.22,0.19,0.0,0.38,0.88,4.88,3.32,0.58,0.38,0.3,0.22,0.08,0.36,0.25,0.0,0.05,0.03,0.03,0.0,1.07,0.88,0.22,0.63,0.22,0.49,1.07,46.2,0.58,0.47,0.05,0.27,1.34,0.27,0.03,52.69,0.27,4.5,23.65,25.78,3.37,52.69,3.59,1.78,49.6,1.65,45.8,32.94,303.68,171.61,4.36,1.73,2.11,2.14,37.69,0.0,0.88,1.4,0.08,0.0,0.0,0.0,4.0,0.27,0.74,27.0
Edo Kayembe,1998-06-03,EFLChampionship,Watford,Left,Congo DR,Att Mid / Wingers,3196,0.23,0.03,0.25,0.17,0.06,0.06,0.31,0.03,0.17,0.13,0.04,0.17,1.18,3.24,3.41,1.77,0.39,22.2,0.1,0.43,22.7,0.0,0.07,0.05,0.04,29.26,35.79,81.7,487.03,98.53,14.45,16.3,88.6,11.49,13.21,87.0,2.53,4.28,59.2,0.06,0.87,2.03,0.56,0.06,34.89,0.79,0.2,0.2,0.45,0.96,0.17,0.28,0.28,0.0,0.0,0.11,0.73,2.14,1.91,0.0,0.03,0.11,0.06,0.03,0.14,0.14,0.0,0.0,0.0,0.0,0.0,1.04,0.7,0.56,0.31,0.17,0.37,0.84,43.3,0.48,0.73,0.08,0.42,1.46,0.79,0.08,45.14,0.87,7.41,24.98,13.43,1.8,45.06,1.32,0.59,44.7,0.68,51.1,27.43,139.2,50.07,0.82,0.37,2.17,1.63,31.85,0.03,1.15,0.65,0.11,0.0,0.0,0.0,4.39,0.99,1.91,34.0
Moussa Sissoko,1989-08-16,EFLChampionship,Watford,Right,France,Midfielders,2888,0.19,0.03,0.22,0.19,0.0,0.0,0.19,0.03,0.11,0.11,0.09,0.2,1.15,3.05,3.49,0.72,0.31,43.5,0.26,0.6,14.2,0.0,0.15,0.08,0.08,27.7,34.59,80.1,422.79,111.72,14.62,17.11,85.4,10.22,12.03,85.0,1.5,2.46,60.8,0.07,0.84,2.31,0.59,0.09,33.06,1.37,0.75,0.09,0.22,0.78,0.62,0.0,0.0,0.0,0.0,0.16,0.97,1.93,1.59,0.06,0.0,0.12,0.06,0.09,0.12,0.09,0.0,0.0,0.03,0.0,0.0,1.43,0.9,0.59,0.62,0.22,0.59,0.97,61.3,0.37,0.84,0.28,0.5,1.93,1.34,0.0,42.73,1.84,8.73,22.31,12.06,1.81,42.73,1.15,0.37,32.4,0.72,62.2,20.57,94.92,46.28,1.12,0.25,1.56,0.41,27.08,0.03,1.31,0.84,0.12,0.0,0.0,0.0,3.96,1.31,0.93,58.3
