Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Thomas Foket,1994-09-25,BelgianPro,Anderlecht,Right,Belgium,Fullbacks,525,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.22,0.27,1.2,4.46,6.34,0.69,0.17,25.0,0.0,0.0,14.5,0.0,0.07,-0.05,-0.05,40.63,52.8,76.9,653.14,225.09,19.03,23.31,81.6,17.31,22.8,75.9,2.57,3.6,71.4,0.14,1.03,2.91,1.54,0.86,42.17,10.63,0.51,0.0,0.0,3.94,10.11,0.0,0.0,0.0,0.0,0.0,1.54,2.06,1.89,0.0,0.0,0.17,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,2.06,0.86,1.37,0.51,0.17,1.2,2.06,58.3,0.86,1.54,0.69,0.86,2.91,3.09,0.0,62.91,3.94,16.63,23.31,23.31,2.23,62.91,0.51,0.34,66.7,0.17,33.3,36.69,184.97,65.14,1.2,0.17,1.03,0.86,33.94,0.0,1.03,0.69,0.0,0.0,0.0,0.0,3.77,1.2,0.51,70.0
Jacob Ondrejka,2002-09-02,BelgianPro,Parma,Right,Sweden,Att Mid / Wingers,1441,0.37,0.19,0.56,0.37,0.0,0.06,0.06,0.0,0.24,0.19,0.24,0.43,2.62,4.0,8.87,2.12,0.69,32.4,0.18,0.55,19.5,0.19,0.09,0.13,0.19,19.99,29.73,67.2,312.03,111.73,10.56,13.43,78.6,7.31,10.31,70.9,1.31,3.68,35.6,0.22,2.37,0.94,2.19,0.19,26.42,3.25,0.44,0.19,0.12,4.5,0.19,2.62,1.69,0.62,0.0,0.06,1.12,4.31,3.06,0.81,0.06,0.12,0.25,0.0,0.5,0.25,0.12,0.0,0.06,0.06,0.0,0.81,0.69,0.31,0.37,0.12,0.25,0.5,50.0,0.25,0.87,0.25,0.19,1.0,0.25,0.0,39.47,0.62,4.43,12.8,22.92,4.12,39.41,1.94,0.94,48.4,0.81,41.9,29.04,193.93,80.32,1.62,1.12,3.0,1.06,27.54,0.0,0.56,1.87,0.44,0.0,0.0,0.0,3.31,0.44,1.12,28.0
Denis Odoi,1988-05-27,BelgianPro,Antwerp,Right,Ghana,Midfielders,1438,0.06,0.13,0.19,0.06,0.0,0.0,0.56,0.06,0.07,0.07,0.07,0.13,1.38,4.69,2.5,1.25,0.31,25.0,0.05,0.2,19.8,0.0,0.05,-0.01,-0.01,45.94,55.14,83.3,837.91,221.31,18.4,20.72,88.8,21.47,25.16,85.3,4.57,6.7,68.2,0.04,0.69,4.19,0.44,0.19,51.57,3.44,1.31,0.13,0.81,0.88,2.07,0.0,0.0,0.0,0.0,0.13,1.06,1.94,1.44,0.13,0.0,0.25,0.06,0.06,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.69,1.06,0.63,0.63,0.44,0.81,1.31,61.9,0.5,0.81,0.31,0.94,2.63,2.57,0.19,65.78,3.63,17.77,36.99,11.83,0.94,65.78,1.06,0.56,52.9,0.5,47.1,46.31,243.53,102.89,2.07,0.0,1.38,0.75,43.06,0.06,1.69,1.44,0.0,0.0,0.06,0.0,5.01,1.88,1.44,56.6
Ayrton Costa,1999-07-12,BelgianPro,Boca Juniors,Left,Argentina,Fullbacks,1122,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.05,0.05,0.02,0.06,1.52,5.94,2.25,0.88,0.16,18.2,0.0,0.0,17.1,0.0,0.06,-0.05,-0.05,46.12,57.03,80.9,821.31,310.91,17.49,20.05,87.2,24.87,30.16,82.4,3.21,5.37,59.7,0.04,0.48,4.41,0.48,0.24,48.37,8.5,1.12,0.0,0.08,1.12,7.3,0.0,0.0,0.0,0.0,0.16,0.72,1.6,1.28,0.0,0.0,0.16,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,3.45,2.09,2.09,0.96,0.4,2.01,3.53,56.8,1.52,1.68,0.4,2.49,5.94,3.45,0.08,71.55,4.65,24.63,35.78,11.71,1.68,71.55,0.88,0.48,54.5,0.4,45.5,43.4,230.53,127.94,1.52,0.16,1.2,0.48,40.11,0.0,2.17,1.28,0.08,0.0,0.08,0.0,3.05,2.41,2.17,52.6
Olivier Deman,2000-04-06,BelgianPro,Antwerp,Left,Belgium,Fullbacks,891,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.05,0.05,0.08,0.13,1.11,3.84,3.84,0.61,0.2,33.3,0.0,0.0,17.0,0.0,0.08,-0.05,-0.05,45.96,57.88,79.4,799.9,295.96,20.0,22.02,90.8,21.11,25.56,82.6,3.43,7.07,48.6,0.11,1.11,2.83,0.81,0.4,46.06,11.52,1.31,0.0,0.4,4.24,7.37,2.83,1.31,1.01,0.0,0.3,1.21,1.92,1.31,0.61,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,3.74,2.53,2.32,0.61,0.81,1.41,2.83,50.0,1.41,1.21,0.2,1.01,4.75,3.84,0.0,71.41,4.44,22.12,34.65,15.66,2.02,71.41,2.32,1.52,65.2,0.61,26.1,40.81,208.79,87.98,0.81,0.51,0.81,0.81,37.27,0.0,1.31,1.11,0.0,0.0,0.0,0.0,4.55,1.52,1.41,51.7
Dennis Praet,1994-05-14,BelgianPro,Antwerp,Right,Belgium,Midfielders,808,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.16,1.23,5.12,4.57,0.89,0.22,25.0,0.0,0.0,20.2,0.0,0.08,-0.08,-0.08,34.75,43.44,80.0,631.78,164.18,14.15,16.6,85.2,15.71,18.82,83.4,3.9,5.46,71.4,0.09,1.23,3.68,0.67,0.22,41.77,1.45,0.33,0.0,0.0,2.67,0.33,0.67,0.45,0.11,0.0,0.22,0.78,2.67,2.45,0.0,0.22,0.0,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,2.78,1.67,0.89,1.78,0.11,1.0,1.45,69.2,0.45,1.34,0.22,1.11,3.9,2.56,0.0,56.47,3.12,11.7,28.85,16.6,1.67,56.47,1.56,0.78,50.0,0.67,42.9,36.98,207.96,68.84,0.89,0.11,1.89,1.67,34.08,0.0,1.23,0.56,0.0,0.0,0.0,0.0,4.46,0.89,0.45,66.7
Jaïro Riedewald,1996-09-09,BelgianPro,Antwerp,Left,Netherlands,Midfielders,819,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.09,0.09,0.0,0.09,0.88,4.51,0.99,1.1,0.44,40.0,0.0,0.0,16.1,0.0,0.08,-0.09,-0.09,44.73,52.64,85.0,797.25,307.91,16.37,18.9,86.6,23.3,25.27,92.2,3.63,6.04,60.0,0.02,0.11,2.97,0.44,0.0,49.89,2.53,1.1,0.0,0.0,0.11,0.88,0.0,0.0,0.0,0.0,0.22,0.55,0.88,0.77,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,2.64,1.76,1.1,1.43,0.11,1.21,1.87,64.7,0.66,1.21,0.33,1.21,3.85,3.85,0.0,64.95,5.16,24.07,35.71,5.82,1.54,64.95,0.66,0.33,50.0,0.22,33.3,43.96,228.35,115.93,0.55,0.22,0.55,0.66,40.44,0.0,0.66,0.55,0.0,0.0,0.0,0.0,4.4,1.1,1.54,41.7
Mathias Delorge,2004-07-31,BelgianPro,Gent,Left,Belgium,Midfielders,2388,0.04,0.11,0.15,0.04,0.0,0.0,0.11,0.0,0.06,0.06,0.06,0.11,1.13,6.03,2.6,0.9,0.26,29.2,0.04,0.14,23.5,0.08,0.06,-0.02,-0.02,46.66,58.53,79.7,928.34,246.03,16.96,20.09,84.4,21.29,24.61,86.5,7.24,11.5,63.0,0.09,1.51,4.94,0.9,0.23,53.97,4.48,2.15,0.08,1.24,3.17,0.3,2.0,0.64,0.6,0.38,0.08,1.09,2.94,2.19,0.57,0.08,0.04,0.04,0.04,0.23,0.19,0.0,0.0,0.04,0.0,0.0,2.04,1.09,0.53,1.24,0.26,1.17,2.6,44.9,1.43,0.9,0.19,0.83,2.86,1.13,0.15,67.58,1.7,12.14,40.93,15.11,1.09,67.58,1.06,0.64,60.7,0.41,39.3,48.2,253.19,101.8,1.43,0.23,1.21,0.79,44.51,0.0,0.87,0.75,0.04,0.0,0.0,0.0,6.44,0.83,0.87,48.9
Archie Brown,2002-05-28,BelgianPro,Gent,Left,England,Fullbacks,2283,0.04,0.12,0.16,0.04,0.0,0.0,0.24,0.0,0.05,0.05,0.11,0.16,4.42,4.69,6.7,0.87,0.32,36.4,0.05,0.13,18.3,0.0,0.06,-0.01,-0.01,37.57,51.8,72.5,644.51,229.99,16.87,21.6,78.1,16.52,21.05,78.5,3.23,6.39,50.6,0.11,0.75,2.44,0.91,0.47,41.67,10.01,0.59,0.12,0.24,3.86,9.38,0.04,0.0,0.0,0.0,0.12,2.01,2.01,1.42,0.16,0.16,0.16,0.08,0.04,0.28,0.2,0.0,0.04,0.04,0.0,0.0,1.46,0.91,0.83,0.47,0.16,0.55,1.06,51.9,0.51,1.38,0.2,1.1,2.56,2.76,0.08,65.28,3.63,16.95,28.46,21.01,2.17,65.28,3.51,1.3,37.1,2.01,57.3,40.17,290.81,141.88,3.75,0.55,2.21,0.87,38.2,0.0,1.1,0.79,0.12,0.0,0.0,0.0,5.05,2.01,0.99,67.1
Jordan Torunarigha,1997-08-07,BelgianPro,Gent,Left,Germany,Center Backs,1853,0.0,0.05,0.05,0.0,0.0,0.0,0.39,0.05,0.0,0.0,0.02,0.02,1.02,5.0,0.34,0.15,0.05,33.3,0.0,0.0,10.0,0.0,0.04,0.0,0.0,46.97,56.0,83.9,985.29,366.75,11.9,13.7,86.9,27.88,30.21,92.3,6.51,10.69,60.9,0.02,0.44,4.03,0.49,0.05,53.04,2.72,2.23,0.05,0.44,0.15,0.34,0.0,0.0,0.0,0.0,0.24,0.44,1.21,1.07,0.0,0.0,0.05,0.05,0.05,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.8,0.97,1.17,0.58,0.05,0.83,1.02,81.0,0.19,1.51,0.78,1.51,3.3,6.02,0.0,69.16,8.26,34.58,32.49,2.72,0.58,69.16,0.44,0.19,44.4,0.24,55.6,44.93,270.87,144.4,0.58,0.0,0.87,0.58,41.19,0.05,0.78,0.53,0.05,0.0,0.0,0.0,4.71,2.57,1.17,68.8
Atsuki Ito,1998-08-11,BelgianPro,Gent,Right,Japan,Midfielders,1909,0.09,0.05,0.14,0.09,0.0,0.0,0.28,0.0,0.1,0.1,0.07,0.17,0.94,4.76,2.83,1.18,0.38,32.0,0.08,0.25,20.1,0.0,0.09,0.0,0.0,31.49,39.46,79.8,537.5,143.04,14.05,16.45,85.4,13.39,15.75,85.0,2.83,4.71,60.0,0.09,0.94,3.3,1.04,0.24,38.52,0.9,0.52,0.09,0.28,0.66,0.28,0.09,0.05,0.0,0.0,0.05,1.04,2.07,1.74,0.05,0.05,0.19,0.0,0.05,0.19,0.09,0.0,0.0,0.05,0.0,0.05,2.83,1.79,0.94,1.27,0.61,1.37,2.5,54.7,1.13,1.51,0.33,1.08,3.91,2.55,0.05,50.87,2.88,12.63,26.26,12.54,1.56,50.87,0.75,0.52,68.8,0.24,31.3,32.58,172.55,71.14,1.37,0.19,0.94,0.38,29.94,0.0,1.46,0.47,0.0,0.0,0.0,0.0,4.71,1.04,0.9,53.7
Omri Gandelman,2000-05-16,BelgianPro,Gent,Right,Israel,Att Mid / Wingers,1517,0.24,0.18,0.42,0.24,0.0,0.0,0.12,0.0,0.45,0.45,0.09,0.55,0.65,3.32,4.27,1.78,0.65,36.7,0.13,0.36,10.1,0.0,0.25,-0.21,-0.21,16.32,24.38,66.9,236.18,79.62,9.31,13.23,70.4,5.16,7.12,72.5,0.77,1.54,50.0,0.05,0.95,2.31,0.3,0.0,24.15,0.24,0.06,0.18,0.06,0.3,0.12,0.0,0.0,0.0,0.0,0.0,0.95,1.9,1.42,0.0,0.06,0.18,0.12,0.12,0.47,0.24,0.0,0.0,0.12,0.12,0.0,2.25,1.31,0.53,1.13,0.59,0.95,1.6,59.3,0.65,1.13,0.24,0.47,2.73,0.83,0.06,35.72,1.31,5.34,19.58,11.33,3.62,35.72,1.01,0.36,35.3,0.59,58.8,21.24,99.31,31.98,0.42,0.3,1.31,1.01,20.59,0.0,1.42,0.59,0.53,0.12,0.0,0.0,3.8,2.67,3.14,45.9
Hugo Gambor,2002-12-30,BelgianPro,Gent,Right,Central African Republic,Fullbacks,1219,0.07,0.0,0.07,0.07,0.0,0.0,0.22,0.0,0.06,0.06,0.04,0.1,1.55,6.28,1.99,0.15,0.07,50.0,0.5,1.0,13.4,0.0,0.4,0.01,0.01,50.28,63.64,79.0,880.73,331.5,22.0,25.77,85.4,23.18,28.42,81.6,4.21,6.94,60.6,0.04,0.37,4.8,0.59,0.15,52.86,10.48,1.7,0.0,0.3,0.81,8.79,0.0,0.0,0.0,0.0,0.3,1.48,0.89,0.66,0.15,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,1.85,1.26,1.18,0.37,1.26,1.62,77.3,0.37,1.11,0.15,1.77,4.58,1.7,0.0,75.01,3.77,21.71,42.82,11.74,0.3,75.01,2.51,1.11,44.1,1.26,50.0,49.84,283.73,126.47,1.48,0.07,1.85,0.52,46.81,0.0,1.03,1.26,0.0,0.0,0.0,0.0,4.65,1.26,1.77,41.5
Stefan Mitrović,1990-05-22,BelgianPro,Gent,Both,Serbia,Center Backs,1252,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.01,0.01,0.0,0.01,0.65,4.03,0.07,0.22,0.07,33.3,0.0,0.0,9.9,0.0,0.07,-0.01,-0.01,48.02,53.34,90.0,1005.38,364.31,13.8,15.02,91.9,26.17,27.24,96.0,7.62,10.21,74.6,0.01,0.0,3.52,0.07,0.0,50.89,2.44,1.87,0.07,0.58,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.22,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.44,0.86,1.15,0.29,0.0,1.29,1.65,78.3,0.36,1.37,1.01,0.93,2.37,4.53,0.07,62.61,8.63,30.19,31.2,1.29,0.5,62.61,0.22,0.22,100.0,0.0,0.0,43.85,271.29,145.5,0.43,0.0,0.43,0.07,41.55,0.0,0.79,0.43,0.0,0.0,0.07,0.0,3.02,2.37,1.73,57.9
Matisse Samoise,2001-11-21,BelgianPro,Gent,Right,Belgium,Fullbacks,1248,0.0,0.14,0.14,0.0,0.0,0.0,0.29,0.07,0.03,0.03,0.05,0.09,2.96,4.76,5.55,0.87,0.29,33.3,0.0,0.0,20.5,0.0,0.04,-0.03,-0.03,46.73,61.59,75.9,833.65,280.67,20.41,24.74,82.5,20.7,25.17,82.2,4.69,8.44,55.6,0.07,0.72,3.17,0.94,0.29,50.34,11.18,1.08,0.0,0.72,3.03,9.3,0.79,0.22,0.43,0.0,0.07,1.95,2.52,1.66,0.43,0.07,0.22,0.14,0.0,0.29,0.22,0.07,0.0,0.0,0.0,0.0,3.46,2.31,1.8,1.08,0.58,1.95,2.88,67.5,0.94,1.44,0.58,1.8,5.26,2.96,0.14,75.58,4.4,20.48,32.81,22.86,1.66,75.58,1.37,0.5,36.8,0.79,57.9,45.58,288.61,122.81,3.17,0.5,1.73,0.65,41.61,0.0,3.32,1.37,0.0,0.0,0.0,0.0,5.34,0.72,1.23,37.0
Noah Fadiga,1999-12-03,BelgianPro,Gent,Right,Senegal,Fullbacks,841,0.43,0.0,0.43,0.43,0.0,0.0,0.21,0.0,0.15,0.15,0.05,0.2,2.57,3.0,9.63,1.71,0.86,50.0,0.25,0.5,16.1,0.0,0.09,0.28,0.28,28.15,35.42,79.5,398.95,108.41,15.84,18.51,85.5,10.38,12.52,82.9,0.64,1.61,40.0,0.03,0.64,1.61,0.64,0.0,29.86,5.56,0.21,0.0,0.0,0.96,5.35,0.0,0.0,0.0,0.0,0.0,1.07,2.03,0.96,0.11,0.64,0.11,0.21,0.0,0.32,0.21,0.0,0.11,0.0,0.0,0.0,1.28,0.86,0.54,0.54,0.21,0.54,0.64,83.3,0.11,1.18,0.11,0.54,1.82,1.07,0.0,47.84,1.39,9.31,20.12,19.05,2.25,47.84,4.49,1.82,40.5,2.46,54.8,32.21,218.63,100.06,2.46,0.64,1.93,1.39,31.68,0.0,1.61,1.07,0.0,0.11,0.0,0.0,2.68,0.75,1.18,38.9
Sven Kums,1988-02-26,BelgianPro,Gent,Right,Belgium,Midfielders,892,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.1,0.1,0.28,0.37,1.72,8.37,3.83,1.21,0.3,25.0,0.17,0.67,23.1,0.3,0.08,0.1,0.1,55.7,69.82,79.8,969.62,290.08,23.41,26.33,88.9,23.21,28.15,82.4,6.15,11.0,56.0,0.24,2.22,6.86,1.72,0.2,62.96,6.76,2.62,0.3,0.91,4.84,0.5,3.13,0.91,1.51,0.0,0.1,1.31,3.33,2.42,0.81,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,1.01,0.71,0.71,0.5,0.81,2.12,38.1,1.31,0.91,0.3,0.5,2.42,2.52,0.1,80.01,3.43,10.09,45.2,24.92,1.21,80.01,0.5,0.2,40.0,0.2,40.0,56.2,271.11,107.96,2.02,0.2,1.41,0.5,54.99,0.0,1.11,0.81,0.1,0.0,0.0,0.0,4.84,1.41,1.11,56.0
Pieter Gerkens,1995-08-13,BelgianPro,Gent,Right,Belgium,Midfielders,700,0.13,0.13,0.26,0.13,0.0,0.0,0.0,0.0,0.06,0.06,0.09,0.15,1.29,5.4,6.3,0.77,0.13,16.7,0.17,1.0,13.2,0.0,0.08,0.06,0.06,32.01,46.67,68.6,565.46,177.3,12.6,16.33,77.2,13.89,18.26,76.1,3.6,7.97,45.2,0.1,1.29,3.73,0.9,0.0,41.79,4.89,1.67,0.39,0.13,4.63,0.26,2.44,1.29,0.9,0.13,0.0,1.67,1.93,1.67,0.26,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,0.0,1.41,1.16,0.39,0.77,0.26,0.51,2.19,23.5,1.67,1.67,0.39,1.67,3.09,2.44,0.13,57.99,3.09,8.87,31.24,18.64,2.31,57.99,0.13,0.0,0.0,0.13,100.0,34.2,164.7,62.74,1.41,0.26,1.67,0.39,32.14,0.0,0.39,0.9,0.0,0.0,0.0,0.0,4.76,2.06,1.41,59.3
Dante Vanzeir,1998-04-16,BelgianPro,Gent,Right,Belgium,Forwards,604,0.6,0.15,0.75,0.3,0.3,0.3,0.0,0.0,0.58,0.36,0.18,0.54,2.38,3.58,9.54,3.43,1.19,34.8,0.09,0.25,15.3,0.0,0.1,0.01,-0.06,18.48,27.72,66.7,286.39,63.77,10.13,13.11,77.3,6.56,9.83,66.7,0.89,1.49,60.0,0.19,1.19,0.89,1.34,0.15,26.08,1.34,0.0,0.45,0.15,1.94,0.0,0.0,0.0,0.0,0.0,0.3,1.94,3.58,2.68,0.0,0.3,0.45,0.15,0.0,0.6,0.45,0.0,0.0,0.15,0.0,0.0,0.6,0.45,0.0,0.3,0.3,0.45,0.6,75.0,0.15,0.45,0.0,0.0,0.6,0.0,0.0,38.29,0.0,0.89,16.69,21.31,6.71,38.0,1.64,0.45,27.3,1.04,63.6,28.16,156.46,54.24,1.04,1.34,3.13,1.19,28.91,0.0,0.15,0.89,0.45,0.0,0.0,0.0,2.53,1.34,2.24,37.5
Tiago Araújo,2001-03-27,BelgianPro,Gent,Left,Portugal,Fullbacks,583,0.0,0.15,0.15,0.0,0.0,0.0,0.31,0.0,0.11,0.11,0.25,0.36,3.4,6.18,6.18,2.47,0.62,25.0,0.0,0.0,22.6,0.0,0.04,-0.11,-0.11,41.06,56.19,73.1,827.29,325.88,15.13,18.06,83.8,19.45,24.39,79.7,6.18,10.65,58.0,0.17,1.7,3.55,2.32,1.24,47.86,8.34,0.46,0.0,1.08,5.4,7.72,0.15,0.0,0.15,0.0,0.0,3.09,3.55,2.93,0.31,0.0,0.15,0.0,0.15,0.46,0.46,0.0,0.0,0.0,0.0,0.0,2.01,1.7,1.08,0.31,0.62,0.93,3.24,28.6,2.32,1.7,0.31,0.0,2.01,2.78,0.0,69.62,3.4,17.75,29.95,23.16,2.01,69.62,2.78,1.08,38.9,1.7,61.1,43.53,269.38,117.02,1.85,0.46,1.24,0.77,40.75,0.0,0.46,0.77,0.15,0.0,0.0,0.15,5.71,0.77,0.93,45.5
Marlon Fossey,1998-09-09,BelgianPro,Standard Liège,Right,United States,Fullbacks,2525,0.0,0.04,0.04,0.0,0.0,0.0,0.07,0.0,0.01,0.01,0.08,0.1,1.92,3.39,3.96,0.32,0.04,11.1,0.0,0.0,11.6,0.0,0.05,-0.01,-0.01,29.73,39.35,75.5,457.41,172.76,16.43,19.21,85.5,10.91,15.08,72.3,1.64,2.85,57.5,0.1,0.96,2.07,1.21,0.36,30.72,8.45,0.25,0.04,0.04,2.17,8.2,0.0,0.0,0.0,0.0,0.18,1.11,2.07,1.68,0.21,0.07,0.04,0.04,0.04,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.07,0.75,0.61,0.39,0.07,0.39,0.71,55.0,0.32,0.75,0.18,1.5,2.57,4.38,0.0,49.76,3.96,14.51,20.82,14.86,1.57,49.76,0.96,0.5,51.9,0.39,40.7,26.06,151.45,63.98,1.18,0.46,1.0,0.36,24.31,0.0,0.29,0.68,0.25,0.0,0.0,0.04,3.24,2.25,1.39,61.8
Aiden O'Neill,1998-07-04,BelgianPro,New York City FC,Right,Australia,Midfielders,2165,0.0,0.04,0.04,0.0,0.0,0.0,0.29,0.04,0.03,0.03,0.05,0.08,0.54,3.53,0.46,0.62,0.04,6.7,0.0,0.0,22.0,0.0,0.06,-0.03,-0.03,32.51,40.45,80.4,581.94,185.94,12.72,15.34,82.9,15.01,17.42,86.2,3.49,5.36,65.1,0.05,0.46,3.58,0.37,0.04,39.16,1.25,1.16,0.0,0.17,0.29,0.08,0.0,0.0,0.0,0.0,0.04,0.83,1.75,1.41,0.08,0.0,0.08,0.08,0.08,0.12,0.12,0.0,0.0,0.0,0.0,0.0,2.41,1.58,0.91,1.21,0.29,1.12,2.24,50.0,1.12,1.21,0.33,0.96,3.37,2.08,0.04,50.01,3.62,14.13,28.81,7.57,0.58,50.01,0.87,0.37,42.9,0.42,47.6,33.09,182.62,63.77,0.75,0.08,0.96,0.83,29.97,0.04,1.62,1.25,0.0,0.0,0.0,0.0,5.15,1.16,1.16,50.0
Ilay Camara,2003-01-18,BelgianPro,Standard Liège,Right,Senegal,Fullbacks,2132,0.0,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.07,0.07,0.13,0.2,4.22,3.29,6.97,1.18,0.3,25.0,0.0,0.0,19.2,0.04,0.06,-0.07,-0.07,30.14,41.83,72.0,525.61,185.4,13.59,16.08,84.5,13.0,17.01,76.4,2.79,5.95,46.8,0.17,1.6,1.86,1.65,0.51,33.26,8.36,1.01,0.17,0.3,3.97,5.87,1.48,0.8,0.46,0.0,0.21,1.39,3.0,1.86,0.51,0.25,0.21,0.17,0.0,0.3,0.13,0.0,0.04,0.0,0.13,0.0,1.77,0.97,0.89,0.84,0.04,1.18,1.86,63.6,0.68,1.01,0.13,0.93,2.7,2.28,0.04,56.95,2.15,12.16,23.68,21.95,3.08,56.95,4.35,1.6,36.9,2.53,58.3,34.53,266.03,133.73,2.28,1.35,2.66,1.22,31.11,0.0,1.06,1.69,0.34,0.17,0.0,0.0,5.32,0.34,0.93,26.7
Isaac Price,2003-09-26,BelgianPro,West Bromwich Albion,Right,Northern Ireland,Midfielders,1768,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2,0.2,0.16,0.36,1.78,4.43,4.58,1.99,0.66,33.3,0.0,0.0,19.0,0.0,0.1,-0.2,-0.2,26.78,39.5,67.8,521.83,185.09,10.28,13.34,77.1,11.71,15.83,74.0,4.07,7.79,52.3,0.17,1.37,3.82,1.22,0.51,37.31,1.63,0.41,0.25,0.61,2.8,0.31,0.81,0.31,0.46,0.0,0.56,1.02,3.31,2.44,0.41,0.1,0.25,0.05,0.05,0.15,0.1,0.0,0.0,0.05,0.0,0.0,2.39,1.07,1.07,1.27,0.05,1.37,3.77,36.5,2.39,1.93,0.36,1.02,3.41,2.65,0.1,53.45,2.7,11.5,27.03,15.83,2.04,53.45,1.48,0.76,51.7,0.71,48.3,35.94,209.68,90.0,1.73,0.25,1.63,1.07,32.88,0.0,0.66,0.97,0.15,0.0,0.0,0.0,5.55,1.68,1.07,61.1
