Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Yoann Cathline,2002-07-22,Eredivisie,Utrecht,Right,France,Att Mid / Wingers,1945,0.28,0.23,0.51,0.28,0.0,0.0,0.05,0.0,0.15,0.15,0.14,0.29,5.14,3.15,8.61,2.96,0.74,25.0,0.09,0.38,19.1,0.0,0.05,0.12,0.12,16.8,24.89,67.5,249.83,74.13,9.81,11.75,83.5,5.83,8.61,67.7,0.79,2.17,36.2,0.18,1.3,1.25,1.57,0.32,24.43,0.37,0.0,0.32,0.19,3.15,0.23,0.14,0.05,0.0,0.0,0.09,0.93,3.56,2.41,0.0,0.46,0.46,0.14,0.09,0.51,0.42,0.0,0.05,0.05,0.0,0.0,1.2,1.02,0.37,0.6,0.23,0.56,1.06,52.2,0.51,0.46,0.05,0.28,1.48,0.6,0.05,38.45,0.56,3.98,13.65,22.03,5.04,38.45,5.92,3.19,53.9,2.55,43.0,27.39,219.93,133.59,2.5,2.64,2.87,2.31,28.5,0.0,0.65,1.43,0.19,0.0,0.0,0.0,4.63,0.46,0.79,37.0
Jens Toornstra,1989-04-04,Eredivisie,Utrecht,Right,Netherlands,Att Mid / Wingers,1333,0.07,0.27,0.34,0.07,0.0,0.0,0.0,0.0,0.16,0.16,0.2,0.36,1.42,5.0,4.79,1.69,0.54,32.0,0.04,0.13,18.4,0.2,0.1,-0.09,-0.09,24.71,35.85,68.9,446.69,171.43,10.74,13.5,79.5,9.93,13.5,73.5,3.04,6.14,49.5,0.24,1.62,2.63,1.96,0.74,31.8,3.92,1.42,0.27,0.27,3.98,0.81,0.88,0.34,0.2,0.0,0.14,0.95,3.17,2.43,0.47,0.14,0.14,0.0,0.0,0.47,0.34,0.07,0.07,0.0,0.0,0.0,1.62,0.81,0.41,0.95,0.27,0.88,1.89,46.4,1.01,1.22,0.07,0.95,2.57,1.28,0.0,46.11,1.22,8.1,19.99,18.7,2.16,46.11,1.35,0.61,45.0,0.74,55.0,22.15,96.55,46.32,1.01,0.27,1.49,0.81,26.74,0.0,0.81,0.41,0.2,0.0,0.0,0.07,4.93,0.34,0.27,55.6
David Min,1999-06-23,Eredivisie,Utrecht,Left,Netherlands,Forwards,1249,0.22,0.0,0.22,0.22,0.0,0.0,0.14,0.0,0.26,0.26,0.03,0.29,0.65,1.01,4.83,2.31,0.65,28.1,0.09,0.33,14.6,0.07,0.11,-0.04,-0.04,13.19,19.31,68.3,181.8,23.78,7.42,9.73,76.3,4.04,5.69,70.9,0.5,1.01,50.0,0.03,0.5,0.58,0.36,0.0,18.52,0.58,0.0,0.14,0.29,0.07,0.0,0.0,0.0,0.0,0.0,0.22,0.58,1.73,1.37,0.0,0.07,0.07,0.14,0.07,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.72,0.58,0.14,0.29,0.29,0.14,0.94,15.4,0.79,0.86,0.14,0.14,0.86,1.37,0.0,32.35,1.73,3.53,14.77,14.27,3.75,32.35,1.37,0.65,47.4,0.65,47.4,17.22,79.34,25.0,0.65,0.14,3.89,1.73,23.78,0.0,1.87,1.51,0.43,0.0,0.0,0.0,2.52,3.31,3.24,50.5
Sébastien Haller,1994-06-22,Eredivisie,Utrecht,Right,Côte d'Ivoire,Forwards,1269,0.28,0.07,0.35,0.28,0.0,0.0,0.0,0.0,0.41,0.41,0.13,0.55,0.64,2.7,4.96,2.34,1.06,45.5,0.12,0.27,9.6,0.0,0.18,-0.13,-0.13,17.52,26.38,66.4,233.76,59.57,10.07,14.47,69.6,5.25,7.16,73.3,0.64,1.28,50.0,0.08,1.7,1.63,0.57,0.0,25.53,0.71,0.0,0.07,0.14,0.0,0.07,0.0,0.0,0.0,0.0,0.14,0.5,2.98,2.55,0.0,0.0,0.21,0.21,0.0,0.28,0.21,0.0,0.0,0.07,0.0,0.0,0.99,0.43,0.0,0.57,0.43,0.5,1.13,43.8,0.64,0.64,0.07,0.0,0.99,1.28,0.0,38.87,1.35,2.77,19.93,16.52,5.39,38.87,1.06,0.35,33.3,0.57,53.3,20.43,81.28,23.4,0.64,0.07,3.62,1.63,28.65,0.0,1.35,1.84,0.21,0.0,0.0,0.0,2.98,5.67,4.89,53.7
Miguel Rodríguez,2003-04-29,Eredivisie,Utrecht,Right,Spain,Att Mid / Wingers,1241,0.51,0.22,0.73,0.51,0.0,0.0,0.36,0.0,0.32,0.32,0.27,0.58,3.19,3.05,8.56,3.92,1.38,35.2,0.13,0.37,18.9,0.15,0.08,0.19,0.19,17.99,27.85,64.6,291.47,94.57,8.85,11.53,76.7,6.09,8.78,69.4,1.81,3.92,46.3,0.19,2.03,1.52,1.38,0.29,26.18,1.67,0.22,0.0,0.22,2.9,0.94,0.51,0.44,0.07,0.0,0.0,1.6,4.13,2.61,0.0,0.44,0.44,0.58,0.07,0.58,0.15,0.0,0.15,0.22,0.07,0.0,2.39,1.38,1.02,0.8,0.58,1.31,3.19,40.9,1.89,1.31,0.07,1.52,3.92,0.51,0.07,46.56,0.29,6.16,17.12,24.44,5.87,46.56,5.0,2.18,43.5,2.32,46.4,27.56,180.29,96.02,2.61,1.38,3.84,1.52,29.66,0.0,1.16,2.32,0.0,0.0,0.0,0.0,4.71,1.38,1.02,57.6
Victor Jensen,2000-02-08,Eredivisie,Utrecht,Both,Denmark,Att Mid / Wingers,1093,0.16,0.25,0.41,0.16,0.0,0.0,0.08,0.0,0.25,0.25,0.17,0.41,1.07,4.45,4.61,1.65,0.41,25.0,0.1,0.4,13.0,0.0,0.15,-0.08,-0.08,26.18,33.6,77.9,434.36,89.01,10.7,13.67,78.3,11.77,13.59,86.7,2.14,2.8,76.5,0.13,1.81,1.73,0.66,0.08,32.03,1.4,0.16,0.0,0.16,0.25,0.08,0.0,0.0,0.0,0.0,0.16,0.66,3.05,2.63,0.0,0.08,0.25,0.08,0.0,0.49,0.49,0.0,0.0,0.0,0.0,0.0,1.65,1.15,0.74,0.82,0.08,0.66,1.48,44.4,0.82,0.41,0.16,0.41,2.06,1.32,0.16,44.46,1.4,7.58,21.99,15.15,3.87,44.46,0.82,0.16,20.0,0.66,80.0,22.07,108.28,43.07,1.24,0.33,1.98,0.91,27.91,0.0,1.65,1.15,0.08,0.0,0.0,0.0,4.28,1.24,2.39,34.1
Ole Romeny,2000-06-20,Eredivisie,Oxford United,Right,Indonesia,Att Mid / Wingers,726,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.22,0.22,0.04,0.26,3.47,2.6,9.55,1.24,0.62,50.0,0.2,0.4,10.4,0.0,0.19,0.02,0.02,21.69,31.74,68.4,343.51,73.14,11.28,14.38,78.4,8.31,11.41,72.8,1.61,3.1,52.0,0.12,0.74,1.61,0.99,0.37,31.49,0.12,0.0,0.0,0.12,3.22,0.12,0.0,0.0,0.0,0.0,0.12,1.12,1.98,1.74,0.0,0.12,0.12,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.24,0.5,0.62,0.5,0.12,0.74,1.86,40.0,1.12,0.25,0.12,0.74,1.98,2.23,0.0,44.38,1.49,7.44,16.49,20.95,4.21,44.38,2.23,0.62,27.8,1.36,61.1,29.13,204.3,106.36,2.11,1.12,2.36,0.87,33.1,0.0,1.12,1.98,0.5,0.0,0.0,0.0,3.1,1.49,1.36,52.2
Niklas Vesterlund,1999-06-06,Eredivisie,Utrecht,Right,Denmark,Fullbacks,636,0.14,0.28,0.42,0.14,0.0,0.0,0.14,0.0,0.06,0.06,0.07,0.13,1.56,2.69,2.83,0.57,0.14,25.0,0.25,1.0,8.2,0.0,0.1,0.08,0.08,34.39,42.31,81.3,581.04,143.21,14.43,16.27,88.7,16.27,19.95,81.6,2.83,4.53,62.5,0.08,0.99,1.56,0.71,0.14,33.68,8.63,0.71,0.0,0.0,0.85,7.92,0.0,0.0,0.0,0.0,0.0,0.42,1.56,1.42,0.0,0.0,0.14,0.0,0.0,0.28,0.28,0.0,0.0,0.0,0.0,0.0,1.42,0.71,0.85,0.57,0.0,0.85,1.27,66.7,0.42,0.85,0.57,0.71,2.12,3.82,0.14,51.79,3.68,18.68,23.35,9.76,2.12,51.79,0.57,0.14,25.0,0.42,75.0,24.34,103.44,46.27,0.99,0.42,0.71,0.14,28.3,0.0,0.57,0.42,0.0,0.0,0.0,0.0,2.26,1.27,0.99,56.3
Noah Ohio,2003-01-16,Eredivisie,Utrecht,Left,Netherlands,Forwards,679,0.66,0.0,0.66,0.53,0.13,0.13,0.53,0.0,0.61,0.5,0.17,0.69,2.92,1.06,7.03,3.05,1.59,52.2,0.17,0.33,17.1,0.0,0.17,0.05,0.03,15.24,21.87,69.7,228.25,23.73,7.16,9.81,73.0,5.7,7.42,76.8,1.06,1.46,72.7,0.05,1.33,0.66,0.4,0.27,20.54,1.06,0.0,0.0,0.13,0.4,0.0,0.0,0.0,0.0,0.0,0.27,0.93,1.86,1.46,0.0,0.0,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.13,0.0,0.4,0.4,0.4,0.8,50.0,0.4,0.66,0.13,0.13,0.93,1.46,0.0,38.17,1.99,3.84,17.36,17.89,5.04,38.04,3.18,1.06,33.3,1.99,62.5,21.61,143.28,59.38,2.39,0.66,3.71,2.25,29.43,0.0,1.59,1.72,0.53,0.0,0.0,0.0,3.05,1.86,3.58,34.1
Peer Koopmeiners,2000-05-04,Eredivisie,AZ Alkmaar,Right,Netherlands,Midfielders,2793,0.03,0.23,0.26,0.03,0.0,0.0,0.1,0.0,0.05,0.05,0.16,0.21,1.13,5.48,2.16,0.81,0.16,20.0,0.04,0.2,24.1,0.13,0.06,-0.01,-0.01,46.31,58.87,78.7,831.65,258.4,19.75,23.17,85.3,21.3,24.68,86.3,4.25,8.6,49.4,0.17,1.45,5.38,0.97,0.19,53.07,5.67,1.55,0.19,0.48,3.83,0.42,3.64,1.77,0.77,0.0,0.13,0.61,2.84,1.51,1.0,0.03,0.23,0.0,0.06,0.35,0.1,0.19,0.0,0.06,0.0,0.0,3.58,1.97,1.16,1.84,0.58,1.84,3.42,53.8,1.58,1.45,0.42,1.13,4.7,2.38,0.0,70.92,3.32,16.4,38.57,16.53,0.93,70.92,0.71,0.26,36.4,0.45,63.6,35.09,155.28,74.86,0.9,0.19,0.9,0.58,41.28,0.0,1.77,0.55,0.0,0.0,0.0,0.0,5.19,1.87,1.87,50.0
Alexandre Penetra,2001-09-09,Eredivisie,AZ Alkmaar,Right,Portugal,Center Backs,2594,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.03,0.04,0.04,0.03,0.07,0.76,4.75,0.1,0.56,0.17,31.3,0.0,0.0,10.9,0.0,0.07,-0.04,-0.04,62.14,69.46,89.5,1256.43,402.09,17.42,18.67,93.3,37.75,39.66,95.2,6.73,10.3,65.3,0.03,0.28,4.58,0.14,0.0,67.62,1.77,1.04,0.07,0.45,0.17,0.07,0.0,0.0,0.0,0.0,0.07,0.21,0.87,0.76,0.0,0.0,0.03,0.07,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.76,0.52,0.42,0.35,0.0,0.49,0.83,58.3,0.35,0.97,0.73,1.28,2.05,5.1,0.07,79.28,8.19,32.96,44.69,1.91,0.59,79.28,0.17,0.1,60.0,0.07,40.0,49.79,264.87,152.69,0.62,0.0,0.21,0.0,57.63,0.03,0.52,0.69,0.0,0.0,0.0,0.0,3.33,1.77,1.98,47.2
David Møller Wolfe,2002-04-23,Eredivisie,AZ Alkmaar,Left,Norway,Fullbacks,2500,0.07,0.18,0.25,0.07,0.0,0.0,0.18,0.04,0.04,0.04,0.08,0.13,3.06,3.85,5.36,0.54,0.14,26.7,0.13,0.5,17.2,0.0,0.09,0.03,0.03,42.08,52.52,80.1,665.06,206.35,22.72,25.13,90.4,15.73,19.66,80.0,2.66,5.08,52.5,0.09,0.65,3.24,0.86,0.29,43.92,8.57,0.79,0.04,0.14,2.09,7.78,0.0,0.0,0.0,0.0,0.04,1.4,1.87,1.55,0.04,0.04,0.14,0.07,0.04,0.32,0.32,0.0,0.0,0.0,0.0,0.0,1.01,0.86,0.43,0.43,0.14,0.5,1.12,45.2,0.61,0.86,0.25,0.86,1.87,2.23,0.0,62.06,1.76,16.7,26.42,19.44,2.7,62.06,1.76,0.61,34.7,1.08,61.2,34.63,211.97,112.86,2.23,0.47,1.15,0.5,38.92,0.0,0.79,1.12,0.07,0.0,0.0,0.04,3.96,1.08,1.04,50.8
Troy Parrott,2002-02-04,Eredivisie,AZ Alkmaar,Right,Republic of Ireland,Forwards,2176,0.58,0.08,0.66,0.5,0.08,0.08,0.0,0.0,0.62,0.56,0.14,0.69,1.32,1.32,6.33,2.73,1.24,45.5,0.18,0.4,13.5,0.0,0.21,-0.04,-0.06,14.31,20.56,69.6,189.06,33.87,8.23,11.13,74.0,4.38,5.83,75.2,0.46,0.58,78.6,0.19,1.28,0.87,0.62,0.08,19.48,0.95,0.0,0.12,0.08,0.62,0.0,0.0,0.0,0.0,0.0,0.12,0.83,2.73,2.11,0.0,0.12,0.25,0.21,0.04,0.25,0.21,0.0,0.0,0.04,0.0,0.0,0.79,0.54,0.25,0.17,0.37,0.25,0.7,35.3,0.46,0.5,0.04,0.08,0.87,0.83,0.04,30.85,0.91,2.19,11.29,17.7,5.87,30.77,1.24,0.41,33.3,0.7,56.7,17.99,80.28,35.2,0.83,0.74,2.48,1.03,22.09,0.0,0.79,1.28,0.5,0.0,0.0,0.0,2.48,1.53,2.23,40.7
Sven Mijnans,2000-03-09,Eredivisie,AZ Alkmaar,Left,Netherlands,Att Mid / Wingers,2225,0.24,0.2,0.44,0.24,0.0,0.0,0.16,0.0,0.31,0.31,0.2,0.51,1.13,5.22,5.82,2.79,1.05,37.7,0.09,0.23,16.5,0.16,0.11,-0.07,-0.07,35.64,46.68,76.3,604.64,158.56,16.1,18.81,85.6,14.12,17.23,81.9,3.84,6.92,55.6,0.21,1.78,2.91,1.66,0.44,41.42,4.93,1.05,0.32,0.36,3.64,0.36,2.47,1.13,0.53,0.0,0.32,1.05,4.33,3.11,0.57,0.24,0.24,0.12,0.04,0.61,0.44,0.04,0.04,0.0,0.04,0.04,1.54,0.73,0.36,0.93,0.24,0.77,1.25,61.3,0.49,1.74,0.32,0.73,2.27,0.73,0.0,58.81,1.29,7.52,27.02,24.71,4.33,58.81,1.74,0.77,44.2,0.89,51.2,30.3,109.46,45.83,0.73,0.53,1.7,1.38,38.39,0.0,0.81,0.97,0.44,0.0,0.0,0.0,4.69,0.69,1.13,37.8
Jordy Clasie,1991-06-27,Eredivisie,AZ Alkmaar,Both,Netherlands,Midfielders,1820,0.0,0.1,0.1,0.0,0.0,0.0,0.15,0.0,0.02,0.02,0.11,0.13,0.69,7.96,1.53,0.59,0.05,8.3,0.0,0.0,26.9,0.0,0.04,-0.02,-0.02,55.04,63.3,87.0,929.67,309.66,26.21,28.24,92.8,22.8,25.12,90.7,4.55,7.37,61.7,0.1,1.04,7.47,1.38,0.0,60.58,2.52,2.18,0.2,0.4,0.25,0.1,0.05,0.0,0.0,0.0,0.2,0.59,2.87,2.72,0.1,0.0,0.0,0.0,0.05,0.3,0.3,0.0,0.0,0.0,0.0,0.0,2.42,1.14,0.59,1.48,0.35,0.64,1.34,48.1,0.69,0.69,0.05,1.58,4.01,2.03,0.1,73.14,2.13,15.82,44.55,13.25,0.25,73.14,0.54,0.1,18.2,0.45,81.8,37.38,143.11,65.47,1.24,0.0,0.99,0.25,47.32,0.0,0.74,0.69,0.0,0.0,0.0,0.0,6.92,0.2,0.4,33.3
Denso Kasius,2002-10-06,Eredivisie,AZ Alkmaar,Right,Netherlands,Fullbacks,1356,0.2,0.2,0.4,0.2,0.0,0.0,0.13,0.0,0.1,0.1,0.26,0.36,3.85,2.59,7.7,1.79,0.53,29.6,0.11,0.38,19.1,0.13,0.06,0.1,0.1,42.54,55.42,76.8,799.31,229.65,17.85,20.84,85.7,18.98,23.23,81.7,5.18,9.23,56.1,0.23,1.66,1.79,1.53,0.93,46.33,9.09,0.66,0.0,0.8,5.38,7.17,1.26,0.46,0.6,0.0,0.0,1.26,2.85,2.19,0.4,0.2,0.07,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,2.12,1.66,1.33,0.53,0.27,1.39,2.46,56.8,1.06,0.86,0.33,1.53,3.65,3.19,0.07,68.56,3.39,18.78,25.49,25.55,2.72,68.56,2.99,1.39,46.7,1.59,53.3,38.16,270.6,134.93,3.05,1.59,1.26,0.73,40.62,0.0,0.73,0.53,0.07,0.0,0.0,0.0,6.24,0.33,0.4,45.5
Zico Buurmeester,2002-06-07,Eredivisie,AZ Alkmaar,Right,Netherlands,Midfielders,1195,0.3,0.08,0.38,0.3,0.0,0.0,0.0,0.0,0.22,0.22,0.08,0.31,1.58,4.59,3.01,1.51,0.6,40.0,0.2,0.5,17.0,0.0,0.15,0.08,0.08,37.21,46.02,80.9,585.49,166.37,17.77,20.49,86.8,15.29,18.08,84.6,2.18,3.77,58.0,0.15,1.43,3.54,1.43,0.15,44.06,1.88,0.9,0.23,0.15,1.13,0.15,0.75,0.3,0.15,0.0,0.08,0.83,3.31,2.49,0.45,0.3,0.08,0.0,0.0,0.3,0.08,0.23,0.0,0.0,0.0,0.0,2.18,1.13,0.68,1.21,0.3,1.21,1.96,61.5,0.75,1.28,0.23,0.98,3.16,1.36,0.08,57.69,2.11,8.81,30.35,19.13,3.54,57.69,2.41,1.43,59.4,0.98,40.6,32.16,143.77,75.24,0.98,0.38,1.88,0.83,37.43,0.0,1.43,0.45,0.08,0.0,0.0,0.08,5.95,1.21,1.51,44.4
Mayckel Lahdo,2002-12-30,Eredivisie,AZ Alkmaar,Right,Sweden,Att Mid / Wingers,869,0.31,0.1,0.41,0.31,0.0,0.0,0.0,0.0,0.21,0.21,0.21,0.41,4.76,2.38,9.84,1.97,0.83,42.1,0.16,0.38,19.8,0.0,0.1,0.1,0.1,23.41,29.72,78.7,365.49,61.93,12.64,14.6,86.5,8.39,9.74,86.2,1.66,2.69,61.5,0.24,1.66,0.83,1.45,0.52,28.79,0.83,0.0,0.1,0.0,2.59,0.62,0.1,0.0,0.0,0.0,0.1,1.04,3.31,2.17,0.0,0.83,0.31,0.0,0.0,0.21,0.1,0.0,0.1,0.0,0.0,0.0,1.04,0.73,0.21,0.41,0.41,0.62,1.86,33.3,1.24,0.83,0.0,0.31,1.35,0.62,0.0,42.15,0.73,3.52,14.19,25.37,5.28,42.15,5.39,2.49,46.2,2.69,50.0,31.07,269.48,120.76,2.69,2.59,2.28,2.17,31.9,0.0,1.24,1.35,0.41,0.0,0.0,0.0,4.25,0.52,1.55,25.0
Bart van Rooij,2001-05-26,Eredivisie,Twente,Right,Netherlands,Fullbacks,3029,0.03,0.15,0.18,0.03,0.0,0.0,0.03,0.0,0.04,0.04,0.11,0.15,1.99,5.2,3.18,0.65,0.18,27.3,0.05,0.17,20.5,0.0,0.05,-0.01,-0.01,47.93,60.88,78.7,897.0,291.27,18.99,21.9,86.7,22.46,27.28,82.4,5.73,9.15,62.7,0.14,1.04,3.77,1.37,0.62,50.18,10.49,0.83,0.06,0.3,3.09,9.66,0.0,0.0,0.0,0.0,0.21,1.16,2.08,1.78,0.18,0.0,0.09,0.03,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,2.17,1.46,1.1,0.98,0.09,1.1,1.9,57.8,0.8,0.95,0.27,1.1,3.27,4.22,0.0,72.26,3.45,23.65,33.46,15.78,0.86,72.26,0.92,0.33,35.5,0.45,48.4,35.27,186.74,92.26,1.6,0.12,0.65,0.39,40.62,0.0,0.74,0.92,0.0,0.0,0.03,0.0,3.77,1.31,1.37,48.9
Sem Steijn,2001-11-17,Eredivisie,Twente,Right,Netherlands,Att Mid / Wingers,2762,0.78,0.23,1.01,0.59,0.2,0.2,0.1,0.0,0.49,0.34,0.15,0.49,1.08,3.29,4.72,2.83,1.14,40.2,0.21,0.51,18.3,0.29,0.12,0.29,0.25,20.4,27.24,74.9,323.21,93.13,10.59,12.41,85.3,7.36,9.42,78.2,1.5,2.9,51.7,0.18,1.27,2.18,1.17,0.13,24.76,2.25,0.29,0.46,0.16,0.85,0.26,0.29,0.26,0.03,0.0,0.23,0.65,2.7,2.09,0.16,0.16,0.2,0.07,0.03,0.39,0.26,0.03,0.07,0.03,0.0,0.0,0.39,0.26,0.0,0.39,0.0,0.13,0.68,19.0,0.55,0.49,0.1,0.33,0.72,0.72,0.0,35.97,0.91,5.44,16.13,14.79,4.04,35.78,1.21,0.49,40.5,0.72,59.5,20.63,87.85,39.92,0.62,0.23,1.4,1.01,24.9,0.0,0.49,0.46,0.2,0.0,0.0,0.0,3.16,0.59,0.88,40.0
Michel Vlap,1997-06-02,Eredivisie,Twente,Right,Netherlands,Midfielders,2499,0.18,0.25,0.43,0.18,0.0,0.0,0.11,0.0,0.19,0.19,0.18,0.37,1.51,6.88,3.82,1.87,0.47,25.0,0.1,0.38,18.8,0.14,0.1,-0.01,-0.01,51.25,62.81,81.6,903.42,258.62,23.52,26.11,90.1,21.07,24.74,85.2,5.44,9.04,60.2,0.21,1.98,5.44,1.62,0.4,56.72,5.76,1.84,0.29,0.79,4.79,0.76,3.1,2.12,0.4,0.04,0.32,0.86,4.25,2.92,0.94,0.11,0.25,0.04,0.0,0.43,0.29,0.14,0.0,0.0,0.0,0.0,1.58,1.12,0.43,0.97,0.18,0.58,1.3,44.4,0.72,1.66,0.36,1.12,2.7,1.22,0.07,73.83,2.16,13.47,36.7,23.99,2.59,73.83,1.48,0.68,46.3,0.72,48.8,41.96,191.7,82.94,1.48,0.4,1.55,1.04,51.14,0.0,0.79,0.83,0.07,0.0,0.0,0.0,5.91,0.86,0.68,55.8
Daan Rots,2001-07-25,Eredivisie,Twente,Left,Netherlands,Att Mid / Wingers,2173,0.12,0.25,0.37,0.12,0.0,0.0,0.17,0.0,0.2,0.2,0.18,0.38,1.62,4.39,8.08,1.99,0.7,35.4,0.06,0.18,18.7,0.04,0.1,-0.07,-0.07,22.86,32.51,70.3,377.64,142.85,11.56,13.87,83.3,8.53,11.68,73.0,1.95,4.1,47.5,0.19,1.62,2.82,1.7,0.37,31.15,1.28,0.08,0.54,0.46,1.49,1.08,0.0,0.0,0.0,0.0,0.08,1.16,3.56,3.19,0.0,0.04,0.17,0.17,0.0,0.62,0.54,0.0,0.0,0.04,0.04,0.0,2.36,1.49,0.91,0.62,0.83,1.24,3.15,39.5,1.91,1.2,0.08,0.33,2.69,1.2,0.04,44.94,0.87,5.26,18.76,21.45,3.52,44.94,1.7,0.62,36.6,0.91,53.7,25.76,134.19,66.06,0.91,0.62,1.66,1.2,30.81,0.0,0.79,1.74,0.21,0.04,0.0,0.0,4.1,1.33,1.95,40.5
Mees Hilgers,2001-05-13,Eredivisie,Twente,Right,Indonesia,Center Backs,1874,0.05,0.05,0.1,0.05,0.0,0.0,0.24,0.0,0.13,0.13,0.01,0.14,1.15,4.9,0.24,0.67,0.24,35.7,0.07,0.2,12.6,0.0,0.19,-0.08,-0.08,48.55,55.47,87.5,913.78,322.44,16.04,17.0,94.4,29.2,30.69,95.1,2.93,6.87,42.7,0.01,0.24,3.84,0.05,0.0,52.54,2.79,2.31,0.05,0.38,0.05,0.19,0.0,0.0,0.0,0.0,0.14,0.34,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,2.4,1.54,1.2,1.2,0.0,1.54,2.45,62.7,0.91,0.82,0.14,0.77,3.17,4.23,0.05,65.8,7.35,30.98,32.18,3.17,0.86,65.8,0.29,0.14,50.0,0.14,50.0,40.01,247.43,168.23,0.82,0.0,0.58,0.1,43.75,0.0,1.83,0.82,0.05,0.0,0.0,0.0,4.66,1.25,1.49,45.6
Bas Kuipers,1994-08-17,Eredivisie,Twente,Left,Netherlands,Fullbacks,1724,0.16,0.16,0.31,0.16,0.0,0.0,0.1,0.05,0.1,0.1,0.16,0.26,1.31,3.76,5.43,0.68,0.16,23.1,0.23,1.0,12.4,0.0,0.15,0.05,0.05,37.95,49.23,77.1,633.45,214.25,18.17,20.2,89.9,15.82,19.0,83.2,3.03,7.05,43.0,0.12,1.36,2.56,1.25,0.42,39.99,9.03,1.04,0.05,0.26,3.6,7.26,0.73,0.57,0.0,0.0,0.21,1.46,2.3,1.57,0.52,0.05,0.0,0.16,0.0,0.21,0.16,0.05,0.0,0.0,0.0,0.0,0.89,0.63,0.31,0.26,0.31,0.52,0.78,66.7,0.26,1.67,0.68,0.99,1.88,3.5,0.0,59.51,3.97,20.26,21.93,17.59,1.67,59.51,0.63,0.1,16.7,0.37,58.3,27.41,108.22,56.8,0.68,0.21,0.99,0.31,34.92,0.0,0.78,1.04,0.21,0.0,0.0,0.0,2.14,0.94,0.99,48.6
